,입찰명,발주기관,낙찰자(상호)
15529,00전대 도서기지 창고 호이스트 크레인 제조설치,제9911부대,남해이엔씨주식회사
15643,'17년 지휘소 화면전시체계 교체사업,국군재정관리단,이호기술단(주)
15756,영상제작 및 장비확보 구매,4284부대,주식회사 성진테크윈
15831,00지역 음향/영상장비 연동 구매 설치 사업,제7016부대,주식회사 싸인텔레콤
15888,도서구매(함정 등 22종),재경근무지원대대,대현티앤씨
16158,연구용 장비(하드디스크 등 2종) 구매,제3707부대,피엠코리아
16204,도서(항공법규 등 130종) 구매,제5738부대,성현스토어
16373,원격통합통신체계 구축사업 리스,국군재정관리단,롯데캐피탈(주)
16387,`17-00학교 연병장 방송장비 설치 납품,국군의무학교,상왕기업주식회사
16469,17년 무정전전원장치 제조 교체사업,국군재정관리단,(주)예성엔지니어링
16533,노래방 마이크 등 79종 구매,제9911부대,모리테크
16946,00지역 디지털 전관방송 시스템 구축,제1989부대,(주)부원정보통신
17044,위성방송수신안테나 4EA,해군군수사령부,주식회사베가통신
17046,00지역 영상시스템 구축,제1989부대,알파코리아
17076,17-1차 전산운영용품 및 기타부수장비 구매,육군본부,디와이솔루션
17204,17-028 항공과학고 교육용 도서 30종 구매,공군교육사령부,교문서점
17216,일반장비(도자) 구매,국군재정관리단,주식회사 에이번
17768,방송/통신장비 유지물품 구매 설치,제3707부대,우성무역
17827,18-공군연습용 워게임장비 교체사업 리스,국군재정관리단,주식회사 아이비케이캐피탈
17939,00사업 시험평가 안전장비 구매,제9965부대,성도교역
17978,"18-00사 관급자재(방송,AV) 제조설치",국군재정관리단,공간미디어(주)
18074,포렌식 분석장비 긴급보강 사업,국방부조사본부,(주)제트코
18132,00부대 방송장비 설치납품,육군 제37보병사단,신화전자(주)
18160,’18년 정보보호장비 구매 사업 리스,국군재정관리단,군인공제회
18161,헌병통합시스템 교체사업 리스,국군재정관리단,군인공제회
18186,전관방송 시스템 설치납품,제1989부대,홍운이엔씨(주)
18194,00사업 관급자재(자동제어시스템) 제조 설치,국군재정관리단,믿음이엔지(ENG)
18217,방송장비(스피커 등 34종) 설치납품,제1989부대,지엠에스
18314,종합강의장 영상장비 구매설치(프로젝터 등 6종),육군학생군사학교,남양엘에스
18352,북구 동원훈련장 영상장비 구매 설치 납품,제6755부대,주식회사 태성미디어
18353,사단 노후방송시스템 기타장비 구매 납품,제6755부대,푸른세상
18354,사단 노후방송시스템 구매 납품,제6755부대,이룸닷컴
18518,굴삭기 부수기재 구매(수목집게 등 3종),제25보병사단,(주)협성산업
18522,18년 사무자동화장비(모니터) 추가도입사업,국군재정관리단,주식회사 젠탑(GENTOP)
18550,방송장비(스피커 등 43종) 설치납품,제2632부대,쓰리지엠
18603,상용차량 방수포 구매,제1989부대,주식회사 해피코리아
18656,18년 학교 방송시스템 설치납품,국군재정관리단,주식회사 현우이엔씨
18814,굴삭기 수목 집게 구매 설치,국군재정관리단,(주)바이브레인
18817,'18년 일반장비 250콤프레샤(공기압축기) 설치납품,제2167부대,주식회사 하나티이씨
18862,부대개편 일반지원대대 관급자재(크레인) 제조설치,국군재정관리단,(주) 맑은나라
18976,상용차량 스노우체인 구매,제9181부대,바다유통
19021,중앙처리장치 등 2종,해군제2수리창,동진상사
19191,18-00부대 영상감시장치 제조 설치,제5738부대,대신네트웍스(주)
19194,18-00부대 영상감시장치 제조 설치,제5738부대,대신네트웍스(주)
19205,국방사이버안보컨퍼런스 전시용 영상장비 구매,4284부대,티에스와이
19238,00부대 전관방송용 앰프 설치 납품,수도군단,(주)에스앤디비즈
19250,부대개편사업 관급자재(크레인) 제조설치,국군재정관리단,주식회사 라움
19255,18-00사 정수처리시스템(PLC) 교체사업,국군재정관리단,사단법인 더불어사는장애인복지회
19259,5차사업(759포병대대) 크레인 제조설치(18-151),제2307부대,보령기전(주)
19289,영상 음원제작 시스템 장비구매,육군본부,주식회사 아이에스솔루션즈
19335,18-00사 00정수장 정수처리시스템(PLC) 교체사업,국군재정관리단,주식회사 일렉콤
19373,구내방송장치 제조설치,국군재정관리단,사단법인 해오름장애인협회
19408,후속사업(204항공대대) 크레인 제조설치(18-93),제2307부대,주식회사 청림
19569,중회의실 음향장비 구매(설치),육군군수사령부,주식회사 조인테크
19576,18-EMP 방호시설 성능시험장비 구매사업,국군재정관리단,주식회사 이엠씨솔루션
19617,18년 KT-100 IFF 야전점검장비 구매사업,국군재정관리단,주식회사 디케이코프
19666,해안감시대 정보보호체계 구축 사업,국군재정관리단,사회적협동조합 푸른하늘
19717,방송믹스 시스템 구매설치,국군재정관리단,(유)목양
19801,후반기 2차 의무(기타)장비 구매,국군수도병원,(주)하이엠디
19862,상용 통신장비(핸드토키) 구매,국방부근무지원단,유어스 컴퍼니
19899,18년 해병대 천자봉모델 장비도입사업(리스물건),국군재정관리단,보은전자방송통신(주)
19904,체력단련장 관리 장비 구매,국군재정관리단,(주)텍스코
19906,18년 00 해상소개장비 구매사업,국군재정관리단,주식회사 하이텍영상
19937,18-공군 연습용 워게임장비 교체사업(리스물건),국군재정관리단,주식회사 아인스에스엔씨
19973,전관방송 시스템 설치납품,국방부근무지원단,(주)아이티넷
20030,체력단련장 굴삭기 구매,국군재정관리단,엠씨아이컴퍼니(주)
20058,18년 쇼핑타운 전산장비 구매사업(리스물건),국군재정관리단,(주)조은아이앤에스
20164,00지역 전자감시장비 교체 사업,제7016부대,주식회사 카티스
20212,기동방송제작 차량제조납품,국군재정관리단,주식회사 매트릭스미디어
20227,'18년 00훈련장 강평시스템 신규설치 사업,제9121부대,(주)아이엔지시스템
20241,야전교육용 방송장비(18종) 구매,국군재정관리단,주식회사 디투에스
20244,음향장비 세트구매,국군재정관리단,솔컴퍼니
20309,122-1대대 예비군훈련장 방송시설 설치납품,제6755부대,그린통신
20384,스쿠바훈련장 전해질 살균처리장치 교체 설치납품,특수전사령부,(주)대삼이엔지
20400,00장소 음향장비 교체,제7016부대,주식회사 알에프코리아
20405,'18년 기동방송차량 방송시스템 개조/설치,국군재정관리단,엔디와이
20408,00장소 음향장비 교체,제7016부대,주식회사 알에프코리아
20562,중앙처리장치 1EA,해군제1수리창,삼동유통상사
20706,잠수함 잠망경 헤드윈도우 부품국산화 개발사업,국군재정관리단,(주)그린광학
20793,헌병 통합시스템 교체사업,국군재정관리단,주식회사글로벌엔씨
20871,00사령부 방송용 앰프 교체사업,국군재정관리단,지에스네트웍스(주)
20889,18년 일반장비 250콤푸레샤(공기압축기) 설치납품,제2167부대,주식회사 성신콤프레샤
20936,네트워크장비 교체 사업,제1363부대,주식회사 삼신씨엔에스
20995,주파수교란장비(항공기 항재밍 GPS체계사업 시험장비),지휘정찰계약팀 (구:19.09.16),주식회사 삼정솔루션
21010,`18년 지형분석장비 교체사업,국군재정관리단,(주)알파아이엔씨
21090,18년 해안경계통합시스템 구축사업(리스물건),국군재정관리단,주식회사 지엠티
21115,"지뢰탐지기 헤드세트,음향용 등 6항목 구매",육군군수사령부,엠씨에스테크 주식회사
21132,무선기동영상장비 수신기 구매/설치,공군제19전투비행단,(주)진영이엔씨
21227,자주포 운영용 일반부품류,기동화력계약팀 (구:19.09.16),주식회사 장성 이.피.에스
21229,항공전문도서 등 123권,제5738부대,효경상사
21282,18-항공과학고 스마트교실 교육망 개선사업,국군재정관리단,한일통신 주식회사
21363,18-평 00훈련장 안보교육관 방송설비 제조 설치,제9911부대,주식회사 에스엠플러스정보통신
21377,전관방송 및 AV설비 제조설치납품,국방부근무지원단,다이아몬드전자(주)
21389,체력단련장 코스장비(그린보수기 등 5종) 구매,특수전사령부,삼영상사
21606,00부대 CCTV 및 케이블 교체사업,국군재정관리단,오케이통신주식회사
21694,18-군마트 재물조사장비(PDA) 구매(리스물건),국군재정관리단,주식회사 엔에이치
21720,18년 통합기상정보체계 교체사업(리스물건),국군재정관리단,(주)글로벌텔레콤
21777,"18-2분기 정보체계, 기타부수장비 구매",제21보병사단,칼라투
21849,18년 기동사 상황전시기 구축사업(리스물건),국군재정관리단,(주)아이엔지시스템
21881,장비일반고무제품류,기동화력계약팀 (구:19.09.16),덕인산업
21883,18년 함정서버 교체사업(리스물건),국군재정관리단,주식회사 코어인프라
21915,사령부 분청 신축 전관방송/AV 제조설치,육군 제37보병사단,신화전자(주)
21997,빅데이터 기반 악성코드 백업시스템 구축,국군재정관리단,주식회사 보스테크
22088,부수장비 구매(영상복사기 등 5종),국군수도병원,아이지엠 주식회사
22089,부수장비 구매(영상복사기 등 5종),국군수도병원,아이지엠 주식회사
22189,항공기타장비 부품(방전램프 등 5종),공군군수사령부,에이치앤주식회사
22342,영상시스템 설치 납품,육군사관학교,(주)비아이씨스템
22417,"키,브레이크 디스크 드라이브(항공기용)",항공기계약팀 (구:19.09.16),다산기공(주)
22609,국군홍천병원 방송장비 유지물자 구매/설치,국군의무사령부,대광종합상사
22655,"그릴,라디에이터용,차량용",일반장비계약팀 (구:19.09.16),한성정공
22695,18년 일반장비(리치스텍커) 구매,국군재정관리단,주식회사 동영상사
22717,영상모의사격훈련장비 구매,수도방위사령부,주식회사 와사비
22751,브레이크시스템 부품류(구매),기동화력계약팀 (구:19.09.16),지승기업
22754,18-함정전술체계(ASTT) 교체사업(리스물건),국군재정관리단,(주)지디엘시스템
22879,자주포 유지용 일반부품류,기동화력계약팀 (구:19.09.16),(주)경도
22916,상용정보통신장비 보관함 제조 구매,제9691부대,주식회사 베니올
22954,155mm 교체시설사업(연천) 관급자재 크레인,제7856부대,세윤정공
23189,18-9003 개인화기 사격장 인조잔디 설치,제5군단사령부,주식회사 신이랜드
23323,일반/통신장비커버류,물자계약팀,주식회사 대창그랜드
23351,구내방송장치 제조설치,공군군수사령부,사단법인 해오름장애인협회
23445,낙뢰 탐지 장비 구축 사업,국군재정관리단,주식회사 파코코리아인더스
23477,18-1차 일반취사기구취득(김치절단기),국군수도병원,어닝하는 집
23490,중앙처리장치,해군제3함대사령부,(유)목포신도digitalOA
23546,00부대 방송시스템 교체(제조설치) 사업,국군재정관리단,제일정보통신주식회사
23626,18년 특수무기 케이블조립체류(일반),유도무기계약팀 (구:19.09.16),동양기전
23629,18년 공군 브리핑장비 도입사업,국군재정관리단,주식회사 희망에어텍
23643,자주포 일반부품류,기동화력계약팀 (구:19.09.16),덕인산업
23680,"일반광학장비부품(덮개, 입구용)",기동화력계약팀 (구:19.09.16),탑앤케이코리아 주식회사
23847,연구소 장비(분광광도계 등 4종)구매,육군 탄약지원사령부,주식회사자연
24285,18-143 항공과학고 교육용 도서 21종 구매,공군교육사령부,삼보서적
24375,영상제작장비(캠코더) 구매,육군본부,아이오티씨앤씨
24609,육군 실감형콘텐츠 제작시스템 구축 장비 구매설치,국군재정관리단,(주)산들정보통신
24728,국방대학교 영상촬영 장비 구매,국방대학교,주식회사 아이에스엠
24789,18년 사무자동화장비(데스크톱) 도입사업(리스물건),국군재정관리단,주식회사 엔와이컴퓨터
24840,18년 무정전전원장치 노후 교체사업,국군재정관리단,주식회사 서울전원시스템
24841,18-중앙 및 침상용 환자관찰장치 구매 설치,국군재정관리단,주식회사 알앤피파트너스
24907,"장치대, 탄력형, 일반 목적용 30EA 구매",해군군수사령부,수연상사
24940,18년 사무자동화장비(프린터) 도입사업,국군재정관리단,셀렉트정보기술(주)
24955,"케이블조립체,특수목적용 등 44항목 제조(자주포)",육군군수사령부,윌시스템 주식회사
24978,'18년 헬기위치추적체계 단말기 도입사업,제9691부대,디에스인포시스 주식회사
24994,전달장치 압력용 등 5항목 일반제조(궤도),육군군수사령부,지세스
24998,차량덮개 등 3항목 일반제조 (궤도),육군군수사령부,동우산업사
25030,이동식 자동영상 속도 측정기 구매,국방부계룡대근무지원단,주식회사 아세아통상
25253,18년 사무자동화장비(노트북) 도입사업(리스물건),국군재정관리단,대신정보통신 주식회사
25397,위성방송수신안테나 2EA 구매,해군군수사령부,주식회사베가통신
25620,00부대 훈련통제실 통제시스템(영상장비) 구매 / 설치,육군과학화전투훈련단,(주)영진
25629,브레이크 시험기 등 12항목 제조(장비)(기장),육군군수사령부,주식회사 지에취디자인
26046,체력단련장 코스장비 구매,특수전사령부,합자회사 미르
26458,2018년 의무장비 소형탁상용 구매,국군의무사령부,이레메디칼
26474,17년 군단급 화면전시체계 교체사업 리스,국군재정관리단,롯데캐피탈(주)
26519,"장치대,탄력형,일반 목적용 1종",해군군수사령부,에스티엑스엔진 주식회사
26672,19-20차 의무장비(환자관찰장치 중앙 및 침상용)구매,국군수도병원,(주)도원씨앤씨
26689,19~20년 V(A)R 영상모의사격장비 구매(20196334-G),국군재정관리단,옵티머스시스템(주)
26690,19~20년 기본형 영상모의사격장비 구매(20196323-G),국군재정관리단,주식회사 지우정보기술
26704,실전적 과학화훈련장 시스템 구축(20196319-G),국군재정관리단,네이버시스템 주식회사
26732,야간표적 영상촬영장비 구매,제5738부대,라온상사
26738,관급자재(구내방송장치) 제조설치(20198250-F),국군재정관리단,제일정보통신주식회사
26765,자주포 유지용 일반부품류,지상공통전력운영계약팀,세영테크주식회사
26825,정보통신망 침해범죄 수사시스템 구축사업(리스물건),국군재정관리단,주식회사 엔미디어솔루션
26838,전관방송장비 제조/구매,육군 52보병사단,엠에스텔레콤(주)
26844,19년 기타유지물자(송풍기) 구매(A-19188),제5보병사단,주식회사 디딤기획
27019,빔프로젝터 교체 사업 등 8건 통합 리스(2019F158-I),국군재정관리단,롯데캐피탈(주)
27026,육성지원사업 통신장비 구매,제36보병사단,(주)재성
27058,19-00대학 CBT 교육장비 교체사업 리스(2019G076-I),국군재정관리단,롯데캐피탈(주)
27069,10동막사 방송시스템 구매,육군3사관학교,제이아이티 주식회사
27110,(19-187) 무선기동영상장비안테나 등 9품목,공군제18전투비행단,주식회사 와이에스이앤디
27125,전투훈련영상 촬영장비 구매,육군과학화전투훈련단,영진
27131,19년 방송장비 설치납품,육군 제37보병사단,주식회사코드원
27136,00부대 동시통역 시스템 구축사업,지상작전사령부,(주)데스코
27178,국군의무사령부 자동문 출입시스템 개선사업,국군의무사령부,주식회사 액션테크
27204,상용차량 방수포(1.4톤 등 5종 42세트)구매,제2군수지원여단,주식회사 동진전기제작사
27212,출입통제체계및네트워크장비교체사업리스(2019G073-I),국군재정관리단,롯데캐피탈(주)
27219,국군포천병원 경계용 CCTV 구축사업,국군의무사령부,플러스전기 주식회사
27341,도서(드론맵핑 등 520종),제7001부대,아들상사
27373,00원 네트워크 장비 교체사업 리스(2019G072-I),국군재정관리단,롯데캐피탈(주)
27408,00부대 음향장비 구매 및 교체,지상작전사령부,(주)벨류데이터
27421,기동방송차량 방송시스템 개조/설치납품 (20196306-A),국군재정관리단,엠제이엠
27516,체력단련장 굴삭기,제7001부대,가람
27544,지휘통제실 비디오월 구축사업(20196304-C),국군재정관리단,주식회사 아튼
27550,19-28차 의무장비 조직처리기 자동식 구매,국군수도병원,주식회사 에스엠메디칼
27579,국직부대 정보화장비 구매사업 리스(2019G066-I),국군재정관리단,롯데캐피탈(주)
27583,SW개발기반 형상시스템 구축사업 리스(20198243-A),국군재정관리단,롯데캐피탈(주)
27646,의무후송전용헬기 홍보물(모형) 제작/구매,국군의무사령부,주식회사 지에이
27714,19-2차 브리핑시스템 도입사업 등 3건 통합리스,국군재정관리단,롯데캐피탈(주)
27814,전관방송용앰프(600W) 구매,수도군단,천사장컴퍼니
27930,방송시스템 구내방송 장비 제조 설치,제9691부대,(사)한국나눔복지연합회 아이씨티사업소
28063,00지역 음향방송시스템 구매설치(20197181-C),국군재정관리단,(주)세아네트웍스
28073,음향장비세트(앰프 등 8종) 구매(20196269-D),국군재정관리단,씨티원 경남지점
28098,"접속장치, 자동자료처리용 등 7종",해군작전사령부,우성무역
28330,지휘통제실 비디오월 구축 사업(20196277-C),국군재정관리단,한화통신(주)
28342,"장치대,탄력형,일반 목적용 1종",해군군수사령부,제일테크
28356,계룡대 문자동보시스템 성능 개선사업,국군지휘통신사령부,에스지에스
28430,육성지원사업 야간감시장비 구매,제36보병사단,찬스코퍼레이션
28445,도서(항공기 설계 등 65종) 구매,제5738부대,기호문구
28579,함정전술훈련체계 연동기반 HW 도입사업(20198210-E),국군재정관리단,주식회사 파이안
28657,00원 네트워크 장비 교체사업(리스물건)(20197170-G),국군재정관리단,주식회사 유니와이드
28757,디지털 강의실 구축장비 사업 리스,국군간호사관학교,롯데캐피탈(주)
28790,00부대 관제체계 구축용 통신장비 설치납품,수도군단,주식회사 케이비글로벌미디어
28809,19-210 인공위성 실습 운용 시스템 구축,공군사관학교,주식회사 한컴인스페이스
28810,19-210 인공위성 실습 운용 시스템 구축,공군사관학교,주식회사 한컴인스페이스
28822,19-210 인공위성 실습 운용 시스템 구축,공군사관학교,주식회사 한컴인스페이스
28826,전관방송용 앰프(360w) 구매,수도군단,주식회사 로뎀하이텍
28911,드론 경계감시시스템 구축사업(20198190-H),국군재정관리단,주식회사 유시스
28994,야전교육용 방송장비(12종) 구매(20196244-I),국군재정관리단,주식회사 대보
29075,영상제작장비 구매,육군본부,충성센타
29199,체력단련장 관리장비 8종 구매(20196237-E),국군재정관리단,주식회사 태승물산
29305,인터컴 세트(구내방송장치)제조 치20199172-I,국군재정관리단,(주)이노탑
29311,19-309차 안보교육관 방송장비 설치 납품,제1989부대,천지산업
29322,"사이버테러대응시스템 교체사업(리스물건,20196232-G)",국군재정관리단,위팩트(WIFECT)
29424,19-SW 개발기반 형상시스템 구축사업(리스물건),국군재정관리단,주식회사 빅오이
29459,19-2차 브리핑시스템 도입사업,국군재정관리단,주식회사 컴버스테크
29547,함정전술훈련체계 교체사업(리스물건)(20198183-A),국군재정관리단,(주)지디엘시스템
29691,브리핑장비교체사업구매설치(리스물건)(20196198-A),국군재정관리단,(주)싸이버텍
29762,19년 빔프로젝터 교체사업(리스물건)(20196216-D),국군재정관리단,주식회사 컴버스테크
29797,3사교 교육장비구매(가상현실 구성세트)구축,육군3사관학교,(주)한컴프론티스
29814,상용 통신장비(핸드토키)구매,국방부근무지원단,(주)타치온네트웍스
29829,00훈련장 방송시스템 설치 납품,수도군단,진아이티 주식회사
29892,"ARMS기반환경(시스템,상용SW)도입구매(20197139-A)",국군재정관리단,대신네트웍스 주식회사
30037,내부피폭선량분석셋(삼중수소 전처리장비셋) 구매,국군화생방방호사령부,(주)한진이엔아이
30111,음향장비(레코딩시스템)구매,국방부근무지원단,팍스코이앤아이(주)
30164,"안전주행장치,보조브레이크 구매 및 설치(인제)",제2307부대,세연공인중개사사무소
30180,0000 법과학 시스템 구축,국군제1068부대,(주)케이디정보기술
30226,흔적 00분석 시스템 구축,국군제1068부대,주식회사 파이안
30379,전관방송시스템 2대 구매,해군군수사령부,주식회사 엘에스아이정보기술
30518,19-139 사이버전 실습교육 시스템 구축,공군사관학교,(주)두두아이티
30525,체력단련장 장비 구매(트레드밀 등 2종),국군체육부대,(주)코모엔터프라이즈
30569,000 경계용 관제시스템 구축,국군제1068부대,주식회사 한국알파시스템
30570,000 경계용 관제시스템 구축,국군제1068부대,주식회사 한국알파시스템
30572,장비일반고무제품류,기동화력계약팀 (구:19.09.16),덕인산업
30660,과학화 예비군 훈련관리 장비 도입 사업(29106126-B),국군재정관리단,(주)싸이버텍
30662,자주포 일반부품류,기동화력계약팀 (구:19.09.16),덕인산업
30861,19년 워게임 전용망 구축 장비구매,합동참모본부,진성네트웍스 주식회사
30960,체력단련장 코스관리 장비구매 (201910019-F),국군재정관리단,주식회사 젠탑(GENTOP)
30988,인터넷 유해사이트 차단시스템 교체사업,제9965부대,(주)디자인넷
31035,53전대 영상촬영장비(19-106),공군 제8전투비행단,태영실업
31070,00지역 영상설비시스템 교체,제7016부대,유한회사 제이티솔루션
31100,회의용 방송시스템 구매설치(20197102-G),국군재정관리단,주식회사 메가텔
31101,비디오월 구축사업,국군화생방방호사령부,주식회사 태영아이앤씨
31145,화면전시 및 백업체계 구축(리스물건)(20197106-H),국군재정관리단,주식회사 벡트
31198,자주포 유지용 일반부품류,기동화력계약팀 (구:19.09.16),에스지티
31225,음향장비(콘솔 등 6종)구매,국방부근무지원단,팍스코이앤아이(주)
31234,CCTV 통합관제시스템 구축사업(리스물건)(20198135-E),국군재정관리단,금맥정보통신 주식회사
31291,중앙처리장치,해군제2수리창,칼라투
31412,0000 전산화시스템 구축(리스물건)(20197104-H),국군재정관리단,(주)이베이테크
31593,회의실 음향시스템 구매설치(20197085-D),국군재정관리단,(주)에이치에스
31600,도서 용접기능장 필기 등 38종,해군제1수리창,천일서점
31807,디지털 영상장비 구매,국방부근무지원단,중앙기획
31808,노후 음향장비 교체,제7016부대,에이치필
31813,일반/통신장비커버류,물자계약팀,영진산업
31890,19-1차 브리핑시스템 도입사업(20199093-A),국군재정관리단,주식회사케이이씨디바이스
32065,디지털 포렌식 장비 교체사업(20198122-E),국군재정관리단,주식회사 엑스정보통신
32313,[항공기타장비 부품] 할로겐 램프 등 4종,공군군수사령부,주식회사 코프코코퍼레이션
32534,자주포 유지용 일반부품류,기동화력계약팀 (구:19.09.16),(주)경도
32617,드론교육센터 구축비품 구매,제5군단사령부,썬.데일리
32688,"일반광학장비부품(덮개, 입구용)",기동화력계약팀 (구:19.09.16),협신정밀
32926,19-다목적 폭발물처리차량 제조(20199073-H),국군재정관리단,주식회사 신광테크놀러지
32978,19년 천체투영시스템 구축사업(20199032-A),국군재정관리단,주식회사 메타스페이스
33055,공군 체력단련장 장비 구매(20199068-F),국군재정관리단,(주)토우그린
33259,환자관찰장치 중앙 및 침상용 구매설치(20197057-E),국군재정관리단,주식회사 에코비투
33264,00지역 음향시스템 구매/설치,국군지휘통신사령부,주식회사 에이치엔엠
33398,이동식자동영상속도측정기 구매(20196065-E),국군재정관리단,에스와이테크
33423,19년 작전계획분석모델 장비교체사업(20198065-E),국군재정관리단,주식회사 에스아이정보기술
33424,19년 천자봉모델 장비교체사업(리스물건)(20198064-E),국군재정관리단,소성정보기술 주식회사
33447,의무장비(조직처리기 자동식) 구매(20197011-D),국군재정관리단,동양상사
33501,19년 헬기위치추적체계 단말기 도입사업,제9691부대,주식회사 지센소프트
33504,'19-함정 국제조난통신망 원격운용체계 구축,제9911부대,(주)애드팍테크놀러지
33585,일반장비(휠로더)구매(201910006-D),국군재정관리단,현대중장비전남판매(주)
33978,위성방송송수신안테나 5EA 구매,해군군수사령부,주식회사 부림
33985,2019년 의무장비(원심분리기 소형탁상용) 구매,국군의무사령부,미림교역
34686,상용정보통신장비 보관함 제조,제9691부대,서울강철
34724,라디에이터 온도조절기 등 55종,해군군수사령부,해원산업
35445,한국형기동헬기 후속양산 시설사업(콘크리트파일),제1989부대,강원CNS
35493,(206310-G) 20~21년 예비군 영상모의사격장비 구매,국군재정관리단,옵티머스시스템(주)
35522,(20F195-A)전투21모델3차 장비교체사업금융리스,국군재정관리단,롯데캐피탈(주)
35531,방송시스템 장비 구매설치,제1군수지원사령부,이와이상사
35535,한국형기동헬기 후속양산 시설사업(소화수조),제1989부대,주식회사 주연개발
35554,00부대 동원훈련장 관급자재 방송 및 AV장비 제조설치,공군제19전투비행단,주식회사 대원정보통신
35572,자주포 유지용 일반부품류(구매),지상공통전력운영계약팀,비씨아이 주식회사
35687,(20F181-I)빔프로젝터 도입사업 등 6건 통합 금융리스,국군재정관리단,롯데캐피탈(주)
35704,자주포 유지용 일반부품류(구매),지상공통전력운영계약팀,주식회사 대성티엠씨
35706,00부대 통제실 음향장비 설치납품,육군 52보병사단,(주)인컴에스엔
35767,공군 20-2차 브리핑시스템 도입사업 리스,국군재정관리단,롯데캐피탈(주)
35778,"K9자주포 포신,포미장치부품류(일반제조)",지상공통전력운영계약팀,삼호정밀
35811,0항공대 영상감시장치 제조설치,육군군수사령부,주식회사 펌프킨
35983,TOD 영상 녹화장치 구매,제2002부대,케이이에스
36015,'20년 영상제작장비(캠코더) 구매,육군본부,캐리온
36027,20-293 00부대 음향시스템 구매설치 사업,수도방위사령부,소리콤 주식회사
36029,유품보존처리장비 자동멸균기 등 4종 제작 구매,국방부유해발굴감식단,주식회사 삼흥과학
36031,20년 무정전전원장치 노후 배터리 교체사업(208177-I),국군재정관리단,중앙통신 주식회사
36076,(20G068-A)20년 통합정보체계 개선사업 금융리스,국군재정관리단,주식회사 아이비케이캐피탈
36099,TOD 영상 녹화장치 구매,제9911부대,동진상사
36110,(206249-G) 전투21모델 3차 장비 교체사업,국군재정관리단,주식회사 지에스아이티엠
36111,(206278-G) 전투지휘훈련 모델운용장비 교체사업,국군재정관리단,(주)조은아이앤에스
36121,(20G064-I)온나라시스템 교체 사업 금융리스,국군재정관리단,롯데캐피탈(주)
36123,도서기지 감시카메라(CCTV) 구매 설치,해군제3함대사령부,소성정보기술 주식회사
36129,20-2차 체력단련장 관리장비 통합구매,육군인사사령부,태신
36137,비상용 차량안전망치 구매,육군교육사령부,다올 Corporation
36140,"육군 체력단련장 ""안면인식 비대면 방역장비""구매",육군인사사령부,주식회사우정상사
36151,무인기뢰처리기-II 시험장비,첨단기술총괄계약팀,동진상사
36230,(206260-G) 특전여단 강하훈련 VR 시뮬레이터 구축,국군재정관리단,주식회사 신보
36370,항공교통관제 모의실습장비 도입 사업(209134-I),국군재정관리단,주식회사 휴앤소프트
36412,열영상 도트복합조준장비,미래전력사업전력운영계약팀,주식회사 동인광학
36535,정밀측정시험소 교정자동화체계장비 구축 사업,국군재정관리단,주식회사 티앤엠시스템
36581,기타유지물자 자산취득비(사거리 측정기),국군화생방방호사령부,삼보
36591,00시설사업 오버헤드크레인 제조설치,수도군단,(주)흥성산업
36616,(206293-E)LiDAR(3D 디지털 측량기)장비 도입사업,국군재정관리단,주식회사 디솔루션스
36676,(206292-D)체력단련장 관리장비 통합구매(납품)-6,국군재정관리단,에스에이리테일
36687,폐수처리장 TOC 분석장비 구매,육군종합정비창,주식회사 다은컴퍼니
36707,노후 CCTV 교체사업(2),육군교육사령부,대신네트웍스춘천 주식회사
36708,노후 CCTV 교체사업(1),육군교육사령부,주식회사 좋은소리
36713,20년 의무장비 초음파 진단기 일반형 구매,국군수도병원,미림교역
36796,HD급 영상개선장비 구매(20-202),공군제15특수임무비행단,바이시스(Byciss)
36813,부대조달정보체계 상용SW(프로세스모델링) 구매,국군재정관리단,제이티아이티
36816,20-해병-복합지원시설 방송설비,제9181부대,주식회사 케이엠미디어
36870,네트워크장비 구매 및 망분리 교체사업(리스물건),국군재정관리단,티에스라인시스템 주식회사
36880,"국군서울지구, 포천병원 경계용 CCTV 구축사업",국군의무사령부,주식회사 성진정보통신
36882,교육장비 드라이빙 시뮬레이터 세트 구축,육군3사관학교,사회적협동조합 푸른하늘
36993,(207170-H)20년 통합정보체계 개선사업(리스물건),국군재정관리단,주식회사 콤텍정보통신
37016,"전관방송(360,600W) 앰프 구매",제51보병사단,연주상사
37063,무선 마이크(900MHz) 구매(설치) 사업(정보체계),육군군수사령부,세종하이텍주식회사
37083,00부대(11개소) 방송장비 구매ㆍ설치,제3707부대,주식회사 원캐스트
37110,(207169-H)20년 온나라시스템 교체사업(리스물건),국군재정관리단,(주)가온아이
37188,"20-130, 53전대, LED 영상무대차량",공군 제8전투비행단,주식회사 에바다
37189,(206264-G) 재난안전망 시스템 및 단말기 도입사업,국군재정관리단,주식회사 에코넷시스템
37212,병원 경계용 CCTV 보강사업,국군대전병원,(주)주영일렉트로닉
37216,00부대 실내 및 외곽 경계용 관제시스템 보강 사업,국군제1068부대,주식회사 태영이엔지
37218,00부대 실내 및 외곽 경계용 관제시스템 보강 사업,국군제1068부대,주식회사 태영이엔지
37254,(20F166-I)사이버수사장비교체사업등8건통합금융리스,국군재정관리단,주식회사 아이비케이캐피탈
37285,상용 통신장비(핸드토키)구매,국방부근무지원단,주식회사 오션
37290,전관방송용앰프 구매설치,제11기동사단,주식회사 솔루션즈온넷
