,입찰명,발주기관,낙찰자(상호)
21521,5차사업(83정비대대) 콘크리트파일제조(18-135),제2307부대,성원파일주식회사
21567,통신서비스 공사자재 구매,제6128부대,비에이치산업
21606,00부대 CCTV 및 케이블 교체사업,국군재정관리단,오케이통신주식회사
21721,18년 LAN용 UPS 제조·설치사업(3지역),국군재정관리단,(주)미광-케이아이
21722,18년 LAN용 UPS 제조·설치사업(2지역),국군재정관리단,세방전기 주식회사
21723,18년 LAN용 UPS 제조·설치사업(1지역),국군재정관리단,주식회사 인피스
21789,18년 TICN 실내교장 구축(테이블 제조구매),육군정보통신학교,주식회사 한성넥스
21807,18년 풋살장 인조잔디 제조설치,제1보병사단,주식회사 스포테크
21847,18-해병대 휘장 제조 납품,국군재정관리단,지우실업 주식회사
21915,사령부 분청 신축 전관방송/AV 제조설치,육군 제37보병사단,신화전자(주)
21978,특수전력 정예화사업 통합배선 제조설치납품,제7보병사단,대하테크
21992,무건리 실전적훈련장 구축 관급(진공온수보일러),육군 제1군단,주식회사 동광보일러
22080,도서(블록체인 무엇인가? 등 251종),제7001부대,선진
22218,복사(A4)용지 제조납품,제1363부대,주식회사 가온산업
22314,데스크탑 제조납품 도입사업 리스,국군재정관리단,롯데캐피탈(주)
22380,00단 작전영상전송장비(KAISHOT) 유지보수 정비,해군군수사령부,株式會社 錦湖이.티.시
22463,체력단련장 경기도우미 근무복 제조,국군재정관리단,(사)한국척수장애인협회 피복사업소
22485,00부대 양산사업 혼합골재 제조,제2307부대,합자회사 서진골재
22581,"케이블 조립체,특수목적용,전기용",함정계약팀 (구:19.09.16),우성전장
22800,"케이블,특수목적용,전기식 등 4종",해군군수사령부,온나라물자조달 주식회사
22867,상용정보통신 보관함(병사용) 제조 구매,제9691부대,주식회사 금성강철
22916,상용정보통신장비 보관함 제조 구매,제9691부대,주식회사 베니올
22954,155mm 교체시설사업(연천) 관급자재 크레인,제7856부대,세윤정공
23135,신교대대 등 2개소 풋살장 인조잔디 제조설치,육군제53보병사단,주식회사 베노
23165,00부대 풋살장3개소 인조잔디 제조설치,제1288부대,주식회사베스트필드
23260,체력단련장  직원 피복 제조납품,육군인사사령부,아이리스패션
23261,체력단련장  직원 피복 제조납품,육군인사사령부,아이리스패션
23351,구내방송장치 제조설치,공군군수사령부,사단법인 해오름장애인협회
23447,풋살경기장 인조잔디 제조설치(4개소),제8기동사단,주식회사 베노
23546,00부대 방송시스템 교체(제조설치) 사업,국군재정관리단,제일정보통신주식회사
23559,인사계획과 장병편의시설 벤치르레스등 18종 구,제9911부대,와이에스코리아
23626,18년 특수무기 케이블조립체류(일반),유도무기계약팀 (구:19.09.16),동양기전
23698,격막펌프용 특별형상용 등 41종,해군제3함대사령부,미래종합상사
23750,`18년 풋살경기장 5개소 인조잔디 제조설치,제9보병사단사령부,주식회사 베노
23949,"케이블 조립체,특수목적용,전기용외 1종(해성)",함정계약팀 (구:19.09.16),금영코리아
24236,육군 상장용지 6종 제조납품,국군재정관리단,시온하이텍
24250,계룡 체력단련장 세차장 기계시설 제조/구매 설치,육군인사사령부,위팩트(WIFECT)
24256,계룡 체력단련장 세차장 기계시설 제조/구매 설치,육군인사사령부,위팩트(WIFECT)
24424,근속30년 기념휘장 등3종 제조 납품,국군재정관리단,시흥용사촌안흥합성 주식회사
24499,18년 항온항습기 제조 교체사업,국군재정관리단,주식회사 범호
24560,제50주년 예비군의 날 기념품(타월) 제조구매,육군본부,광성타올공업사
24618,도서(건축기술지침) 등 32종 구매,해군교육사령부,주식회사보승글로벌
24774,모범장병 기념품 손목시계 제조납품,육군인사사령부,(주)한영코리아
24950,"케이블 조립체,특수목적용,전기용 2항목 구매(특무)",육군군수사령부,금영코리아
24955,"케이블조립체,특수목적용 등 44항목 제조(자주포)",육군군수사령부,윌시스템 주식회사
24977,도서 서가 제조,제9691부대,청도산업(주)
24994,전달장치 압력용 등 5항목 일반제조(궤도),육군군수사령부,지세스
24996,브래킷 설치용 등 55항목 일반제조(궤도),육군군수사령부,고려기계
24997,호스 조립체 비금속제 등 69항목 일반제조 (궤도),육군군수사령부,진일사
24998,차량덮개 등 3항목 일반제조 (궤도),육군군수사령부,동우산업사
24999,밸브 관성 반동용 등 20항목 일반제조 (궤도),육군군수사령부,예지정밀
25000,풀리 홈통식 등 87항목 일반제조(궤도),육군군수사령부,삼호정밀
25001,배선 결합체(U4B1) 등 74항목 일반제조(궤도),육군군수사령부,대호정기(주)
25003,"리테이너,판형 등 11항목 일반제조(궤도)",육군군수사령부,고려기계
25005,개스킷 및 성형 패킹 세트 등 65항목 일반제조 (궤도),육군군수사령부,이든산업
25132,"케이블조립체,특수목적용 등 18항목 제조(특무)",육군군수사령부,시온테크
25182,도서(블록체인 애플리케이션 개발) 등 333종 구매,해군교육사령부,주식회사 진성하이텍
25194,자료연동처리기(DLPS) 유지보수 정비,해군군수사령부,주식회사 시스텍
25382,"케이블 조립체,특수목적용,전기용 등 3종",해군군수사령부,우미 물산
25433,00시설 통신망 구축 설치,제9965부대,주식회사 아현정보기술
25629,브레이크 시험기 등 12항목 제조(장비)(기장),육군군수사령부,주식회사 지에취디자인
25685,특정지역 휘장류(마크 등 11종) 제조,국군재정관리단,성지EMB
25788,근속30주년 기념휘장 제조 납품,국군재정관리단,주식회사 나루지엠에스
25826,함정용 위성방송수신안테나 유지보수 정비,해군군수사령부,한양무선통신
25862,18년 학군사관 모집 홍보물 제조/구매,육군학생군사학교,에이치에스디아이
26071,부대표지용 휘장 등 2항목 제조(물자),육군군수사령부,주식회사 킴블스
26168,근속 30주년 기념휘장 제조,국군재정관리단,주식회사 흥선
26267,17년 핵심시설경계체계 구축사업 등 2건 리스,국군재정관리단,롯데캐피탈(주)
26431,체력단련장 코스관리용 모래 구매,국군재정관리단,조은산업 주식회사
26522,기념휘장 셋트 제조 납품,제9691부대,두원(DO1)
26676,간성아파트 신축공사 관급자재(기타가구) 제조설치,제22보병사단,주식회사 고성디자인엔지니어링
26738,관급자재(구내방송장치) 제조설치(20198250-F),국군재정관리단,제일정보통신주식회사
26801,창공대 체력단련장 보일러용 유류(하이신유) 구매,육군인사사령부,대한(주)
26838,전관방송장비 제조/구매,육군 52보병사단,엠에스텔레콤(주)
26847,LED분할형전시체계구축사업등9건통합리스(2019F163-I),국군재정관리단,롯데캐피탈(주)
26856,"회의용탁자(4종), 코너형책상 제조 구매",육군 52보병사단,사)우리들행복나눔 종합가구사업단
26977,부대이전사업 통합배선 제조/설치,제3697부대,주식회사 퍼스트텍
27076,시설자재(일반배관용탄소강관 등 133종) 구매,국방부계룡대근무지원단,주식회사 에이치피솔루션
27204,상용차량 방수포(1.4톤 등 5종 42세트)구매,제2군수지원여단,주식회사 동진전기제작사
27213,계룡체력단련장 자동제어 제조설치(20196312-A),국군재정관리단,주식회사 시스매니아
27228,학교 사인물(이정표 및 안내판) 보수 및 제조설치,육군사관학교,한성디자인
27362,관사 싱크대 철거(폐기물처리 포함)및 교체 제조 설치,제20전투비행단,주식회사 한성넥스
27411,사단 야외 체육시설 인조잔디 설치납품,제25보병사단,주식회사이화조경개발
27494,00지역 풋살구장 인조잔디 제조설치(2개소),육군인사사령부,로보랜드(주)
27804,자운대 체력단련장 락카옷장 제조설치,육군인사사령부,주식회사피에프
27878,기념휘장 세트 제조 납품,제9691부대,주식회사 플라이쿱
27927,간부숙소 신축 사업 관급자재(MCC 및 분전반),연평부대,주식회사 남동인덱스
27930,방송시스템 구내방송 장비 제조 설치,제9691부대,(사)한국나눔복지연합회 아이씨티사업소
28014,상용무전기 중계기 RF케이블 등 6종 구매,국군지휘통신사령부,직구장터
28117,15방공 풋살경기장 인조잔디 제조설치 납품,제5군단사령부,케이앤비준우(주)
28160,'20년 해군달력 후가공 제조,해군본부,남강디자인
28367,테니스장 개선공사 관급자재 인조잔디 제조 설치,공군제19전투비행단,라운드원코리아 주식회사
28716,19-해병대 휘장 등 24종 제조(20198208-C),국군재정관리단,군장코퍼레이션
28725,"20년 학군사관후보생 기타피복(벨트, 넥타이) 제조",육군학생군사학교,좋아실업 주식회사
28899,600수송대대 풋살경기장 신축 인조잔디 설치납품,수도군단,주식회사 서홍
29071,20년 육군달력 후가공 제조/배송(20196259-I),국군재정관리단,(주) 피알앤북스
29150,사단 종교시설 개선 설치납품,제15보병사단,(주)부흥건설
29305,인터컴 세트(구내방송장치)제조 치20199172-I,국군재정관리단,(주)이노탑
29589,시설자재(등 벤치 등 17종) 설치납품,국방부계룡대근무지원단,주식회사 덕산
29968,19년 LED 분할형 전시체계 구축사업(20196147-G),국군재정관리단,티에스라인시스템 주식회사
30018,지휘관 및 주임원사 휘장류 제조,육군본부,효승정밀
30094,"케이블 조립체, 특수목적용, 전기용 2EA 구매",제9121부대,주식회사 부영상사
30178,근속 30주년 기념휘장 등 3종 제조구매,공군본부,좋아실업 주식회사
30303,19관리 풋살경기장 인조잔디 제조설치 납품,제5군단사령부,주식회사 베노
30326,체력단련장 호이스트 제조설치,육군인사사령부,주식회사 금성이앤씨
30337,"BTCS부품(일반, 제조)",지휘정찰계약팀 (구:19.09.16),주식회사 신안정보통신
30338,"BTCS부품(일반, 제조)",지휘정찰계약팀 (구:19.09.16),주식회사 신안정보통신
30347,19-근속 30주년 기념휘장 등 4종 제조(20198161-G),국군재정관리단,한빛금속
30632,체력단련 기구 제조 설치,제9181부대,주식회사 스포플렉스
30661,19년 F-5 브레이크 디스크 제조(D),항공기계약팀 (구:19.09.16),다산기공(주)
30766,체력단련장 모래 구매(201910029-F),국군재정관리단,드림비즈 주식회사
30785,103풋살경기장 인조잔디 제조설치 납품,제5군단사령부,로얄그린 주식회사
31019,"케이블 조립체,특수목적용,전기용 등 2종",해군군수사령부,반도마린
31140,"케이블조립체,특수목적용,전기용 등 9항목 제조(특무)",육군군수사령부,주식회사 가온테크1
31189,작전영상전송장비(KAISHOT) 유지보수 정비,해군군수사령부,株式會社 錦湖이.티.시
31414,00부대 테니스장 인조잔디 제조설치,육군교육사령부,코니터프주식회사
31553,방-19-11 기타유지물자(저장랙 3종) 구매,공군미사일방어사령부,주식회사 예인컴퍼니
32339,체력단련장 퍼티게이션(비료액비살포) 제조설치,육군인사사령부,주식회사 신우그린
32561,육군 상장용지 6종 제조납품(20196090-E),국군재정관리단,주식회사 오즈하우스
32610,체력단련장 캐디 피복(하복) 제조,해군본부,(주)지에스어패럴
32926,19-다목적 폭발물처리차량 제조(20199073-H),국군재정관리단,주식회사 신광테크놀러지
32927,19-체력단련장 경기도우미 근무복 제조(201910022-H),국군재정관리단,(사)한국척수장애인협회 피복사업소
33014,"케이블 조립체,특수목적용,전기용",함정계약팀 (구:19.09.16),(주)화이버옵틱코리아
33051,근속30주년 기념휘장 제조납품(20196054-E),국군재정관리단,주식회사 나루지엠에스
33114,'19년 석면건축물 전수조사 계약의뢰,제1288부대,(주)대한석면환경컨설팅
33143,1968-1601부대 오수처리장보수자재 설치/납품,제3보병사단,서주통상
33177,고성능 영상감시체계 유지보수 정비,해군군수사령부,주식회사 우리별
33237,"케이블 조립체,특수목적용,전기용",함정계약팀 (구:19.09.16),연합정밀(주)
33485,00사 중요시설 출입통제체계 보강사업(20198082-E),국군재정관리단,주식회사 조인테크
33487,00사업 수배전반·MCC·분전반 제조설치(20199024-F),국군재정관리단,사단법인 더불어사는장애인복지회 기전사업단
33504,'19-함정 국제조난통신망 원격운용체계 구축,제9911부대,(주)애드팍테크놀러지
33555,공군 근속 30주년 기념휘장 등 3종 제조구매,공군본부,성지EMB
33738,부대개편사업 관급자재(혼합골재) 제조구매,제55보병사단,주식회사우신골재
33826,"판, 핀 브레이크 앵커용 등 6항목 제조(특무)",육군군수사령부,예지정밀
33945,00여단 부대개편사업 관급자재(화강석) 제조구매,제55보병사단,주식회사 케이스톤
33946,00여단 부대개편사업 관급자재(혼합골재) 제조구매,제55보병사단,주식회사 이십일스토어
33948,수색휘장 등 18품목 제조 납품,제3283부대,영광기업
34103,영상편집기(조립형PC) 제조/납품(20196030-G),국군재정관리단,주식회사 트리엠
34113,"케이블 조립체,특수목적용,전기용 등 4종",해군군수사령부,걸작
34135,체력단련장 코스관리용 모래구매(20196007-D),국군재정관리단,주식회사 팬웨스트에스앤티
34183,OO대대 테니스장 인조잔디 제조 설치,공군제10전투비행단,라운드원코리아 주식회사
34274,육군 상장용지 4종 제조납품,육군인사사령부,디자인온 화신
34308,도서(소방시설의 이해) 등 12종,해군제1수리창,(주)동건
34325,체력단련장 락카비품 구매(20196025-E),국군재정관리단,미림교역
34686,상용정보통신장비 보관함 제조,제9691부대,서울강철
35012,19-인쇄용지 5종 제조납품(201910002-G),국군재정관리단,주식회사 삼영페이퍼
35168,기념휘장 세트 제조 납품,제9691부대,주식회사 금호글로벌
35214,19년 학군사관 모집 홍보물 제조/구매,육군학생군사학교,주식회사 채움피플
35445,한국형기동헬기 후속양산 시설사업(콘크리트파일),제1989부대,강원CNS
35486,차기다련장7차사업 시설공사(통합배선),제25보병사단,주식회사코리아넷
35487,차기다련장7차사업(혼합골재),제25보병사단,(주)유신
35489,차기다련장7차사업(고강도콘크리트말뚝),제25보병사단,주식회사 태원엠티
35535,한국형기동헬기 후속양산 시설사업(소화수조),제1989부대,주식회사 주연개발
35554,00부대 동원훈련장 관급자재 방송 및 AV장비 제조설치,공군제19전투비행단,주식회사 대원정보통신
35688,국방홍보원 신축사업 관급자재(통합배선)제조설치,국군재정관리단,주식회사 영은시스템
35778,"K9자주포 포신,포미장치부품류(일반제조)",지상공통전력운영계약팀,삼호정밀
35811,0항공대 영상감시장치 제조설치,육군군수사령부,주식회사 펌프킨
35835,20-P-폐기물 보관시설 제조 설치,제9227부대,율진이앤씨주식회사
35853,상용 위성통신 단말기 제조/구매/설치,제9965부대,주식회사 인텔리안테크놀로지스
35881,근속 30주년 보관용 휘장 등 5종 제조,해군본부,한일상사
36181,00부대 개편사업 통합배선 제조설치(관급),제2632부대,엔탑정보통신 주식회사
36182,00부대 개편사업 통합배선 제조설치,제2632부대,대한정보통신(주)
36226,'20년 하반기 근속30주년 기념휘장 제조납품,육군인사사령부,주식회사 흥선
36384,도서(최강! 건설기계정비산업기사 등 57종) 구매,해군작전사령부,명성
36430,도서(건축기계설비) 등 14종,제7001부대,찰스인코리아
36575,00시설사업 차량정비용 리프트 제조설치,수도군단,주식회사 태원엠티
36591,00시설사업 오버헤드크레인 제조설치,수도군단,(주)흥성산업
36595,00시설사업 관급자재(통합배선) 제조설치,수도군단,주식회사 와이제이통신기술
36816,20-해병-복합지원시설 방송설비,제9181부대,주식회사 케이엠미디어
36899,'20년 전력운영사업(A형 팔레트 등 9종) 제조,육군 탄약지원사령부,금성목재
36907,'21년 해군달력 후가공 제조,해군본부,문광인쇄정보
37070,예복부수기재(벨트류) 제조구매,육군사관학교,한일상사
37151,"21년 학군사관후보생 기타피복(벨트, 넥타이) 제조",육군학생군사학교,（주）씨앤에스코리아（CNS KOREA）
37177,2021년도 00학교 탁상용 달력 제조,해군사관학교,피엔에이
37188,"20-130, 53전대, LED 영상무대차량",공군 제8전투비행단,주식회사 에바다
37261,서귀포호텔 일반 가구류 구매(제조),국군복지단,주식회사 한성넥스
37354,20-5차 일반비품(3인용소파 등 7품목) 제조/구매,국군의무사령부,사)우리들행복나눔 종합가구사업단
37355,20-5차 일반비품(제단세트 등 5품목) 제조/구매,국군의무사령부,준디자인주식회사
37375,20-해군 시설사업 조명제어 제조ㆍ설치,국군재정관리단,주식회사 이엠시스텍
37464,(206202-G) 20년 LAN용 UPS 제조·설치사업(리스물건),국군재정관리단,대한전력전자주식회사
37522,조종사 비상탈출 낙하산 시뮬레이터 제조사업,국군재정관리단,주식회사 아레스
37671,(20G050-I)OOOO 신축 통신망 구축 사업 금융리스,국군재정관리단,롯데캐피탈(주)
37853,"케이블 조립체 특수목적용, 전기용 1종 4EA 구매",제9121부대,문경종합상사
37908,영상분배장치(메트릭스 스위치 등 6종) 구매,제9보병사단사령부,디에이전
38004,영선보수자재(일반합판 등 959종)구매,국방부근무지원단,낙원상사
38009,"회로카드조립체(제조,일반)",지상공통전력운영계약팀,주식회사 디앤비
38027,지휘관 및 주임원사 휘장류 제조,육군본부,시흥용사촌안흥합성 주식회사
38032,학교교실 디지털화(전자칠판 등) 제조(리스물건) 사업,국군재정관리단,주식회사 현대아이티
38124,"펌프,원심형(제조,일반)",지상공통전력운영계약팀,건웅테크 주식회사
38138,(육성) 상용무전기 중계기 모듈 구매(제조),제6128부대,유니모테크놀로지 주식회사
38170,20년 TICN 실내교장 구축(테이블 등 4종 제조구매),육군정보통신학교,포스트원 유한회사
38213,00부대 체육시설 개선공사 인조잔디 제조 설치,공군제19전투비행단,휴그린테크 주식회사
38296,기반시설체계 모의시험 환경구축,4284부대,에이치엠에스
38346,도서(콘크리트 등 160종) 구매,제5738부대,대경산업
38390,20-소-13 풋살장 개선공사 인조잔디 구매,제3훈련비행단,지인산업
38395,"판류(제조, 일반)",지상공통전력운영계약팀,평화정밀
38409,싱크대 철거(폐기물 처리 포함 및 교체 제조 설치),제20전투비행단,주식회사 예닮
38458,"챔버,예비연소용(제조,일반)",지상공통전력운영계약팀,건웅테크 주식회사
38492,"도서(건축설계 도면 보는법 등 717종 1,105권)구매",제8385부대,수주종합상사
38670,IoT기반 장비/시설물 원격감시체계 구축사업,국군재정관리단,(주)우주텔레콤
38734,20-3차 의무비품(일반수납장 등 7품목) 제조/구매,국군의무사령부,주식회사 디자인건축
38841,근속 30주년 보관용 휘장 등 5종 제조,해군본부,코인산업
39043,부대개편사업 관급 통합배선반 제조설치,육군 제8군단,(주)동화통신
39148,20-해군 체력단련장 캐디 피복 제조(208096-C),국군재정관리단,(주)지에스어패럴
39442,00부대 풋살장 인조잔디 제조설치납품,제15보병사단,주식회사 비이텍
39564,"BTCS부품(일반, 제조)",미래전력사업전력운영계약팀,덕인산업
39737,구내방송장치 제조 설치(209104-I),국군재정관리단,주식회사 윈미디텍
39764,"케이블조립체,특수목적용,전기용,갈래형등 1종3점구매",제9121부대,한가온
39791,(206163-B)체력단련장(연습장) 골프공 제조납품,국군재정관리단,(주)넥센
39859,"케이블 조립체,특수목적용,전기용,갈래등 1종2점 구매",제9121부대,주식회사동양엔지니어링
39869,"케이블 조립체,특수목적용,전기용",지상공통전력운영계약팀,연합정밀(주)
39872,"스페이서류(제조,일반)",지상공통전력운영계약팀,덕인산업
39894,"핀류(제조,일반)",지상공통전력운영계약팀,덕인산업
40225,"구동장치부품류(제조,일반)",지상공통전력운영계약팀,하이펙 주식회사
40228,"펌프,수동식(제조,일반)",지상공통전력운영계약팀,(주)대립
40313,친모래(주문진 벙커사),제7001부대,주식회사보승글로벌
40329,체력단련장(9개소) 캐디 피복 제조납품,육군인사사령부,아이리스패션
40337,"스페이서류(제조,일반)",지상공통전력운영계약팀,주식회사 종한
40507,"케이블조립체류(제조,일반)",지상공통전력운영계약팀,연합정밀(주)
40536,(206120-E)전반기 근속30년 기념휘장 제조납품,국군재정관리단,좋아실업 주식회사
40590,종교시설 신축공사 관급자재(한식창호) 제조 설치,국군재정관리단,유한회사성지산업
40618,함정용 위성방송수신안테나 유지보수 정비,해군군수사령부,한양무선통신
40622,00부대 풋살장 인조잔디 제조설치납품(화),수도군단,주식회사 아이그라스
40623,00부대 풋살장 인조잔디 제조설치납품(방),수도군단,주식회사 신화에이앤티
40747,20-2차 의무/일반비품(신발장 등 2품목) 제조/구매,국군의무사령부,청도산업(주)
40834,코스관리 자재(모래) 구매(2010018-I),국군재정관리단,주식회사 월드베스트샌드
40892,휘장류 5종 제조 납품,제3283부대,주식회사 부창산업
40959,여군단화 등 3품목 제조(직접생산업체 대상사업),제3170부대,주식회사에이치비
41084,"케이블조립체, 특수목적용, 전기용 1항목 구매(항공)",육군군수사령부,주식회사 화인디펜스
41224,버클 제조(직접생산 업체 대상 사업),제3170부대,주식회사 플라이쿱
41336,체육시설 개선공사 관급자재(인조잔디 제조 설치),공군제19전투비행단,한국체육조경주식회사
41354,체력단련장(모래) 구매,제9691부대,조이유통
41378,(206076-E)체력단련장 락카비품 구매,국군재정관리단,주식회사 글로벌아토
41467,(206083-B)육군 상장용지 7종 제조납품,국군재정관리단,아이프린팅
41523,20-체력단련장 경기도우미 피복 제조,국군재정관리단,(사)한국척수장애인협회 피복사업소
42528,근속 30주년 기념휘장 등 4종 제조,해군본부,한일상사
42573,공군 근속 30년 기념휘장 등 3종 제조,국군재정관리단,사단법인 대한민국공무원 공상유공자회
42634,일반합판 등 185종 구매,재경근무지원대대,(주) 국제여운
42761,"케이블조립체,특수목적용 등 9항목 제조(특무)",육군군수사령부,(주)에스제이전자
42881,"케이블조립체,특수목적용,전기용 1종 1점 구매",제9121부대,참조은
43006,상용정보통신장비 보관함 등 4품목 제조,제9691부대,주식회사 엔에이치
43021,"스프링,나선형,압축등64항목일반제조처(총포)",육군군수사령부,서경켐텍
43034,기념품 캡모자 등 15품목 제조 구매,제9181부대,케이에이스
43200,(206005-D)체력단련장 코스관리용 모래 구매,국군재정관리단,남경
43607,컨테이너(기타이동식화장실)제조 납품,육군 52보병사단,주식회사코네코
43616,기념휘장 세트 제조 납품,제9691부대,상신비앤비
43701,20년 학군사관 모집 홍보물 제조/구매,육군학생군사학교,루트커뮤니케이션
43825,00부대 이전사업 관급자재(토목-골재),제1군수지원사령부,주식회사 제이엠모터스펌프
43850,00부대 이전사업 관급자재(건축-오버헤드크레인),제1군수지원사령부,주식회사 세진에코텍
43927,21-해-00시설사업 관급자재(구내방송장치),국군재정관리단,포에스미디어(주)
43946,21-해-ㅇㅇ시설사업 관급자재(폐쇄형배전반) 제조설치,국군재정관리단,(사)힘찬장애인복지회(기전사업단)
43947,21-공사 종교시설 신축 관급자재(화강석) 제조납품,국군재정관리단,성민석재
43949,21-해-근속30주년 기념휘장 등 5품목 제조,국군재정관리단,주식회사 흥선
43951,21-해-00시설사업 관급(빌딩자동제어장치) 구매 설치,국군재정관리단,(주)보배이에스씨
43952,21-해-00시설사업 관급자재(전동기제어반) 제조설치,국군재정관리단,(사)한국장애인농축산기술협회 스마트제어사업단
43977,전관방송시설 제조/설치,해군군수사령부,(주)에이치에스
44042,21-공-통합장비고 신축 전관방송 및 A/V 제조 설치,공군제18전투비행단,주식회사 대원정보통신
44079,차기다련장 9차 사업 관급자재(크레인) 제조/설치,제11기동사단,대신이엔텍 주식회사
44080,차기다련장 9차 사업 관급자재(자동제어) 제조/설치,제11기동사단,사단법인 더불어사는장애인복지회
44081,차기다련장 9차 사업 관급자재(통합배선) 제조/설치,제11기동사단,株式會社 錦湖이.티.시
44138,간부숙소 신축 관급(싱크대) 제조설치(도서지역),제9196부대,훼미리가구 주식회사
44257,21-해-00시설 관급자재(영상감시장치) 제조 설치,국군재정관리단,오름직업재활센터
44317,00부대 일반창고 저장대 제조 설치 납품,동원전력사령부,주식회사 모양방
44349,(216089-K) 21~22년 일반장비 시뮬레이터 제조,국군재정관리단,주식회사 발렌베리
44466,상무대 체력단련장 컨테이너 제조,육군인사사령부,주식회사 영광조경건설
44485,21-해-00시설사업 관급자재(제트공조기) 제조 설치,국군재정관리단,(주)와이엠테크
44614,해군 모병홍보물(종이가방 등 5종) 제조,해군본부,제이뷰티
44617,다기능 영상감시체계 거치대 제조 및 설치,제9181부대,주식회사 한일전자시스템
44625,해군 모병홍보물(탁상형 모병홍보 카렌다) 제조,해군본부,광진문화사
44705,'22년 육군달력 후가공 제조 납품,육군본부,(주) 피알앤북스
44788,근속 30주년 기념휘장 제조,육군인사사령부,사단법인 대한민국공무원 공상유공자회
44878,'22년 해군달력 후가공 제조,해군본부,지그래픽
44989,00부대(육상/도서) CCTV 제조설치,해군군수사령부,해강정보통신 주식회사
45191,'21년 육성지원사업 전투장구류 제조납품,제32보병사단,탑에스씨
45206,22년 예복부수기재(벨트류) 제조/구매,육군사관학교,주식회사 해피코리아
45235,21-해-00시설사업 관급자재(항온항습기) 제조설치,국군재정관리단,(주)대성기연
45278,오ㆍ폐수 처리시설 물품 구매,제9196부대,빨콩(구월1호점)
45328,해병 30주년 기념휘장 세트 제조 구매,제9691부대,탑에스씨
45347,안전조사용 무인항공기시스템 제조·구매(21-24),공군항공안전단,주만산업
45365,"해군 모병홍보물(해군 사각 워터볼 3,000개) 제조",해군본부,무무컴퍼니
45425,'22년 안전캘린더 후가공 제조 납품,육군본부,주식회사 케이앤씨가람
45484,다기능 영상감시장비 제조 구매,제9196부대,삼영에이아이씨 주식회사
45737,"케이블 조립체, 특수목적용, 전기용 2EA구매",제9121부대,유준닷컴
45893,21-해병-전투체력단련용 전장순환더미 제조,국군재정관리단,주식회사 핀컴퍼니
45935,폐수처리장 활성탄여과기 제조설치,육군종합정비창,한울이엔텍 주식회사
45945,(216226-C)PC기반 수신체계 안테나 제조 사업,국군재정관리단,"주식회사 에이치케이 (HK Co., Ltd.)"
46033,21-해-00시설사업 관급자재(엘리베이터) 제조설치,국군재정관리단,주식회사 아남테크서비스
46076,근속 30주년 기념휘장 등 4종 제조,해군본부,좋아실업 주식회사
46137,발칸일반부품(제조),미래전력사업전력운영계약팀,우창기계 주식회사
46139,브레이크시험기 등 4항목 제조(기동),육군군수사령부,사회적협동조합 푸른하늘
46278,105밀리 성능개량사업 관급자재(크레인) 제조설치,제17보병사단,주식회사 보은정공
46289,00부대 이전사업 관급자재(건축-자연석판석),제1군수지원사령부,대흥석재
46374,21-해-00시설사업 관급자재(조명기구) 구매,국군재정관리단,주식회사소룩스
46703,도기타일 등 70종 구매,해군제3함대사령부,옥암물류
46710,"(긴급) 케이블 조립체,특수목적용,전기용 등 2종 구매",해군군수사령부,금성상사
46736,곡사포 일반부품류(제조),지상공통전력운영계약팀,우창기계 주식회사
46886,예비군 훈련 상황실 전시 및 음향 시설 설치납품,제1989부대,주식회사 이현정보
46906,(216220-E)도서관 디자인가구 제조설치,국군재정관리단,주식회사대우가구
47035,"구동장치부품류(제조,일반)",지상공통전력운영계약팀,평화정밀
47104,오수처리 수중펌프 등 2품목 구매,제9691부대,정민테크
47218,00부대 전투지휘시설 브리핑 장비 구축(리스물건),수도군단,스마트한 주식회사
47263,21-공군-IoT기반 장비/시설물 원격감시체계 구축사업,국군재정관리단,(주)우주텔레콤
47326,00부대 이전사업 관급자재(건축-합성수지제문),제1군수지원사령부,주식회사 한중기업
47334,00부대 이전사업 관급자재(건축-엘리베이터),제1군수지원사령부,동원엘리베이터 주식회사
47335,00부대 이전사업 관급자재(건축-합성수지제문),제1군수지원사령부,주식회사 한중기업
47495,"케이블 조립체,특수목적용,전기용",지상공통전력운영계약팀,연합정밀(주)
47975,"격막, 펌프용, 특별형상용 등 6종 구매",해군군수사령부,주식회사 제이씨이앤엠
47981,113공병대대 폐기물보관시설 설치(21-2500-7),육군 제1군단,주식회사 미래에스엔제이
48065,"학군사관 후보생 기타피복(벨트, 넥타이) 제조",육군학생군사학교,주식회사 흥선
48294,"필터류(제조,일반)",지상공통전력운영계약팀,주식회사 서한산업
48393,2021년 방수총낭(일반예산) 구매계약 의뢰,제9965부대,행복가든
48399,2021년 방수총낭(일반예산) 구매계약 의뢰,제9965부대,행복가든
48562,활차 1항목 제조(일반물자),육군군수사령부,금성ENG
48629,"특기병 교육생 생활관 관물함, 책상, 의자 교체사업",공군교육사령부,주식회사 네오퍼스
48714,"스페이서류(제조,일반)",지상공통전력운영계약팀,대성정밀주식회사
48866,체력단련장 캐디 하계 피복 제조납품,육군인사사령부,원강인더스트리
48887,(21-016) 기타유지물자(저장랙) 제조/구매,공군 작사예하 방포사예하 제3여단,창대기업
48905,"케이블조립체, 특수목적용 등 2종 구매",해군군수사령부,제이엘트레이딩
48909,"판류(제조, 일반)",지상공통전력운영계약팀,평화정밀
