,입찰명,발주기관,낙찰자(상호)
17900,생활관 신축 관급자재 수배전반 제조설치,국군재정관리단,사단법인 부산지체장애인단체협의회 사업단
17906,00지역 주거시설 관급자재(주차관제장치) 설치납품,제9965부대,주식회사 위쥬테크
17907,00항육상시설공사관급자재(진공온수보일러)제조설치,제8385부대,대림로얄이앤피(주)
17908,00항 육상시설 시설공사 관급자재(화강석및자연석판석,제8385부대,유한회사 율산
17919,00부대 부대개편 관급자재 자동제어 제조설치,제51보병사단,첨단정보통신  주식회사
17924,00부대 부대개편 관급자재 스틸그레이팅 제조납품,제51보병사단,수림산업 주식회사
17925,00부대 부대개편 관급자재 LED전광판 제조설치,제51보병사단,엘림네트웍스 주식회사
17940,00부대 부대개편 관급자재 통합배선 제조설치,제51보병사단,(주)비아이씨스템
17970,국군외상센터 신축 관급자재(혼합골재),국군수도병원,주식회사우신골재
17974,18-00사 관급자재(롤스크린) 제조설치,국군재정관리단,남도씨엔씨
17978,"18-00사 관급자재(방송,AV) 제조설치",국군재정관리단,공간미디어(주)
17992,심정모터펌프 구매,제2군단,지앤지(G&G)
18007,18-00사 관급자재(무대장치) 제조설치,국군재정관리단,주식회사 엔티전기
18008,18-00사 관급자재(가로등 기구) 제조납품,국군재정관리단,(사)장애인인권센터ICT사업단
18024,16-충-방-6 관급자재(조명기구),육군 제37보병사단,주식회사 효성이엔씨
18060,16-충-방-6 관급자재(분전반 및 제어반),육군 제37보병사단,(주)조양
18068,부대개편 관급자재(크레인) 제조설치,국군재정관리단,주식회사 고려호이스트
18069,부대개편 관급자재(플라스틱창호) 제조납품,국군재정관리단,(주)건보산업
18071,18-00사 관급자재(CCTV) 제조설치,국군재정관리단,사단법인 해오름장애인협회
18073,18-00사 관급자재(통합배선) 제조설치,국군재정관리단,중앙통신 주식회사
18075,임시숙영시설 관급자재(냉난방기) 납품설치,제15보병사단,주식회사 원창이앤씨
18094,18-00사 관급자재(자동제어) 제조설치,국군재정관리단,태웅이엔에스 주식회사
18095,18-00사 관급자재(발전기) 제조설치,국군재정관리단,주식회사 제이씨
18113,국군외상센터 신축 관급자재(냉각탑),국군수도병원,주식회사 에이원이앤씨
18114,국군외상센터 신축 관급자재(보일러),국군수도병원,주식회사 동광보일러
18117,18-00사 관급자재(사인물) 제조설치,국군재정관리단,(유)도유
18119,18-00사 관급자재(빌딩자동제어장치) 제조설치,국군재정관리단,주식회사 아워스
18125,"전기시설 개선공사 관급자재(PAD SW,TR) 구매",제22보병사단,주식회사 케이제이
18133,"전기시설 개선공사 관급자재(PAD SW,TR) 구매",제22보병사단,주식회사 케이제이
18162,18-00사 관급자재(크레인) 제조설치,국군재정관리단,공명환경기계(주)
18180,임시숙영시설 관급자재(냉난방기) 납품/설치,제3283부대,BON B2B (본 비투비)
18183,선박자동식별장치(AIS) 유지보수 정비,해군군수사령부,주식회사 지엠티
18191,국군외상센터 신축 관급자재(의료용핸드레일),국군수도병원,주식회사 덕운
18194,00사업 관급자재(자동제어시스템) 제조 설치,국군재정관리단,믿음이엔지(ENG)
18229,18-00사 관급자재(보안등 기구) 제조납품,국군재정관리단,사단법인 장애인동반성장협회 동반사업장
18272,국군외상센터 신축 관급자재(의료전기(IT시스템)),국군수도병원,쎄스코
18273,국군외상센터 신축 관급자재(병원안내설비),국군수도병원,케이에스정보기술 주식회사
18274,국군외상센터 신축 관급자재(heating cable),국군수도병원,(주)프라임에텍
18287,LED 전광판 모듈 등 28종 구매,공군군수사령부,에스지에스
18358,국군외상센터 신축 관급자재(AL SHEET) 제조설치,국군수도병원,(주)씨에스에이코스믹
18360,국군외상센터 신축 관급자재(AL SHEET) 제조설치,국군수도병원,(주)씨에스에이코스믹
18363,궤도정비장비 유기압 현수장치 플러싱 장비 제조,국군재정관리단,주식회사 경성엠티
18400,15비복지시설신축공사 관급자재(천정형유닛)/구매설치,공군제15특수임무비행단,주식회사 아산엠이씨
18401,15비 복지시설 신축공사 관급자재(냉난방기)/구매설치,공군제15특수임무비행단,주식회사 대성이엔지
18418,"정비장비(세척기,궤도용) 제조설치",국군재정관리단,동아산기 주식회사
18516,18-15차 정비장비 부품구매(스위치 등 32품목),육군종합정비창,상진물류
18525,국군외상센터 관급자재(유리)구매,국군재정관리단,드림비즈 주식회사
18577,"경개시설 개선(2, 3공구) CCTV 설치납품",제7보병사단,(주)믿음
18644,국군외상센터 신축 관급자재(펌프),국군수도병원,(주)전진
18645,국군외상센터 신축 관급자재(기송관시스템),국군수도병원,주식회사 신승에프앤티
18735,18-00사 관급자재(고강도콘크리트 말뚝) 제조 납품,국군재정관리단,주식회사 강동
18758,공조기필터(프리필터 외 10종) 제조납품,국방부계룡대근무지원단,동성ENG
18772,00기보여단 관급자재(통합배선)제조설치,국군재정관리단,주식회사 씨앤텍
18775,18-급유시설 개선 관급자재 감시제어설비 제조 설치,국군재정관리단,동영테크원 주식회사
18816,국군외상센터 신축 관급자재(RI폐수조) 제조설치,국군재정관리단,주식회사 효성엔바이로
18831,경계시설(1공구) 조명기구 제조설치납품,제7보병사단,세광철물
18845,경계시설(1공구) CCTV 설치납품,제7보병사단,ADN
18848,공조기필터(롤필터 등 40종)제조납품,국방부계룡대근무지원단,(주)세방씨앤에프
18855,국군외상센터 관급자재(일체형배관배선 설치납품),국군수도병원,동신이엔지(주)
18862,부대개편 일반지원대대 관급자재(크레인) 제조설치,국군재정관리단,(주) 맑은나라
18893,장갑차 부품(제조),기동화력계약팀 (구:19.09.16),삼호정밀
18902,"파이프, 금속제 등 32종",해군제2수리창,안보종합상사
18958,조함 및 항해훈련장비(OH-530K) 유지보수 정비,해군군수사령부,株式會社 錦湖이.티.시
18961,국군외상센터 신축 관급자재(통합배선) 제조설치,국군수도병원,링크정보시스템(주)
19001,신궁 케이블조립체등2종 구매,육군종합정비창,동양기전
19003,18-급유시설 개선 관급자재 수배전반 제조 설치,국군재정관리단,채움사업단(사단법인 한국장애인일자리협회)
19139,"부대개편 군수지원A,B대대 관급자재(크레인) 제조설치",국군재정관리단,대영이엔지 주식회사
19166,"밸브조립체,다기관용 1종",해군군수사령부,에스지티
19233,메인 베어링 밸브 등 25종,해군제2수리창,세일상사
19250,부대개편사업 관급자재(크레인) 제조설치,국군재정관리단,주식회사 라움
19299,00사단 동계 정비복 등 5종 제조,국군재정관리단,연광실업
19317,작전 및 편의시설(경첩볼트외 18종),공군제19전투비행단,동하산업종합
19330,국군외상센터 신축 관급자재(엘리베이터) 제조설치,국군재정관리단,주식회사 아남테크서비스
19336,00사령부 관급자재(호이스트크레인)제조설치,국군재정관리단,주식회사 하나산업
19366,6군단 관사 캠프님블 신축 관급자재 홈오토시스템,제7856부대,주식회사대호이엔씨
19630,공조기 필터 제조설치납품,제9965부대,(주)솔티
19696,"정비장비(판조립체,압입기용(K-1)) 제조설치",국군재정관리단,다담테크
19764,00부대 관급자재(보일러) 제조설치,국군재정관리단,주식회사 부-스타
19772,18-75-1 시설공사 관급자재(소음저감 창호),공군제19전투비행단,(주)거우
19810,K55자주포 파이프조립체 구매,육군종합정비창,대성테크
19870,00부대 이전사업 관급자재 합성수지창호 제조설치,국군재정관리단,아영산업
19930,국군외상센터 신축 관급자재(타일),국군수도병원,대동산업(주)
19993,'18-OO창 추진기관정비고 크레인 제조설치,해군군수사령부,프로엔지니어링
20106,LYNX 항공기 기내녹음장비 유지보수 정비,해군군수사령부,한양무선통신
20127,궤도 정비장비 유압모듈조종 시험장비 제조납품,국군재정관리단,주식회사 렘코
20202,P-3 항공기 시뮬레이터 유지보수 정비,해군군수사령부,주식회사 유니텍
20210,00부대 관급자재(건식제습기) 제조설치,국군재정관리단,(주)선우오토텍
20236,관급자재(콘크리트파일) 제조,국군재정관리단,(주)금산
20271,6군단 관사 캠프님블 신축 관급자재 통합배선,제7856부대,주식회사 에버정보기술
20273,8사단 간부숙소 신축 관급자재 통합배선,제7856부대,대한정보통신(주)
20275,20mm철재 탄피통 외주정비,공군군수사령부,주식회사 영남테크
20341,00사령부 관급자재(콘크리트파일) 제조,국군재정관리단,유정산업(주)
20343,00부대 관급자재(크레인) 제조설치,국군재정관리단,대진기계
20394,LYNX 시뮬레이터 유지보수 정비,해군군수사령부,(주)이엔씨테크
20467,전자해도표시시스템(ECDIS) 유지보수 정비,해군군수사령부,이마린아이씨티 주식회사
20506,00부대 관급자재(배전반) 제조설치,국군재정관리단,(사)한국장애인연맹기전사업부
20507,00부대 관급자재(발전기) 제조설치,국군재정관리단,케이피브이(주)
20564,00부대 신축 관급자재(엘리베이터) 제조설치,국군재정관리단,(주)새한엘리베이터
20567,"밸브,버섯형,엔진용 등 3종",해군군수사령부,주식회사 미래정밀
20571,"열선유리,직사각형 등 3종",해군군수사령부,온나라물자조달 주식회사
20614,00부대 이전사업 관급자재 타일 구매,제17보병사단,앰투라이프
20616,"밸브,버섯형,엔진용 등 3종",해군군수사령부,주식회사 미래정밀
20635,00부대 관급자재(통합배선) 제조,국군재정관리단,링크정보시스템(주)
20637,00부대 관급자재(콘크리트파일) 제조,국군재정관리단,유정산업(주)
20638,특수전 모의훈련체계 유지보수 정비,해군군수사령부,씨지에스아이티(주)
20659,K1전차 충전선조립체등4종 구매,육군종합정비창,에스지티
20700,보드테스터 유지보수,제20전투비행단,MRO Tech(엠알오텍)
20702,00지역 주거시설 관급자재(엘리베이터)제조 설치,국군재정관리단,(주)대륜엘리스
20709,"열선유리,직사각형 등 8종",해군군수사령부,온나라물자조달 주식회사
20748,00부대 이전사업 관급자재(통합배선) 제조,국군재정관리단,주식회사 예스텍
20750,00부대 신축 관급자재 통합배선 제조설치,국군재정관리단,주식회사센텍
20777,00부대 신축 관급자재(화강석) 제조설치,국군재정관리단,세진석건
20814,5차사업(83정비) 크레인 제조설치(18-136),제2307부대,에이치피아이 (HPI)
20852,"펌프,냉각계통,엔진용 1종",해군군수사령부,세종상사
20872,00지역 주거시설 관급자재(자동제어) 제조설치,국군재정관리단,비콤시스템(주)
20883,"밸브,버섯형,엔진용 1종",해군군수사령부,수연상사
20991,펌프 냉각용 엔진용 등 72종 구매,해군군수사령부,주식회사 반도마린
20994,기어용 윤활유 등 11항목 제조(물자),육군군수사령부,지에스칼텍스 주식회사
21072,펌프조립체 1SET,해군제1수리창,신우기업(주)
21093,고정형 전술항법장비 유지보수 정비,해군군수사령부,한양무선통신
21111,관급자재(콘크리트 파일) 제조,국군재정관리단,주식회사 삼성엠케이
21148,6군단 관사 캠프님블 신축 관급자재 콘크리트파일,제7856부대,주식회사 명주파일
21154,미8군 차량정비시설등 8개시설 가구 제조 및 설치,국군재정관리단,인토스 주식회사
21193,"케이블 조립체, 특수목적용 등 2종 구매",제9121부대,주식회사동양엔지니어링
21207,반자동식부교 부품(제조),일반장비계약팀 (구:19.09.16),주식회사 종한
21245,차량정비시설 등 철재가구 구매설치,국군재정관리단,주식회사 토템
21253,교량가설단정 블록조립체등3종 구매,육군종합정비창,영진상사
21316,정비자재(8호 추진장약 팔렛트 등 3종)제조/구매,육군 탄약지원사령부,금성목재
21415,"파이프,금속제 등 11품목",해군제1수리창,천곡철물상사
21420,18-00지역 경계시설 통신공사 관급자재(SCD) 제조납품,해군군수사령부,제이티산업
21421,정비지원시설 노후출입문 교체공사(오버헤드도어),공군제19전투비행단,(주)스페샬화인
21424,와이어로프조립체,기동화력계약팀 (구:19.09.16),디씨에이치(주)
21491,'18년 소음저감사업 시설공사 관급자재(냉난방기),공군제16전투비행단,삼성기전 주식회사
21510,2분기 위임(심정모터 제조설치납품),제7보병사단,지앤지(G&G)
21521,5차사업(83정비대대) 콘크리트파일제조(18-135),제2307부대,성원파일주식회사
21584,부대개편 관급자재(진공온수보일러) 제조설치,국군재정관리단,대림로얄이앤피(주)
21585,부대개편 관급자재(온수저장탱크) 제조설치,국군재정관리단,주식회사 삼양테크
21603,국군외상센터 신축 관급자재(너스콜 및 비상호출),국군수도병원,모이스텍
21607,18-방한복(정비사용) 제조 납품,국군재정관리단,(사)한국척수장애인협회 피복사업소
21663,주/야 전선관측장비 정비,해군군수사령부,(주)유투에스알
21713,국군외상센터 신축공사 관급자재(잡석),국군수도병원,주식회사우신골재
21719,관급자재(콘크리트파일) 제조,국군재정관리단,(주)금산
21781,수도병원 공조기필터 제조설치납품,국군의무사령부,요림필터산업주식회사
21783,수도병원 공조기필터 제조설치납품,국군의무사령부,요림필터산업주식회사
21786,82정비 차기다련장 호이스트크레인 제조설치,제2군단,주식회사 신정기공
21902,"3개소 정비고 셔터 보수(철거, 제조설치 및 납품)",수도기계화보병사단,(주)한미외장
21926,K계열전차 포신 부품류(제조),기동화력계약팀 (구:19.09.16),삼호정밀
21999,서울지구병원 공조기필터 제조설치납품,국군의무사령부,주식회사 월드필터
22006,BTCS용 케이블조립체 등(C),지휘정찰계약팀 (구:19.09.16),주식회사 명림
22030,케이블조립체 세트 2개 구매,제9121부대,세종상사
22045,컨센트릭 밸브조립체 등 14종,해군군수사령부,신동하이텍
22047,"임펠러,워터펌프,엔진냉각장치용 등 3종",해군군수사령부,메트로마린서비스
22105,00대대 장비정비고 셔터 보수 설치납품,수도군단,백산이엔씨 주식회사
22124,엔진블록 조립체 디젤식 등 47종 구매,해군군수사령부,주식회사 만구
22129,케이블조립체류,기동화력계약팀 (구:19.09.16),연합정밀(주)
22158,회로카드조립체(방공관제레이더) 제조,공군군수사령부,시온테크
22170,케이블 조립체(PDU연결용) 등 2종(F-5 기체 부품),공군군수사령부,시온테크
22186,"펌프, 모터 구동용 1EA 구매",해군군수사령부,성문상사
22195,00여단 부대개편 관급자재(크레인) 제조설치,국군재정관리단,주성테크
22249,18년 정비화 등 4종 제조/구매,제6955부대,유어스 컴퍼니
22285,"열선유리,직사각형 등 3종",해군군수사령부,강원상사
22322,와이어로프조립체 등 3항목 구매(기장),육군군수사령부,모아텍
22351,BTCS용 케이블조립체 등(B),지휘정찰계약팀 (구:19.09.16),연합정밀(주)
22356,관급자재(플라스틱창호) 제조,국군재정관리단,(주)프라임
22371,BTCS용 케이블조립체 등(A),지휘정찰계약팀 (구:19.09.16),연합정밀(주)
22380,00단 작전영상전송장비(KAISHOT) 유지보수 정비,해군군수사령부,株式會社 錦湖이.티.시
22381,VLF 지휘통신체계 유지보수 정비,해군군수사령부,주식회사 지씨
22490,기어뭉치 등 8항목 제조(궤도),육군군수사령부,고려기계
22524,케이블조립체(통신장비용),통신장비계약팀 (구:19.09.16),연합정밀(주)
22530,장갑전투도자 케이블조립체등5종구매,육군종합정비창,진광사
22559,"펌프조립체,기어식 1종",해군군수사령부,수연상사
22581,"케이블 조립체,특수목적용,전기용",함정계약팀 (구:19.09.16),우성전장
22610,케이블조립체(비차폐용),통신장비계약팀 (구:19.09.16),연합정밀(주)
22611,케이블조립체(차폐용),통신장비계약팀 (구:19.09.16),연합정밀(주)
22659,18-공군 동·하정비복 6종 제조,국군재정관리단,빛가람장애인시설
22681,콘센트릭 밸브 조립체 등 21종,해군제2수리창,세일상사
22733,정비파카 제조,국군재정관리단,주식회사 무궁화용사촌에프앤씨(F&C)
22780,탐지3호용 케이블조립체,지휘정찰계약팀 (구:19.09.16),금영코리아
22792,단안형야간투시경 수리부속(제조),지휘정찰계약팀 (구:19.09.16),주식회사 보성기업
22838,지뢰살포기 부품(제조),일반장비계약팀 (구:19.09.16),(주)지엔텔
22846,동계 정비복 등 4종 제조,국군재정관리단,사회복지법인 성심사회복지재단 마리스타
22881,00부대 관급자재(콘크리트파일) 제조,국군재정관리단,성원파일주식회사
22889,한국형 기동헬기 관급자재(크레인) 제조설치,국군재정관리단,대광이엔지
22954,155mm 교체시설사업(연천) 관급자재 크레인,제7856부대,세윤정공
22974,케이블 조립체 등 3종 구매,제9121부대,주식회사동양엔지니어링
23096,중심 베어링구동기 등 16항목 제조(기장),육군군수사령부,지승기업
23098,쉬일드조립체 등 25항목 제조(총포),육군군수사령부,가온기업
23147,케이블 조립체 등 8종,해군제2수리창,경기종합상사
23175,펌프 및 발전기 부품류,기동화력계약팀 (구:19.09.16),정테크
23183,소방시설 개선공사 관급자재(분전반) 제조설치,공군제19전투비행단,참빛파워텍 주식회사
23187,00지역 공조기필터 제조설치납품,자운대근무지원연대,(주)솔티
23231,엄브리칼 케이블 조립체 등 3종 구매,해군군수사령부,우방전선㈜
23279,시설대대 신축 시설공사 관급자재(혼합골재),공군제16전투비행단,주식회사 동신
23289,케이블 조립체 4EA 구매,제9121부대,세종상사
23307,"파이프 조립체, 금속제",기동화력계약팀 (구:19.09.16),대현테크
23334,고양병원 공조기필터 교체 제조설치납품,국군의무사령부,청정필터산업(주)
23335,양주병원 공조기필터 교체 제조설치납품,국군의무사령부,고려정공 주식회사
23349,1비 소방중대 신축 관급자재(출입통제설비),공군제1전투비행단,주식회사 유진시스템
23368,16-충-방-6 관급자재(크레인) 제조설치,국군재정관리단,주식회사 비엔디해양산업
23474,시설대대 신축 시설공사 관급자재(냉난방기),공군제16전투비행단,(주)태승건설
23518,회로망 펄스 형성용 1종 제조(F-5 항전 부품),공군군수사령부,티앤씨
23566,PKG IRSS 케이블 정비,해군군수사령부,주식회사 엠바이지
23586,전차축소사격 소총거치대 등 3종 제조,국군재정관리단,부강산업
23588,18-주기장 재포장 공사 관급자재(P.E 필름) 제조,국군재정관리단,주식회사유일화학
23596,(18-159)시설 프리필터 등 23종 구매,공군제5공중기동비행단,비에스상사
23626,18년 특수무기 케이블조립체류(일반),유도무기계약팀 (구:19.09.16),동양기전
23639,관급자재(고강도콘크리트말뚝 등 2종),공군제5공중기동비행단,동진파일주식회사
23678,시설물 유지보수 전기자재 구매,공군제11전투비행단,지와이테크놀리지
23785,18-동-노후설비 개선 펌프용 엔진 구매,국군재정관리단,연우기술 주식회사
23797,종합정보전시체계(IIDS)유지보수 정비,해군군수사령부,주식회사 셀젠텍
23870,"열선유리,직사각형 등 4종",해군군수사령부,주식회사 태촌실업
23949,"케이블 조립체,특수목적용,전기용외 1종(해성)",함정계약팀 (구:19.09.16),금영코리아
23981,대잠훈련분석체계(AEAS) 유지보수 정비,해군군수사령부,한양무선통신
24035,8사단 부대개편(6개소) 관급자재 콘크리트파일,제7856부대,유정산업(주)
24036,8사단 간부숙소 신축 관급자재 콘크리트파일,제7856부대,유정산업(주)
24058,관급자재(콘크리트파일) 제조,국군재정관리단,(주)금산
24060,동계정비복 등 7종 제조,국군재정관리단,빛가람장애인시설
24229,국군외상센터 관급자재(케이블 트레이),국군수도병원,(주)태화이엔지
24266,전동모터밸브 등 4종 구매,제20전투비행단,주식회사인정이엔아이
24271,전동모터밸브 등 4종 구매,제20전투비행단,주식회사인정이엔아이
24398,18년 특수무기 케이블조립체류,유도무기계약팀 (구:19.09.16),연합정밀(주)
24439,작전지원과 - 합판 등 14품목 구매,공군제15특수임무비행단,The 큰
24551,부품키트 시일 교체용 기계장치용 1항목 제조(궤도),육군군수사령부,티케이(T.K)테크
24554,00단010대대 시설공사 관급자재 [콘크리트파일],육군 제1군단,성원파일주식회사
24577,"밸브 조립체,다기관용 1종",해군군수사령부,세현종합상사
24580,"파이프,금속제 등 13종",해군군수사령부,미래상사
24597,K9자주포 케이블조립체등2종 구매,육군종합정비창,아이디
24692,PRC-96K 케이블조립체 등 5항목 구매(통신),육군군수사령부,주식회사 세연인터내셔널
24836,국군외상센터 관급자재(23kv 동심 난연케이블),국군수도병원,(주)극동전기
24876,정비복 제조 구매,수도방위사령부,현대종합상사
24894,엔진 스탑 케이블 등 107종,공군군수사령부,삼호상사
24945,"호스 조립체,비금속제 등 13항목 제조(자주포)",육군군수사령부,수성엠앤디
24950,"케이블 조립체,특수목적용,전기용 2항목 구매(특무)",육군군수사령부,금영코리아
24955,"케이블조립체,특수목적용 등 44항목 제조(자주포)",육군군수사령부,윌시스템 주식회사
24997,호스 조립체 비금속제 등 69항목 일반제조 (궤도),육군군수사령부,진일사
25002,베어링 등 3항목 제조(궤도),육군군수사령부,예지정밀
25004,"상자,부속품 적재용 등 26항목 일반제조(궤도)",육군군수사령부,주식회사 보성기업
25033,디시펌프모터 등 33종,해군제3함대사령부,무림오피스웨이목포점
25059,발칸 케이블조립체등4종구매,육군종합정비창,가람
25132,"케이블조립체,특수목적용 등 18항목 제조(특무)",육군군수사령부,시온테크
25134,(SE-88)엔진 포워드 마운트 등 41종 제조,공군군수사령부,주식회사 지에취디자인
25154,18-046 금속명찰 등 3품목 제조/구매,공군교육사령부,두원(DO1)
25194,자료연동처리기(DLPS) 유지보수 정비,해군군수사령부,주식회사 시스텍
25382,"케이블 조립체,특수목적용,전기용 등 3종",해군군수사령부,우미 물산
25400,"밸브 조립체,차단용",함정계약팀 (구:19.09.16),하이펙 주식회사
25451,국군외상센터 신축공사 관급자재(콘크리트 파일),국군수도병원,성원파일주식회사
25495,풍향풍속계 지지대 조립체 등 9항목 제조(통신),육군군수사령부,주식회사 월드티엔에스
25511,조달요구서(18-039)[시설]유수분리기 필터 등 2종,공군제5공중기동비행단,주식회사 하이폴
25573,교량가설단정 와이어로프조립체 구매,육군종합정비창,정원사
25612,자동기상관측장비 등 7종 유지보수 정비,해군군수사령부,주식회사 지앤에스기술
25625,렌치 파이프용 등 42항목 구매(물자),육군군수사령부,모아상사
25629,브레이크 시험기 등 12항목 제조(장비)(기장),육군군수사령부,주식회사 지에취디자인
25826,함정용 위성방송수신안테나 유지보수 정비,해군군수사령부,한양무선통신
25834,나사못등160종구매(특무단),육군종합정비창,서화테크
25988,케이블조립체 등 5항목 구매(항공),육군군수사령부,주식회사 세연인터내셔널
25992,"필터 엘리먼트,유체용 등 49항목 제조(기장)",육군군수사령부,주식회사 한강필터
26065,00시설 방카카본 필터 설치납품,국방부근무지원단,고려정공 주식회사
26107,중파송신기(TRT-20V1) 유지보수 정비,해군군수사령부,주식회사대양정보통신
26177,"나사,기계용 등 300항목 제조(기장)",육군군수사령부,주식회사 지스타
26309,TMR 케이블조립체 등 18항목 제조(통신),육군군수사령부,시온테크
26384,"나사,캡식,6각 머리형 1항목 제조(자주포)",육군군수사령부,건우MTC
26386,"실린더조립체,작동식,선형 등 7항목 제조(기장)",육군군수사령부,대현테크
26388,"하우징섹션,냉각액펌프용,엔진용 등 9종",해군군수사령부,케이-부영
26449,"호스,비금속제 등 96항목 제조(기장)",육군군수사령부,용진H&C
26609,격리병상 시설공사 관급자재 공조기 설치납품,국군수도병원,(주)엑트
26669,간성아파트 신축공사 관급자재(플라스틱 도어),제22보병사단,주식회사 예광창호
26675,간성아파트 신축공사 관급자재(플라스틱 도어),제22보병사단,주식회사 예광창호
26676,간성아파트 신축공사 관급자재(기타가구) 제조설치,제22보병사단,주식회사 고성디자인엔지니어링
26693,[관급자재]검단 경계작전시설 개선 관급자재 외등,공군 작사예하 방포사예하 제3여단,(주)용천전기조명
26707,관사 신축 관급자재(원격검침) 제조,제1862부대,우성기전 주식회사
26735,간성아파트 신축 관급자재(온돌마루) 제조설치,제22보병사단,(주)우드원
26738,관급자재(구내방송장치) 제조설치(20198250-F),국군재정관리단,제일정보통신주식회사
26739,19-작전지휘소 및 본청 신축 출입통제설비 제조설치,국군재정관리단,주식회사 샤인뷰
26740,19-작전지휘소 및 본청 신축 전력제어설비 제조설치,국군재정관리단,주식회사 아워스
26748,간성아파트 신축공사 관급자재(주방가구) 제조설치,제22보병사단,주식회사 아코퍼시스
26749,간성아파트 신축 관급자재(온돌마루) 제조설치,제22보병사단,(주)우드원
26750,간성아파트 신축 관급자재(통합배선) 구매계약,제22보병사단,제일정보통신 주식회사
26751,간성아파트 신축 관급자재(MCC) 제조설치,제22보병사단,주식회사일렉콤
26752,간성아파트 신축 관급자재(자동제어) 구매계약,제22보병사단,위팩트(WIFECT)
26753,간성아파트 신축 관급자재(엘리베이터) 제조설치,제22보병사단,주식회사 우성아이디에스엘리베이터
26754,간성아파트 신축 관급자재(화강석) 제조납품,제22보병사단,주식회사 은석엠앤지
26755,관사 신축 관급자재(통합배선) 제조,제1862부대,국제시스템 주식회사
26762,(19-F102)스위치 광 인터페이스 모듈외 1품목,공군제17전투비행단,주식회사 엘케이테크
26775,관급자재(통합배선반) 제조설치(20198249-F),국군재정관리단,주식회사 아이엔아이
26776,19-작전지휘소 및 본청 신축 자동제어 제조설치,국군재정관리단,주식회사 젠탑(GENTOP)
26784,관사 신축 관급자재(경질염화비닐관) 제조,제1862부대,(주)진안
26794,관사 신축 관급자재(조명기구 옥내) 제조,제1862부대,(주)세전사
26795,관사 신축 관급자재(가스보일러) 제조,제1862부대,(주)그린엔지니어링
26796,관사 신축 관급자재(플라스틱도어) 제조,제1862부대,주식회사 에스지텍
26797,관사 신축 관급자재(콘크리트파일) 제조,제1862부대,주식회사 에이치케이파워텍
26803,19-작전지휘소 및 본청 신축 공기조화기 제조설치,국군재정관리단,주식회사 리박산업기계
26810,172-3대대 병영생활관 개수공사 관급자재(통합배선),제55보병사단,주식회사 알엠케이
26811,170-3대대 병영생활관 개수공사 관급자재(통합배선),제55보병사단,주식회사 디투에스
26870,19-해병-항공 정비고 소화펌프 제조,제9181부대,주식회사이레산업펌프
26872,19-해병-정비 통합정비고 소화펌프 제조,제9181부대,주식회사 주호산업
26923,본부 청사 관급자재(AV설비 제조 및 설치),공군제17전투비행단,금맥정보통신 주식회사
26924,본부 청사 관급자재(통합배선반 제조 및 설치),공군제17전투비행단,주식회사 인포스텍
26925,본부 청사 관급자재(SPW창호 제조 및 설치),공군제17전투비행단,(유)드림씨앤에스
27047,19-정비고 리모델링 크레인 제조설치,공군제11전투비행단,진성기계주식회사
27052,ㅇㅇ함 NO.2 비자성 보조보일러 정비,해군군수사령부,삼양히트테크
27077,19-평 생존훈련장 신축 관급자재(조명기구) 제조 납품,제9911부대,주식회사 삼환전기산업
27117,프리필터 등 11종 제조/구매납품(직접생산),국방부계룡대근무지원단,동성ENG
27124,강원221호 궤도차량 정비고 신축 관급 크레인,육군 제8군단,(주)아신
27141,전자전 2반 생활관 관급자재(통합배선)제조 설치,제9196부대,대신네트웍스(주)
27163,시설물유지보수자재 117종구매,공군제11전투비행단,성봉종합상사
27197,PKMR 빌지 블록 조립체 P1 등 12종 구매,제9911부대,주식회사 태양테크
27207,P-3 항공기 시뮬레이터 유지보수 정비,해군군수사령부,주식회사 한국미디어테크
27335,00부대 정비고 OHC 제조/설치(20196307-I),국군재정관리단,주식회사 효성엔바이로
27413,정비고용 오버헤드 크레인 제조설치납품,육군항공사령부,제이케이이앤씨 주식회사
27414,정비고 관급자재(콘크리트 파일)제조납품,육군항공사령부,성우파일 주식회사
27422,전자전 2반 생활반 관급자재(분전반) 제조설치,제9196부대,주식회사비전제어시스템
27584,19-정비고 신축 시설공사 관급자재(크레인) 제조 설치,국군재정관리단,케이티씨 주식회사
27719,빌지 블록 조립체 등 10종 구매(19-100),해군제2수리창,세일상사
27840,노후보일러교체관급자재(보일러)제조납품(20196288-A),국군재정관리단,대림로얄이앤피(주)
27927,간부숙소 신축 사업 관급자재(MCC 및 분전반),연평부대,주식회사 남동인덱스
28054,"UH-60 셀,전지용 제조",항공기계약팀 (구:19.09.16),주식회사 서원
28153,"밸브,버섯형,엔진용 등 7종",해군군수사령부,메트로마린서비스
28232,파이프렌치 등 108종,해군작전사령부,만복유통
28315,정비작업스탠드(대)외 3품목 제조 및 설치,공군제17전투비행단,주식회사 풍년이앤지
28319,발칸 케이블조립체 구매,육군종합정비창,주식회사 현진시스템
28353,(19-1128)사격장 유지보수 물품 제조 및 설치,공군제17전투비행단,드림비즈 주식회사
28367,테니스장 개선공사 관급자재 인조잔디 제조 설치,공군제19전투비행단,라운드원코리아 주식회사
28378,함정장비 수리부속 케이블타이 등 45품목 구매,제9181부대,주연ICT
28533,정비용 장비 예비품 구매(정유압펌프필터 등 40품목),육군종합정비창,신동하이텍
