,입찰명,발주기관,낙찰자(상호)
13401,17-00지역 신축공사 관급자재(CCTV) 제조설치,국군재정관리단,명진전기통신(주)
13526,사령부 본청 신축공사 방송장비 제조설치,제25보병사단,주식회사 담소리
13552,00부대 WAN 장비 제조설치 납품,수도기계화보병사단,(주)우리넷
13610,호이스트크레인 제조설치,제17보병사단,주식회사 고려호이스트
13733,펌프 및 발전기 부품류,기동화력계약팀 (구:19.09.16),건웅테크 주식회사
13807,17-해-0전단 광전송장치 제조,국군재정관리단,(주)지엠디텔레콤
13820,00방사포 모형장비 제조납품,육군과학화전투훈련단,(주)에스피애드
13823,공군교육사령부 이동형 발전기(30kw) 제조 설치,공군교육사령부,파워코리아 주식회사
13870,발전기 30kw 제조설치,국방부계룡대근무지원단,주식회사다텍
13936,17년 특수무기 케이블조립체류,유도무기계약팀 (구:19.09.16),연합정밀(주)
13937,산불진화장비 제조납품,제5보병사단,모양방시스템
13946,"연결기, 배기 파이프용 등 8항목 구매(궤도)",육군군수사령부,주식회사 유성엔지니어링
13962,17년 특수무기 케이블조립체류(일반),유도무기계약팀 (구:19.09.16),동양기전
14003,17-전원공급기 3대 제조,국군재정관리단,주식회사 에어로닉스
14026,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,제9227부대,주식회사 엠제이케이
14028,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,제9227부대,주식회사 중부보안
14029,해안주둔지 경계초소 신축 CCTV 장치 구매 설치,제9227부대,일광정보통신
14032,00대 생활관 신축 관급자재 방송 및 A.V 제조 설치,제9227부대,주식회사 엠제이케이
14036,00대 생활관 신축 관급자재 CCTV 장치 구매 설치,제9227부대,주식회사 중부보안
14037,해안주둔지 경계초소 신축 CCTV 장치 구매 설치,제9227부대,일광정보통신
14056,화재진압장비 제조 구매,제25보병사단,동명이앤엘
14174,휴대용주파수교란장비 제조,국군재정관리단,주식회사 신안정보통신
14176,시설기준과1177안전진단장비 구매,국방시설본부,비테크코리아 주식회사
14179,차폐장치(덮개) 등 55항목 제조(기장),육군군수사령부,지세스
14223,"부싱,파이프용 등 80항목 제조(자주포)",육군군수사령부,예지정밀
14402,"밸브 조립체,차단용(76미리함포 부품)",함정계약팀 (구:19.09.16),하이펙 주식회사
14482,전차포 사격장 모래 등 2종 구매,국군재정관리단,유한회사 한빛기업
14486,밸브조립체 등 31항목 제조(자주포),육군군수사령부,주식회사 태성정밀
14490,"상자,부속품 적재용 등 7항목 제조(자주포)",육군군수사령부,주식회사 비오텍
14505,17년 상용차량 방수포 구매,육군 제37보병사단,주식회사 킴블스
14725,00지역 행정동 신축공사 방송설비 제조설치,국군재정관리단,주식회사 디지팍스
14728,00지역 본청 신축공사 방송설비 제조설치,국군재정관리단,합동전자통신(주)
14730,00부대 체육관 신축 관급자재(무대장치) 제조 설치,국군재정관리단,(주)신우이엔지
14739,권총벨트집 등 5종 제조구매,육군본부,주식회사 해피코리아
14874,전원공급기 1항목 제조(항공),육군군수사령부,주식회사 월드티엔에스
14897,17-케이블(전화기용) 구매,국군재정관리단,휴웨이브 주식회사
14900,17-B-열영상카메라(CCTV) 제조 설치,국군재정관리단,보은전자방송통신(주)
14903,자동안내장치 및 음성동보장치 제조,국군재정관리단,솔루텍(주)
14979,사진 조명기구 및 운영장비 구매,제3707부대,필유통
14997,전차축소사격 소총거치대 등 3종 제조,국군재정관리단,창진ENG(주)
15082,이동식화장실 트레일러 제조설치,국군재정관리단,주식회사 대한하우징
15083,00부대 CCTV 제조설치,국군재정관리단,유한회사 주성산업
15113,공사감독 검측장비 구매,국방시설본부,주식회사 에어로닉스
15182,17-간부숙소 신축공사 태양광 발전기 제조 설치,국군재정관리단,주식회사 풍성인더스
15234,공군 항공작전녹음기 제조설치,국군재정관리단,엠에스전자통신주식회사
15267,공군 구내방송장치 제조설치,국군재정관리단,(사)한국나눔복지연합회 아이씨티사업소
15279,무인감시장비 제조설치,육군본부,주식회사 마루이앤씨
15290,군위성통신체계용 케이블조립체류,통신장비계약팀 (구:19.09.16),시온테크
15300,헌병대 병영생활관 신축 CCTV 제조설치,제2군단,(주)그랜드
15301,헌병대 병영생활관 신축 방송영상설비 제조설치,제2군단,세광정보통신주식회사
15416,경계용 CCTV 제조 설치,국군재정관리단,(주)거성
15463,케이블 조립체류(K1전차),기동화력계약팀 (구:19.09.16),연합정밀(주)
15529,00전대 도서기지 창고 호이스트 크레인 제조설치,제9911부대,남해이엔씨주식회사
15598,케이블/배선장치류,기동화력계약팀 (구:19.09.16),연합정밀(주)
15645,17-냉각수 생산장비 제조 설치,국군재정관리단,주식회사 에이치투플러스
15664,'17년 VolP 교환기용 음성동보장치 제조설치,육군본부,주식회사유비라인
15668,조절기 등 10종 제조,공군군수사령부,창진ENG(주)
15737,17-EOD용 전파교란장비 5대 제조,국군재정관리단,주식회사 신안정보통신
15774,동력전달 제어장치 제조,공군군수사령부,주식회사 중앙유앤아이
15816,궤도장비용 밸브류,기동화력계약팀 (구:19.09.16),삼호정밀
15851,밸브류(함정용),함정계약팀 (구:19.09.16),주식회사 에스앤더블류
15895,발전기 600KW 제조 납품,국군재정관리단,보국전기공업(주)
15908,"절단기, 케이블용, 기뢰용 10EA",해군군수사령부,대성기업
15972,40톤 트레일러 제조,국군재정관리단,드래곤모터스 주식회사
16041,안테나 및 RF부수장비(F.R.P 파이프 등 127종) 구매,국군재정관리단,주식회사 엔에이치
16082,"안전장치,인원보호용 3항목 제조(총포)",육군군수사령부,주식회사 나루지엠에스
16099,화재진압장비 제조구매,제1보병사단,(주)서광오토테크
16235,배수펌프장 신축공사 발전기제어시스템 제조 설치,국군재정관리단,주식회사 아주엔지니어링
16257,배수펌프장 신축공사 감시제어시스템 제조 설치,국군재정관리단,주식회사 라이트제림
16311,터보 GDI 시뮬레이터 등 00종 제조납품,제7789부대,서화테크
16419,`17년 전술헬기장 확장공사 자재 및 축성도구 구매,제36보병사단,라라스
16434,배선장치 등 70항목 제조(궤도),육군군수사령부,대호정기(주)
16469,17년 무정전전원장치 제조 교체사업,국군재정관리단,(주)예성엔지니어링
16489,"디젤발전기 400KW 제조,설치",국군재정관리단,파워코리아 주식회사
16490,17-해-선체부식 방지장치 2EA 제조,국군재정관리단,주식회사케이씨
16581,마이크케이블 등 42품목,제9691부대,지에스 주식회사
16608,"덮개,차량구성품용(차량덮개) 등 2항목 제조(궤도)",육군군수사령부,주식회사 킴블스
16615,대테러 권총벨트 등 3항목 제조(물자),육군군수사령부,주식회사 피엔에이코리아
16655,통신장비 케이블류 등 26항목 구매(통신),육군군수사령부,명신이엔씨 주식회사
16718,"속도조정기 등 14항목 제조(생산, 특무)",육군군수사령부,평화정밀
16837,"제어장치 조립체,변속기용 등 1항목 제조(생산, 궤도)",육군군수사령부,창진ENG(주)
16906,장치대 조립체 등 33항목 제조(궤도),육군군수사령부,조은테크
16910,"완충기, 직접자동식 등 2항목 제조(생산능력)(궤도)",육군군수사령부,영광산업사
16911,덮개조립체 등 2항목 제조(항공),육군군수사령부,강서실업
16963,007-누전차단기 등 54종,공군제16전투비행단,한국전지수성점
16968,탄약 견인 트레일러 제조,국군재정관리단,주식회사 광림
17034,케이블 튜브 등 27항목 구매(자주포),육군군수사령부,(주)세계하이테크
17064,통신장비 안테나 케이블 등 6종,제9911부대,미림교역
17073,이동형 발전기(30KW) 제조 설치,국군재정관리단,(주)썬테크
17187,17-공-디젤발전기 150KW 제조설치,국군재정관리단,(주)썬테크
17188,17-공-디젤발전기 100KW 제조설치,국군재정관리단,대흥기전(주)
17189,고무장갑 소독기 등 5종 제조,국군재정관리단,주식회사 티에스케이
17304,"밸브,계전기용,공기압력용 등 76항목 구매(총포)",육군군수사령부,명신이엔씨 주식회사
17371,17-해군 제2기관장비실습장(콘크리트 말뚝 제조),국군재정관리단,(주)삼성산업
17379,2017년 의무장비 비디오기도삽관기 구매,국군의무사령부,제이메디케어
17437,자외선 컵 소독기 6종 제조,국군재정관리단,리오스코리아
17442,대형 콘크리트절단기 구매,국군재정관리단,주식회사 만구
17486,17-공-식기소독기 등 3종 제조,국군재정관리단,주식회사 세기시스템
17519,통신장비 케이블류 20항목 제조(통신),육군군수사령부,시온테크
17531,밸브조립체 등 4항목 구매(자주포),육군군수사령부,주식회사아성금속
17540,"창,차량용 등 2항목 제조(기장)",육군군수사령부,삼호정밀
17606,"케이블조립체,전기용 1항목 제조(자주포)",육군군수사령부,주식회사 근일산업
17607,"리드선 조립체,전기용 등 22항목 제조(자주포)",육군군수사령부,세영정기
17622,"프레임부분품,구조물,차량용 등 71항목 제조(기장)",육군군수사령부,삼호정밀
17841,출입통제시스템 제조설치 납품,제9181부대,주식회사 에스아이정보기술
17846,차기다련장 6차 호이스트크레인 제조설치,제1보병사단,주식회사 비엔디해양산업
17847,7공병 도하장비 보관용 방수포 제조,제7군단,지지올레
17852,12항공단 부대개편 콘크리트파일 제조납품,제2군단,주식회사 명주파일
17875,부대개편 관급자재 자동제어시스템 제조설치,국군재정관리단,주식회사 강원브이아이피시스템
17886,18-7092 훈련장 전차이동표적 구동부 제조설치,제5군단사령부,주식회사 지스타
17888,219여단 자동제어장치 제조설치,제3697부대,(유)이오전기
17906,00지역 주거시설 관급자재(주차관제장치) 설치납품,제9965부대,주식회사 위쥬테크
17936,00사격장 사격장비 제조 설치1,제9181부대,주식회사 지에프테크놀로지
17945,00부대 CCTV 제조설치,국군재정관리단,(사)아름다움나눔협회동행사업단
17978,"18-00사 관급자재(방송,AV) 제조설치",국군재정관리단,공간미디어(주)
18007,18-00사 관급자재(무대장치) 제조설치,국군재정관리단,주식회사 엔티전기
18068,부대개편 관급자재(크레인) 제조설치,국군재정관리단,주식회사 고려호이스트
18071,18-00사 관급자재(CCTV) 제조설치,국군재정관리단,사단법인 해오름장애인협회
18095,18-00사 관급자재(발전기) 제조설치,국군재정관리단,주식회사 제이씨
18119,18-00사 관급자재(빌딩자동제어장치) 제조설치,국군재정관리단,주식회사 아워스
18120,(공중급유기)항공기 사고구조용 비상출동차 제조,공군군수사령부,주식회사 이엔플러스
18149,고철용(철스크랩)압축기 제조설치납품,제2군수지원여단,진성산업
18159,00부대 주둔지 경계시스템 CCTV 제조설치,국군재정관리단,(사)장애인인권센터ICT사업단
18162,18-00사 관급자재(크레인) 제조설치,국군재정관리단,공명환경기계(주)
18163,'18년 00전대 CCTV 설치공사,해군제3함대사령부,서경정보통신 주식회사
18194,00사업 관급자재(자동제어시스템) 제조 설치,국군재정관리단,믿음이엔지(ENG)
18397,탄약운반장갑차 작업장 관급자재(크레인) 제조,육군종합정비창,(주)이젠테크
18416,주둔지 경계시설 CCTV 구매설치,국군재정관리단,(사)아름다움나눔협회동행사업단
18477,국군함평병원 병동 CCTV 교체 제조설치,국군의무사령부,홍운이엔씨(주)
18487,18년 00부대 CCTV 설치공사,해군제3함대사령부,주식회사 케이디에스
18514,oo사격장 사격장비 제조설치,제9181부대,주식회사 지에프테크놀로지
18571,UPS(무정전전원장치)제조설치,공군제1전투비행단,(주) 테스
18601,강릉병원 탄약고 경계용 CCTV 제조/설치,국군의무사령부,주식회사 티앤씨
18603,상용차량 방수포 구매,제1989부대,주식회사 해피코리아
18645,국군외상센터 신축 관급자재(기송관시스템),국군수도병원,주식회사 신승에프앤티
18685,18년 사격 훈련장비세트 구성품(제조),유도무기계약팀 (구:19.09.16),대호정기(주)
18813,00군단 UAV중대 CCTV 제조설치,국군재정관리단,(사)장애인인권센터ICT사업단
18862,부대개편 일반지원대대 관급자재(크레인) 제조설치,국군재정관리단,(주) 맑은나라
18893,장갑차 부품(제조),기동화력계약팀 (구:19.09.16),삼호정밀
18965,00부대 감시장비(CCTV) 제조납품,국군재정관리단,(사)장애인인권센터ICT사업단
19002,학군교 총기보관용 랙시스템 제조/납품,육군학생군사학교,TOP ENG
19013,보도블럭 절단기 등 4종,해군작전사령부,구륙전기
19062,18년 경계용 CCTV 추가 제조설치,국군재정관리단,사회복지법인 한국청각장애인복지회 청음공방
19098,냉난방장치 10톤 제조,국군재정관리단,주식회사남지공조
19139,"부대개편 군수지원A,B대대 관급자재(크레인) 제조설치",국군재정관리단,대영이엔지 주식회사
19141,감시용 CCTV 제조,제9해병여단,주식회사 광동전력
19142,'18년 00함대 CCTV 설치공사,해군제3함대사령부,금안미디어텍
19145,USB포트 잠금장치 제조구매,공군본부,드림비즈 주식회사
19191,18-00부대 영상감시장치 제조 설치,제5738부대,대신네트웍스(주)
19194,18-00부대 영상감시장치 제조 설치,제5738부대,대신네트웍스(주)
19250,부대개편사업 관급자재(크레인) 제조설치,국군재정관리단,주식회사 라움
19256,18-00창 외곽 경계용 CCTV 제조/설치,국군재정관리단,(사)한국척수장애인협회ENG사업소
19259,5차사업(759포병대대) 크레인 제조설치(18-151),제2307부대,보령기전(주)
19294,안전차단기 전선릴 등 48종,해군 기동함대사령부,만복통상
19330,국군외상센터 신축 관급자재(엘리베이터) 제조설치,국군재정관리단,주식회사 아남테크서비스
19336,00사령부 관급자재(호이스트크레인)제조설치,국군재정관리단,주식회사 하나산업
19366,6군단 관사 캠프님블 신축 관급자재 홈오토시스템,제7856부대,주식회사대호이엔씨
19373,구내방송장치 제조설치,국군재정관리단,사단법인 해오름장애인협회
19374,기동 00차량 경량화 제조(개조),국군재정관리단,주식회사 신광테크놀러지
19386,00부대 사격 훈련장비 제조 설치 납품,제6755부대,올루야멘(All-Luyamen)
19408,후속사업(204항공대대) 크레인 제조설치(18-93),제2307부대,주식회사 청림
19576,18-EMP 방호시설 성능시험장비 구매사업,국군재정관리단,주식회사 이엠씨솔루션
19577,18-광케이블 측정기 등 2종 구매,국군재정관리단,(주)알앤디테크
19616,탄두회수장치 고무블럭 TYPE 제조설치,국군재정관리단,중원사격장비(주)
19663,00부대 노후 CCTV 교체 제조설치,국군재정관리단,(사)꿈드래장애인협회 꿈드래작업장
19685,00장비 전시차량 제조/구매,제9965부대,주식회사 신광테크놀러지
19686,00장비 전시차량 제조/구매,제9965부대,주식회사 신광테크놀러지
19694,유무선 통합용 MW장비 MSPP 제조설치,국군재정관리단,(주)지엠디텔레콤
19699,00장비 전시차량 제조/구매,제9965부대,주식회사 신광테크놀러지
19767,지형분석용 차량(개조) 제조,국군재정관리단,주식회사 와풀
19799,00부대 자동제어장치 제조 설치납품,수도군단,주식회사 에스엠코리아
19810,K55자주포 파이프조립체 구매,육군종합정비창,대성테크
19842,볼링센터 등 4개시설 전자제품 구매설치,국군재정관리단,(주)하진테크
19887,전기국솥 제조,제9911부대,한국케이엔티(주)
19917,18-362 누전차단기 등 58품목,공군교육사령부,우성종합상사
19963,K9자주포 차폐유리 구매,육군종합정비창,금성특수산업
19969,MW통신소 전원공급장치 제조설치,국군재정관리단,(주)예성엔지니어링
20048,문서수발장비(문서낭등 4종)제조납품,육군인사사령부,주식회사 킴블스
20100,37전차 칼라강판 자재구매,제11기동사단,한영엔터프라이즈
20159,OO부대 전술헬기장 확장공사자재(2차) 구매,제36보병사단,삼일
20212,기동방송제작 차량제조납품,국군재정관리단,주식회사 매트릭스미디어
20309,122-1대대 예비군훈련장 방송시설 설치납품,제6755부대,그린통신
20343,00부대 관급자재(크레인) 제조설치,국군재정관리단,대진기계
20344,18-기동 중계장비(차량장착) 제조설치,국군재정관리단,디케이엠텍 주식회사
20375,18-00대대 경계용 CCTV 제조 설치,국군재정관리단,뉴미디어사업단 (사단법인 한국장애인일자리협회)
20414,전기국솥 제조 설치,제8385부대,(주)유한정공
20479,주파수교란장비 제조,국군재정관리단,주식회사 신안정보통신
20507,00부대 관급자재(발전기) 제조설치,국군재정관리단,케이피브이(주)
20511,유압유 플러싱장비 제조설치 납품,국군재정관리단,주식회사 쓰리알
20525,누전차단기 등 8종,해군군수사령부,정환산업
20564,00부대 신축 관급자재(엘리베이터) 제조설치,국군재정관리단,(주)새한엘리베이터
20630,OO부대 전술헬기장 확장공사자재 구매,제36보병사단,태영실업
20657,K1전차 밸브등2종 구매,육군종합정비창,티에스케이
20659,K1전차 충전선조립체등4종 구매,육군종합정비창,에스지티
20666,VoIP전화기용 스위치 허브구매,국군지휘통신사령부,조인
20701,00부대 경계용 CCTV 제조설치(교체),국군재정관리단,사단법인 장애인동반성장협회 동반사업장
20702,00지역 주거시설 관급자재(엘리베이터)제조 설치,국군재정관리단,(주)대륜엘리스
20758,탄두회수장치 제조설치납품,제2002부대,올루야멘(All-Luyamen)
20770,기동정찰사령부 신축청사 소요비품(OA) 구매,공중기동정찰사령부,주식회사 포머스
20794,00부대 피뢰침교체등14건 CCTV 제조설치납품,국군재정관리단,공익사업단(사단법인한국사회적일자리개발원)
20795,탄약대대 경계시설 보강 CCTV 제조설치,국군재정관리단,사회복지법인 한국청각장애인복지회 청음공방
20925,18-이동형 변전차 제조,국군재정관리단,주식회사 현대에버다임
20984,18-00지역 감시카메라(CCTV) 제조 설치,제8385부대,주식회사 세븐전자코리아
21021,주둔지 경계용 CCTV 제조 구매,제9691부대,(주)엘케이시스코
21045,열상장비 멈춤스위치등13종 구매,육군종합정비창,디엔테크
21055,00부대 본청신축 출입통제시스템 설치납품,제5군단사령부,(주)듀얼아이
21056,00부대 CCTV 설치납품(제조),제5군단사령부,새서울정보통신 주식회사
21077,함정번호도료 등 6종 구매,해군군수사령부,동서화인켐 주식회사
21082,(18-F002)고밀도 저장랙(저장 및 재생물자시스템),공군제17전투비행단,(주)동서피에이인터내쇼날
21137,육상 사격장 탄두회수장치 제조 설치,국군재정관리단,와이엠아이 주식회사
21143,콘크리트 초음파 탐지기 등 6종,해군작전사령부,태양도기제작소
21199,18-자동화 사격장비 제조 설치,제9해병여단,주식회사 유티지
21313,"연결기,분리기,수동식 1항목 제조(총포)",육군군수사령부,가온기업
21363,18-평 00훈련장 안보교육관 방송설비 제조 설치,제9911부대,주식회사 에스엠플러스정보통신
21370,K9자주포 케이블등3종 구매,육군종합정비창,현진시스템
21376,출입통제시스템 제조 설치납품,국방부근무지원단,주식회사 두루스코
21377,전관방송 및 AV설비 제조설치납품,국방부근무지원단,다이아몬드전자(주)
21388,출입통제시스템 제조 설치,제9691부대,주식회사 덴코정보통신
21389,체력단련장 코스장비(그린보수기 등 5종) 구매,특수전사령부,삼영상사
21554,18-해병-식당탄약고 CCTV제조설치,국군재정관리단,(사)한국척수장애인협회ENG사업소
21601,18년 발칸 추적훈련 분석기(제조),유도무기계약팀 (구:19.09.16),주식회사 바로텍시너지
21606,00부대 CCTV 및 케이블 교체사업,국군재정관리단,오케이통신주식회사
21652,이동형 발전차 제조,국군재정관리단,케이피브이(주)
21728,00소초 선착장 크레인 울타리 설치납품,제9보병사단사령부,주식회사 빌드윈
21750,'18년 VoIP 교환기용 음성동보장치 제조설치,국군재정관리단,주식회사유비라인
21818,이동형 발전기 30KW 제조,국군재정관리단,파워코리아 주식회사
21850,소해함 크레인 제조 설치,국군재정관리단,에이치엘비오션테크 주식회사
21887,경계시설 CCTV 제조설치(6개소),제15보병사단,(주)용두애브컴
21915,사령부 분청 신축 전관방송/AV 제조설치,육군 제37보병사단,신화전자(주)
21926,K계열전차 포신 부품류(제조),기동화력계약팀 (구:19.09.16),삼호정밀
21930,○○전차대대 풋살장 신축공사 제조/설치(인조잔디),육군 제8군단,코니터프주식회사
22026,18년 사격 훈련장비세트(제조),유도무기계약팀 (구:19.09.16),대호정기(주)
22034,시험용 중간 연결기(패트리어트 신호분배) 제조 구매,제20전투비행단,주식회사 다윈에어로테크
22157,"축,어깨형 등 76항목 제조(자주포)",육군군수사령부,주식회사 세강산업
22158,회로카드조립체(방공관제레이더) 제조,공군군수사령부,시온테크
22195,00여단 부대개편 관급자재(크레인) 제조설치,국군재정관리단,주성테크
22236,00지역 광전송장비(MSPP) 제조납품,국군지휘통신사령부,삼우통신 주식회사
22255,00지역 광전송장비(MSPP) 제조납품,국군지휘통신사령부,삼우통신 주식회사
22316,레이돔 환경조절장치(ECU) 제조 설치,국군재정관리단,(주)세원엔지니어링
22318,18-1600kw 발전기 라디에터 등 6건 제조 설치,국군재정관리단,(주)디에코에너지
22354,18-발전기(함정용) 50KW 제조 납품,국군재정관리단,(주)디에코에너지
22357,18-디젤발전기 30KW 제조 설치,국군재정관리단,케이피브이(주)
22366,00부대 본청신축 CCTV 제조납품,제5군단사령부,주식회사 낙원이엔지
22431,"핀,직선형,유두형 등 18항목 제조(자주포)",육군군수사령부,삼호정밀
22432,"디스크,클러치,차량용 등 2항목 제조(자주포)",육군군수사령부,이지텍
22433,열상장비(TAS-970K) 케이블류,지휘정찰계약팀 (구:19.09.16),주식회사 티앤피
22462,권총용 탄두회수장치 등 3종 제조,국군재정관리단,중원사격장비(주)
22491,"문,해치식,차량용 등 36항목 제조(궤도)",육군군수사령부,대성정밀주식회사
22524,케이블조립체(통신장비용),통신장비계약팀 (구:19.09.16),연합정밀(주)
22528,K1전차 솔레노이드밸브구매,육군종합정비창,이.알.이
22562,"연결기,유체용,펌프용 등 2종",해군군수사령부,나우통상
22669,"가열기,차량용 등 3항목 제조(기장)",육군군수사령부,대현테크
22737,함정용 전기국솥 제조/설치,해군제3함대사령부,한국케이엔티(주)
22830,(SE-88)풀 트레일러 제조,공군군수사령부,주식회사 에이티디랩
22889,한국형 기동헬기 관급자재(크레인) 제조설치,국군재정관리단,대광이엔지
22895,전술헬기장 보수 자재 구매,제7보병사단,흥남건재
22901,상무아파트 오수관로 청소용장비 구매,육군상무대근무지원단,(유)우리상사
22916,상용정보통신장비 보관함 제조 구매,제9691부대,주식회사 베니올
22954,155mm 교체시설사업(연천) 관급자재 크레인,제7856부대,세윤정공
22963,광전송장비(MSTP) 제조설치,국군재정관리단,삼우통신 주식회사
23097,"발판,차량용 등 10항목 제조(기장)",육군군수사령부,지승기업
23175,펌프 및 발전기 부품류,기동화력계약팀 (구:19.09.16),정테크
23302,권총벨트 등 2항목 제조(물자),육군군수사령부,주식회사 성신양행
23351,구내방송장치 제조설치,공군군수사령부,사단법인 해오름장애인협회
23353,동편 주격납고 크레인 제조설치,공군제19전투비행단,(주) 한국테크
23368,16-충-방-6 관급자재(크레인) 제조설치,국군재정관리단,주식회사 비엔디해양산업
23410,디젤발전기 15KW 제조설치,국군재정관리단,케이피브이(주)
23546,00부대 방송시스템 교체(제조설치) 사업,국군재정관리단,제일정보통신주식회사
23568,지상공수/헬기레펠 제조/구매,제9965부대,주식회사 나루지엠에스
23582,18-항공작전 녹음기 제조 설치,국군재정관리단,(주)오성정보통신
23586,전차축소사격 소총거치대 등 3종 제조,국군재정관리단,부강산업
23626,18년 특수무기 케이블조립체류(일반),유도무기계약팀 (구:19.09.16),동양기전
23636,18년 전산장비(PC본체) 제조 / 설치(중기간),한미연합군사령부,(주)다컴시스템
23694,"[시설]전기용접장비,트레일러 탑재식 등 1종",공군제5공중기동비행단,비전
23734,디젤발전기 60KW 제조설치,국군재정관리단,케이피브이(주)
23735,디젤발전기 100KW 제조설치,국군재정관리단,(주)디에코에너지
23791,18-디젤발전기 150KW 제조 설치,국군재정관리단,케이피브이(주)
23796,땅굴탐지장비 케이블 구매 및 교체,육군본부,(주)한일종합상사
23802,밸브류(함정용),함정계약팀 (구:19.09.16),안전공업(주)
23815,디젤발전기 2종 제조설치,국군재정관리단,(주)디에코에너지
23832,궤도장비용 밸브류,기동화력계약팀 (구:19.09.16),삼호정밀
23992,18-탄약 견인 트레일러 제조,국군재정관리단,리텍 주식회사
23997,전원공급장치 제조설치,국군재정관리단,대한전력전자주식회사
23999,발전기 운반 트레일러 제조,국군재정관리단,두성특장 주식회사
24126,"차량형가이드 등 3종 제조,구매",공군군수사령부,아이케이엠상사
24131,케이블/배선장치류,기동화력계약팀 (구:19.09.16),연합정밀(주)
24187,아파트 주자관제장치 설치납품,국방부근무지원단,뉴코리아전자통신 주식회사
24239,구명구(항공용) 제조,국군재정관리단,주식회사 로뎀하이텍
24272,EOD 전파교란장비 제조,국군재정관리단,주식회사 모비디어
24277,훈련용 탄약 운반장비 제조,국군재정관리단,명도정밀
24373,0단 010대대 시설공사 관급(발전기),육군 제1군단,(주)대흥기전
24398,18년 특수무기 케이블조립체류,유도무기계약팀 (구:19.09.16),연합정밀(주)
24428,무인감시장비 제조설치,육군본부,주식회사 시큐뱅크
24597,K9자주포 케이블조립체등2종 구매,육군종합정비창,아이디
24700,00부대 경계용 CCTV 제조 설치,국군재정관리단,뉴미디어사업단 (사단법인 한국장애인일자리협회)
24704,00부대 경계용 CCTV 제조 납품,국군재정관리단,공감보호작업장
24760,회로차단기 등 49항목 구매(자주포),육군군수사령부,주식회사 월드티엔에스
24764,00부대 발전기 제조설치 납품,제1363부대,주식회사 제이씨코퍼레이션
24937,K1전차 볼체크밸브등2종 구매,육군종합정비창,에스지티
24945,"호스 조립체,비금속제 등 13항목 제조(자주포)",육군군수사령부,수성엠앤디
24952,"안전장치,인원보호용 등 3항목 제조(총포)",육군군수사령부,주식회사 나루지엠에스
24955,"케이블조립체,특수목적용 등 44항목 제조(자주포)",육군군수사령부,윌시스템 주식회사
24959,함정용 전기국솥 제조 설치,제8385부대,삼주이엔지 주식회사
24973,종합훈련장 정보통신공사(CCTV) 제조납품,국군재정관리단,(사)한국척수장애인협회ENG사업소
24982,파이프 절단기 1EA 구매,해군군수사령부,한미공작기계(주)
24994,전달장치 압력용 등 5항목 일반제조(궤도),육군군수사령부,지세스
24998,차량덮개 등 3항목 일반제조 (궤도),육군군수사령부,동우산업사
25109,식기소독기 등 10종 제조,국군재정관리단,주식회사 세기시스템
25110,고무장갑 소독기 등 5종 제조,국군재정관리단,리오스코리아
25112,대형콘크리트절단기 구매,국군재정관리단,주식회사 케이제이
25174,전자기초통합실습장비 제조,국군재정관리단,에스넷
25261,포방대대 전기시설 개선 발전기 제조 설치,제5738부대,케이피브이(주)
25328,냉난방장치 40톤 제조,국군재정관리단,주식회사 미르텍코리아
25411,냉각수 생산장비 제조,국군재정관리단,대용기업(주)
25431,"절단기,케이블용,기뢰용 46EA 구매",해군군수사령부,에이치에스테크
25452,배선장치(W2W) 등 12항목 제조(특무),육군군수사령부,세영정기
25460,전차포 사격장 모래 등 2건 구매,국군재정관리단,주식회사 삼원
25567,종합훈련장 정보통신공사(광전송장치) 제조납품,국군재정관리단,(주)지엠디텔레콤
25629,브레이크 시험기 등 12항목 제조(장비)(기장),육군군수사령부,주식회사 지에취디자인
25688,CCTV 등 9품목 제조 구매,제9227부대,(주)혜성정보통신
25796,완충기 직접작동식 2항목 생산능력 확인 제조(궤도),육군군수사령부,영광산업사
25848,757대대 차기다련장 호이스트크레인 제조설치,수도군단,이노베이션테크
25893,K9자주포 차폐유리구매,육군종합정비창,주식회사 이엘씨
25894,K9자주포 밸브등17종구매,육군종합정비창,티에스케이
25988,케이블조립체 등 5항목 구매(항공),육군군수사령부,주식회사 세연인터내셔널
26078,선체부식방지장치 2EA 제조,국군재정관리단,카델코코리아 주식회사
26131,K55자주포 파이프등2종구매,육군종합정비창,서진산업
26176,"연결기,리셉터클형,전기용 등 50항목 제조(기장)",육군군수사령부,주식회사 지에취디자인
26238,"어댑터,직선형 등 15항목 제조(자주포)",육군군수사령부,예지정밀
26247,시설대대 - 누전차단기 등 64품목 구매,공군제15특수임무비행단,홍원
26304,통신장비 케이블류 24항목 구매(통신),육군군수사령부,에이앤피테크놀로지 주식회사
26383,"전동기,유압식 등 3항목 제조(자주포)",육군군수사령부,포스맥 주식회사
26384,"나사,캡식,6각 머리형 1항목 제조(자주포)",육군군수사령부,건우MTC
26408,K1전차 충전선등3종구매,육군종합정비창,디엔테크
26666,00부대 경계시설 출입통제시스템 제조설치,수도군단,주식회사 에스엠플러스정보통신
26691,"정보,전차 등 4개 부대 개편 공사(오버헤드크레인)",제1862부대,대신이엔텍 주식회사
