참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
3,LDH1014,1,37354,***,DC클리너 구매,물품,LDH,육군종합정비창,201910161300,IF51E,씨티원 경기지점,,김은아,07087953338,"경기도 평택시 중앙로29, 537호 (통복동, 은호빌딩)",94.2672,485000
2,LDH1013,1,37351,***,3D프린터소요자재 ABS-M30등5종 구매,물품,LDH,육군종합정비창,201910161300,I91D7,쉐입쓰리디 테크놀로지,Shape3D Technology,신상묵,070-4895-5837,서울특별시 금천구 가산디지털1로19-0 (가산동) 302호,89.6528,34823097
16,LDH1010,1,37235,***,19-21차 정비장비 수리부품 구매,물품,LDH,육군종합정비창,201910161300,I2CFE,이지테크,easytech,김혜선,010-2388-5129,"경상남도 창원시 마산합포구 3.15대로406,3층 (상남동)",88.1047,30379800
13,LDH1009,1,37234,***,정비용 장비 예비품 구매(정유압펌프필터 등 40품목),물품,LDH,육군종합정비창,201910161300,F3E58,신동하이텍,shindonghitec,이동열,055-251-0253,경상남도 창원시 마산회원구 봉암공단2길22-5 (봉암동),88.0336,29091000
22,LCF0092,1,37766,***,한빛부대 통조림 등 19종 구매,물품,LCF,육군군수사령부,201910161100,G21AD,주식회사 해나람,HAENARAM,서제윤,0319438200,경기도 파주시 장명산길174-18 (오도동),88.0463,59274730
91,LCF0091,1,37765,***,한빛부대 삼겹살 등 4종 구매,물품,LCF,육군군수사령부,201910161100,IF7CE,주식회사 우리에이치알컴퍼니,,김정균,0534319832,"대구광역시 북구 칠성가구시장로4, 씨동 지하1층 1호(칠성동1가)",88.0074,28856907
18,UMM0599,1,36456,***,학군단 학과출장가방 제조(20196293-B),물품,UMM,국군재정관리단,201910161100,J2561,썸메이드 주식회사,,이형인,02-2273-5833,"서울특별시 동대문구 사가정로238-4 (장안동), 3층",88.0014,55275000
36,UMM0598,1,36435,***,종교행사용 TV 구매(20196283-B),물품,UMM,국군재정관리단,201910161100,DC906,(주) 솔포스텍,"SOLPOSTECH CO., LTD.",오문진,0215880349,"서울특별시 송파구 송파대로24길5-6 (가락동,1층)",88.1971,47094500
17,UMM0600,1,36407,***,학군사관 후보생 군장품류 제조(20196294-B),물품,UMM,국군재정관리단,201910161100,GA41E,지우실업 주식회사,soyosan,김지우,0318672533,경기도 동두천시 신천로366번길13-0 (상봉암동),88.1248,91121800
5,UMM0607,1,36291,***,00부대 소음영향평가 조사 용역(2019F144-I),용역,UMM,국군재정관리단,201910161100,C9A42,주식회사 삼우에이엔씨,"SAM WOO ANC CO., LTD",조만희,0262686990,"서울특별시 동작구 남부순환로2021, 2층 (사당동)",87.9451,85231000
82,UMM0667,1,34994,***,19-해병대 기반체계 보강(20198225-A),물품,UMM,국군재정관리단,201910161100,D03A4,(주)에스앤디비즈,"SND Biz Co.,Ltd",정성호,0222417131,"서울특별시 송파구 송이로164, 301호 (가락동)",88.0004,106797000
3,UMM0595,2,32769,***,스마트쉽 무선네트워크 구축사업(2019H094-H),용역,UMM,국군재정관리단,201910161100,BF414,에스케이텔레콤(주),"SK Telecom Co., Ltd.",유영상,0261002114,서울특별시 중구 을지로65-0 (을지로2가),,2013000000
23,UMM0666,1,32272,***,19-잉크카트리지 등 417종 구매,물품,UMM,국군재정관리단,201910161100,I5A8A,주식회사 디브이원,CORPORATION DV ONE,노홍규,07044588929,충청북도 충주시 대소원면 하검단2길52-0,88.0457,81101076
13,UMM0665,1,27955,***,19-함정 실내 청락도장 외주용역,용역,UMM,국군재정관리단,201910161100,D968B,소망메탈주식회사,SO MANG METAL CO.LTD,김호철,0512625342,부산광역시 사하구 감천동391-1,88.24,597829620
3,UAC0028,1,37335,***,"인쇄과 디지털 윤전기(윤전기,롤컷) 외주정비 용역",용역,UAC,국방출판지원단,201910161100,F6896,인재플러스,INJAE PLUS,엄용철,010-3632-9677,충청남도 당진시 틀모시로800 (송악읍),88.3813,23153900
94,MDR0027,1,37308,***,2020년 정보월력 제조 납품,물품,MDR,제9965부대,201910161100,DF468,형제아트 주식회사,hjart,윤병업,0222681216,서울특별시 중구 수표로10길 29지층. 3층,87.9954,37891800
41,LHQ0035,1,37668,***,전산운영용품 구매,물품,LHQ,제2작전사령부,201910161100,H66F8,로이유통,roy-company,박혜진,01082630088,"대구광역시 북구 한강로55, 103동 405호 (사수동, 대구금호엘에이치천년나무1단지)",88.0082,37321430
4,LGP0161,1,37545,***,19-2차 폐목재류 처리 용역,용역,LGP,제1군수지원사령부,201910161100,F6FEA,주식회사 주원,JU WON,김기홍,07043900403,경기도 평택시 송탄고가길5-43 (진위면),87.8003,170529360
4,LCF0640,1,36621,***,패킹 등 2항목 구매(궤도),물품,LCF,육군군수사령부,201910161030,I52B6,티케이(T.K)테크,T.K TECH,김재욱,051-303-5134,부산광역시 강서구 대저로3번길52-15 (대저1동),88.136,9230000
29,SCP0137,1,37739,***,에어컨 구매,물품,SCP,제8385부대,201910161030,J3E37,레포츠뷰,,이정복,0264024720,강원특별자치도 홍천군 서면 한서로2217,88.104,4409080
36,LCZ0023,1,37729,***,00부대 동원훈련장  CCTV 설치 납품,물품,LCZ,동원전력사령부,201910161030,08023,주식회사 영진씨엔씨,SN,김미경,07042557066,"인천광역시 부평구 마장로168, 3층(산곡동)",88.008,25747380
58,LCT0012,1,37291,***,'19년 4/4분기 교육물품 구매(자산취득비),물품,LCT,육군포병학교,201910161030,HE8D9,태성건축,Tae Seong,이성하,0502-280-1000,전라남도 순천시 교량1길6 (교량동),88.0012,10143200
14,SCF0397,1,37239,***,무재해간판 등 1종,물품,SCF,해군군수사령부,201910161030,I17E9,간판백화점 삼광광고기획,SAMKWANG DESIGN,김이권,055-277-3520,경상남도 창원시 의창구 원이대로81번길36-0 (도계동),99.5681,3700000
32,SCF0038,1,37663,***,라텍스 글러브 등 34종,물품,SCF,해군군수사령부,201910161030,C262C,대인종합상사,,이용재,010-5566-5658,경상남도 창원시 진해구 여명로 52(),88.0163,3336220
60,MCS0130,1,37662,***,차량 수리부속(타이어/밧데리 36종) 구매,물품,MCS,국방부계룡대근무지원단,201910161030,I15F3,제이앤비,J&B,배경택,01052314781,"충청남도 서산시 예천9로5-1, 4층 4035호(예천동)",88.0599,35334530
98,SCF0037,1,37661,***,종이박스 등 19종,물품,SCF,해군군수사령부,201910161030,H40B0,주식회사 부영상사,Bu-Young Sang Sa,성윤미,0557141117,"부산광역시 강서구 미음산단로139번길9 (구랑동), 102호",88.0104,9160200
25,LFC0047,1,37375,***,아파트 출입문 제조설치납품,물품,LFC,육군훈련소,201910161030,J2A8B,주니가니,,이병훈,010-2337-2002,충청남도 당진시 석문면 대호만로1868-0,88.0963,46660643
18,LFC0048,1,37299,***,의약품 32종 구매(19-27차),물품,LFC,육군훈련소,201910161030,J31B0,주식회사 삼광메디팜,,임진애,031-963-7362,경기도 고양시 덕양구 통일로1258번길170-0(내유동),88.016,8821930
28,LHM0043,1,37593,***,과학화 경계 시스템 물품 구매(SSD 500GB),물품,LHM,제15보병사단,201910161030,J38A7,씨티원 강원지점,,김은아,07087953338,"강원특별자치도 원주시 건강로23, 305호(반곡동, 하늘정원프라자)",88.0825,10306748
25,HCQ0042,1,37764,***,19-271 보온테이프 등 72종,물품,HCQ,공군제5공중기동비행단,201910161030,I669E,온나라물자조달 주식회사,"ONNARA CO.,LTD",김미선,0513020930,"부산광역시 사상구 낙동대로910, 씨-301호(감전동, 마트월드)",88.0326,18853800
324,SCQ0179,1,37365,***,아령거치대 등 48종 구매,물품,SCQ,제9911부대,201910161030,HE16F,엠티오,MTO,신동관,01039130451,경기도 수원시 장안구 송정로47번길10-0 (송죽동) 101호,88.0053,17627600
23,SCR0104,1,37757,***,배관밀봉제 등 48종 구매,물품,SCR,해군제3함대사령부,201910161030,I4794,무진통상,MUJINTS,이해욱,01038489855,"전라남도 목포시 영산로93-1, 4층 454호(명륜동)",88.0239,11133400
10,LHR0072,1,37723,***,00부대 증평지역 주거시설 방문철거 및 설치용역,물품,LHR,육군 제37보병사단,201910161030,FB5C1,희민상사,Hee Min Corp,설민희,01072367739,"충청북도 음성군 맹동면 장성1길9-0, 304-104",88.0406,20844020
678,SCQ0180,1,37716,***,미세먼지 황사마스크 등 1001종 구매,물품,SCQ,제9911부대,201910161030,CC73D,세현아이템,SHST,윤성숙,02-972-8229,"경기도 남양주시 덕송3로27, 1102동 904호(별내동, 위스테이 별내)",88.001,39103900
94,LQH0027,1,37645,***,기능실 시청각 장비 구매/설치,물품,LQH,제3697부대,201910161030,I4278,인스미디어,INSMEDIA,윤인상,0315725718,"경기도 남양주시 덕송2로10번길3-90, 104호 (별내동)",88.0035,20717390
10,SCP0139,1,37752,***,복사지 등 61종 구매,물품,SCP,제8385부대,201910161030,I55DA,금성종합상사,Geum Seongjonghapsangsa,김효식,010-5218-1431,강원특별자치도 동해시 서동로721-6 (신흥동) 1층,88.23,3035700
24,SCR0103,1,37749,***,걸캅스 등 234종 구매,물품,SCR,해군제3함대사령부,201910161030,DBB3C,마이크로트렌드,MicroTrend,김권환,01054130485,전라남도 목포시 백년대로280번길 11-1(),88.0242,22820200
1037,LPN0027,1,37583,***,전산운영용품(4차) 구매,물품,LPN,수도군단,201910161030,IAC64,신화산업,shenhua Industry,유관현,010-2331-5811,"경기도 의정부시 둔야로33번길9, a동 66호 덕암빌딩 B1 A-66호(의정부동, 덕암오피스텔)",88.0011,8611200
7,SCP0138,1,37745,***,민수차량 수리부속 구매(헤드램프 등 78종),물품,SCP,제8385부대,201910161030,I55DA,금성종합상사,Geum Seongjonghapsangsa,김효식,010-5218-1431,강원특별자치도 동해시 서동로721-6 (신흥동) 1층,88.0531,3377700
7,MDJ0042,1,37552,***,수시 의약품(약제 52차) 구매(Beraprost 등 16품목),물품,MDJ,국군대전병원,201910161030,HC8AA,제이메디케어,Jmedicare,정지혜,07050883007,경기도 구리시 안골로44-1 (교문동) 다건씨티 203호,88.228,34073060
4,LHQ0033,2,36626,***,00부대 항온항습기 제조설치 납품,물품,LHQ,제2작전사령부,201910161030,07817,(주)삼창이엔지,.,허구범,0533544900,대구광역시 북구 침산로 285(침산동),88.0465,61087500
2,LCF0642,1,36658,***,"판,설치용 등 4항목 제조(궤도)",물품,LCF,육군군수사령부,201910161030,2157F,평화정밀,PYEONG HWA PRECISION Co.,조현배,051-941-8491,부산광역시 강서구 미음산단3로120-0 (미음동),99.6897,16480000
4,LCF0639,1,36627,***,"판조립체, 보호용 등 39항목 제조(궤도)",물품,LCF,육군군수사령부,201910161030,I857E,나린코리아,NALINKOREA.co,김동주,0557853007,경상남도 양산시 학동길54-0 (어곡동),88.2975,70588300
2,LDH1002,1,37116,***,K9자주포 심등27종 구매,물품,LDH,육군종합정비창,201910151300,BDFC7,현대정밀가스켓,,이의정,051-802-7662,부산광역시 사상구 가야대로175번길29-0 (감전동),88.3866,2703000
2,LDH1004,1,37129,***,K9자주포 스프링등9종 구매,물품,LDH,육군종합정비창,201910151300,H00BB,서경켐텍,SEOKYUNG CHEMTEC,김종두,0513018482,부산광역시 사상구 사상로401번길28-0 (덕포동),88.4668,761850
2,LDH1003,1,37128,***,K9자주포 시일등15종 구매,물품,LDH,육군종합정비창,201910151300,I52B6,티케이(T.K)테크,T.K TECH,김재욱,051-303-5134,부산광역시 강서구 대저로3번길52-15 (대저1동),99.4399,2800000
3,LDH1007,1,37121,***,오리콘 접촉자세트등25종 구매,물품,LDH,육군종합정비창,201910151300,H7F22,주식회사 비케이반도체,BK Semiconductor.col.ltd.,이병길,0266793127,서울특별시 구로구 경인로53길15중앙유통단지 라3223,89.2428,35987200
4,LDH1006,1,37119,***,K9자주포 리드선등4종 구매,물품,LDH,육군종합정비창,201910151300,HE8BC,금강특수산업 주식회사,"KEUMKANG SPECIAL INDUSTRY CO., LTD.",서성진,0513140012,부산광역시 사상구 광장로38번길30-0 (괘법동),88.0976,1046000
3,HDF0072,1,37245,***,"19-222, 수송대대 타이어(12R22.5 스노우) 1품목",물품,HDF,공군 제8전투비행단,201910151130,I0FD2,진성,jinsung,윤재은,010-4146-2280,강원도 원주시 원문로137번길27-0 (단계동),89.1309,8096300
15,EHD0123,1,1D040,***,학군단복,물품,EHD,물자계약팀,201910151100,C556B,주식회사 무궁화용사촌에프앤씨(F&C),mgh,이상길,0425855101,"대전광역시 서구 영골길82-76, 2층 (오동)",88.1218,1587586000
21,LHK0029,1,37321,***,소양아파트 리모델링 도장설치납품,물품,LHK,제2군단,201910151100,ADA81,하나건설(합자),"HANA,CO>",석병준,0332563399,강원특별자치도 춘천시 칠전서길28-1 (칠전동),88.0123,36978500
37,UAC0029,1,37342,***,19-5차 전산운영용품 구매,물품,UAC,국방출판지원단,201910151100,J02D3,부광컴퍼니,,김광호,010-5706-7286,"충청남도 당진시 송악읍 중흥1길50, 103동 1402호(당진 송악 경남아너스빌)",88.0052,8791600
4,EBBE001,2,1038,***,쉘터 수리부속,물품,EBB,지상공통전력운영계약팀,201910151100,I857E,나린코리아,NALINKOREA.co,김동주,0557853007,경상남도 양산시 학동길54-0 (어곡동),88.1083,52318500
42,UMM0663,1,37090,***,19년 CBT 영상제작실 개선사업(20198218-E),물품,UMM,국군재정관리단,201910151100,ID01D,고앤구(KO & KU),,구인순,0315745277,"경기도 남양주시 다산중앙로145번길15, 803-90호 (다산동, 신해센트럴타워 II)",88.0038,86582913
183,UMM0662,1,37089,***,함정전술훈련체계 연동기반 HW 도입사업(20198210-E),물품,UMM,국군재정관리단,201910151100,IBC18,주식회사 파이안,,이우희,01033097601,경기도 광주시 광남안로286-39 (목동) 2동,88.0055,154228760
3,UMM0659,1,36928,***,19-시설SW(통합내역관리) 구매(201910060-C),물품,UMM,국군재정관리단,201910151100,AFAC1,주식회사 동화이엔지,"Donghwa ENG CO.,LTD.",조혜진,0226991950,세종특별자치시  전의면 윗다락골길2-3,88.2175,115283263
125,UMM0601,1,35188,***,육군 인쇄재료 37종 구매(20196280-F),물품,UMM,국군재정관리단,201910151100,H348A,에스엘(SL)상사,"SL LTD.,",이승기,070-4256-0676,충청남도 계룡시 서금암3길16-3 (금암동) 101호,87.9991,51871613
7,UMM0602,1,34026,***,칠성그린아파트 수전설비 교체(20196262-D),물품,UMM,국군재정관리단,201910151100,F2290,(사)장애인녹색일자리사랑회 중전기사업단,AGJD,구교민,0313578791,경기도 화성시 마도면 마도공단로1길206,88.7183,349072200
5,MDG0201,1,36650,***,19-2차 의학도서 구매,물품,MDG,국군의무사령부,201910151100,I9517,주리마켓,JuLee Market,염현주,01050564581,"경기도 안양시 동안구 흥안대로528-0 (관양동), 701-3호",90.0404,1672920
29,LPF0024,1,37213,***,육성지원 전투물자(우의 등 6종) 구매,물품,LPF,제51보병사단,201910151100,HF734,디에이치산업,DH industry,심대현,01043407749,"경기도 의정부시 경의로70, 4층 A729호 (의정부동, 진한빌딩)",88.0293,53030700
3,LCF0631,2,36215,***,19-3 한빛 15톤 노부스 에어크리너 51항목 구매(해파),물품,LCF,육군군수사령부,201910151100,GB24B,진성상사,JIN SUNG SANG SA,변상환,051-866-6000,부산광역시 금정구 반송로430-1 (금사동),93.5331,14380000
7,HCS0036,1,37002,***,(조달)3훈비 휴대용보조항법장비(19-3-233)구매,물품,HCS,제3훈련비행단,201910151100,C980F,씨지에스아이티(주),CGSIT,최규식,0226328730,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",98.0188,122999980
3,HCF0148,1,35607,***,가스고무탄총 탄약 구매,물품,HCF,공군군수사령부,201910151100,E74B7,중앙코리아,JOONG ANG KOREA,서제호,031-322-7088,경기도 용인시 처인구 양지면 중부대로2670번길 53-7,88.322,47665290
3,EKA0001,2,6049,***,19년 연막탄 발사대,물품,EKA,기동총괄계약팀,201910151030,IDFE4,이엘엘테크 주식회사,,김진오,0552673387,경상남도 창원시 성산구 남면로137-1 (대원동),89.8943,92900000
23,SCH0160,1,37294,***,도서(아주 작은 습관의 힘) 등 43종,물품,SCH,해군작전사령부,201910151030,J4554,가람,,김언지,070-8870-0072,경상남도 창원시 의창구 대산면 봉강가술로519,90.001,1809240
727,MCT0051,1,37198,***,복싱등 5종목 운동용품(스포츠테이프 등 18종),물품,MCT,국군체육부대,201910151030,IA490,루나,LUNA,정병국,051-816-8210,"부산광역시 수영구 연수로310번길74, 305호 (망미동, 삼성아파트)",88.0041,18741380
638,LNG0008,1,37279,***,국기검 실습재료 00종 구매,물품,LNG,육군 제1군단,201910151030,HD21A,강일에스티,kangil st,홍미수,07082864799,"경기도 화성시 봉담읍 수영로82번길4, 203동 1401호 (한울마을 신창비바패밀리2단지)",88.0032,16592100
47,UAZ0038,1,37309,***,19-도서관 장서 소독 용역,용역,UAZ,합동군사대학교,201910151030,D70EC,(주)현대관리공사,"H,D",최윤예,0424710458,대전광역시 유성구 교촌로6번길37-18 (교촌동),88.0442,9883460
6,SDF0123,1,37273,***,컷팅 심스탁 등 34종 구매,물품,SDF,제5738부대,201910151030,H18BB,MK메디칼,MK medical,조노희,0432872247,"충청북도 청주시 서원구 수곡로99번길32-2, 101호(수곡동)",88.3677,2282100
520,SCQ0177,1,37251,***,유선마우스 등 527종 구매,물품,SCQ,제9911부대,201910151030,I2C3B,주식회사 이글에이스,EAGLEACE,윤덕임,0319942829,"경기도 고양시 일산동구 중앙로1079, 610호(백석동, 백석역 더리브 스타일)",88.001,29996000
32,SCI0051,1,37059,***,정전기 방지 피복 등 3종 구매,물품,SCI,제9121부대,201910151030,IAFDE,국제안보상사,GUKJEANBOSANGSA,박용재,02-2631-8978,"경상남도 창원시 성산구 외동반림로126번길50, 가동 2층 5-가호(중앙동, 외동시장)",88.0189,6701300
52,SCI0050,1,37058,***,복사기 토너 등 14종 구매,물품,SCI,제9121부대,201910151030,J35A6,동산기업,,이혜원,010-3925-0722,"경상남도 창원시 성산구 대정로131 (대방동, 대방덕산타운) 509",88.006,9587800
63,LPF0023,1,37159,***,부대구매의약품 구매(9차),물품,LPF,제51보병사단,201910151030,HCE2E,도민약품,DO MIN PHARM,안재성,042-841-9941,"충청남도 계룡시 금암로135, 401호(금암동, 진흥빌딩)",88.0333,9137351
12,LNT0048,1,36884,***,00부대 앰프 장비 설치납품,물품,LNT,제28보병사단,201910151030,CE308,고은상사,goeun,김진웅,0318641519,경기도 동두천시 평화로2349번길8-9 (생연동),88.1898,39539770
1594,LHM0042,1,37295,***,19년 후반기 병영도서관 및 독서카페 희망도서 구매,물품,LHM,제15보병사단,201910151030,ED456,잉카,inca,임정자,031-477-5310,경기도 안양시 동안구 갈산로76번길23-0 (호계동),90.0002,28664450
52,SCQ0174,1,37120,***,바닥청소기 등 6종 구매,물품,SCQ,제9911부대,201910151030,GEE84,불토스,firetos,조순덕,031-965-4380,"경기도 고양시 덕양구 마상로97-18, 103동 501호(주교동, 나라블루빌)",97.7109,4632000
7,HCL0068,2,36583,***,19-310 알류미늄 방열기 등 36종,물품,HCL,공군사관학교,201910151030,BA6CB,신도상사,sindo,오원준,043-218-6655,"충청북도 청주시 청원구 2순환로 364, 충북용재유통상가 103-135(사천동)",88.0497,28187600
173,SCQ0176,1,37227,***,수육용 삼겹살 등 4종 구매,물품,SCQ,제9911부대,201910151030,H9AC0,주식회사 갑목,kap mok,홍두표,0314973337,경기도 시흥시 소망공원로334-0 (정왕동),87.9999,137742000
172,SCF0392,1,36459,***,공구작업대 등 16종,물품,SCF,해군군수사령부,201910151030,HDC1B,아서원,Aseowon,김영일,052-249-1257,울산광역시 남구 돋질로422-0 (삼산동),88.0011,39983150
25,SCF0393,1,36402,***,주강 1종,물품,SCF,해군군수사령부,201910151030,I28D5,희경,heekyung,김희경,01052219107,"대구광역시 달서구 조암남로116, 102동 1101호(대천동, 이안 월배)",87.9968,20784680
21,MDF0020,1,37144,***,19-2차 MW통신시설 보수자재 구매,물품,MDF,국군지휘통신사령부,201910151030,A323F,삼성씨엔에스(주),Samsung CNS CO.LTD,김일호,0632710001,전북특별자치도 전주시 덕진구 기린대로 383(),88.0614,25677850
4,LKM0027,1,37490,***,식기세척기 임차용역,용역,LKM,제2632부대,201910151030,CBABB,(주)산양미트,sanyang meat,이청우,0337317561,강원특별자치도 원주시 소초면 송황유사길 23(),87.767,72049310
2,LKH0033,1,37278,***,52군지단 한마음아파트 씽크대 설치납품,물품,LKH,제6128부대,201910151030,HA2AD,주식회사 우드피아,WOODPIA,한주원,0553452661,경상남도 김해시 한림면 장방로136-26,89.872,79460000
604,HDM0093,1,36584,***,(19-0210)월동준비자재 물품 구매(각삽외 5품목),물품,HDM,공군제17전투비행단,201910151030,I7894,성민,sungmin,김준현,01085939452,경상남도 창녕군 대합면 대동월포로381-0,88.0002,9900850
4,HDM0086,2,35444,***,(19-0177)핸들링 돌리(주익/중앙외부연료탱크용)구입,물품,HDM,공군제17전투비행단,201910151030,I1667,엠제이엠,MJM,김정애,0535878476,대구광역시 북구 팔달로7길73 (노원동3가),88.7076,23914000
7,HCL0068,3,36583,***,19-310 알류미늄 방열기 등 36종,물품,HCL,공군사관학교,201910151030,BA6CB,신도상사,sindo,오원준,043-218-6655,"충청북도 청주시 청원구 2순환로 364, 충북용재유통상가 103-135(사천동)",88.0497,28187600
2,MCN0041,1,36522,***,주유소 셀프주유장비 제조설치,물품,MCN,국방부근무지원단,201910141500,I60A7,드림비즈 주식회사,"Dreambiz Co.,LTD",옥영준,031-385-5804,"경기도 안양시 동안구 시민대로272, 1524호(관양동, 평촌동양트레벨파크)",93.966,46290000
4,HDQ0045,1,35880,***,전기장발생기 1EA,물품,HDQ,제20전투비행단,201910141430,IF384,씨티원 경남지점,,이규식,032-815-1336,"경상남도 창원시 진해구 충장로415번길25, 101호(이동, 주영빌)",88.2126,38572687
10,HDQ0049,1,36819,***,무정전 전원장치 등 2종,물품,HDQ,제20전투비행단,201910141430,3529F,현대파워시스템 주식회사,"HYUNDAI POWER SYSTEM CO.,LTD",전용곤,0317640780,경기도 광주시 광여로115-1 (곤지암읍),88.0546,38111000
17,HDQ0046,1,36817,***,전원공급기 2EA,물품,HDQ,제20전투비행단,201910141430,H348A,에스엘(SL)상사,"SL LTD.,",이승기,070-4256-0676,충청남도 계룡시 서금암3길16-3 (금암동) 101호,88.0255,48269331
15,HDQ0048,1,36806,***,얼굴인식카메라 등 4종,물품,HDQ,제20전투비행단,201910141430,J64DF,주식회사 남원,,이영수,01026021414,충청남도 천안시 동남구 원거리11길26(원성동),88.2493,25326320
4,MCD0055,2,33507,***,군사기지 및 군사시설 보호구역 등 관리기본계획 수립,용역,MCD,국방부(운영지원과),201910141400,GCAB8,사단법인 한국부동산법학회,KOREA ASSOCIATION OF REAL ESTATE LAW,이춘원,010-6487-9294,서울특별시 성동구 행당동17,,87120000
2,MHD0077,2,33989,***,2019년도 방위사업청 대국민 여론조사,용역,MHD,방위사업청(운영지원과),201910141400,CF16C,케이에스오아이 주식회사,KSOI,권수정,027857121,"서울특별시 영등포구 양산로43, 1206호 (양평동3가, 양평동우림이비지센타)",,19500000
12,LDH0990,1,36828,***,정비용 장비 예비품 구매(도료호스 등 68품목),물품,LDH,육군종합정비창,201910141300,FF8AC,주식회사 코리아 이.엔.지,KOREA E.N.G,김현식,0552377641,"경상남도 창원시 의창구 남면로219,제1동 제1,2,3층 제11호 (대원동,코리아지식산업센터",88.1183,20037000
10,LDH0992,1,36836,***,정비용 장비 예비품 구매(흡입기 등 136품목),물품,LDH,육군종합정비창,201910141300,J027A,행복한나무 주식회사,,임지홍,0556325095,"경기도 평택시 경기대로945, 101동 2017호(장당동, 아이파크몰)",88.212,37020430
8,MDG0195,1,35583,***,복지기금 자산성비품 11차(콤프레샤 등 19품목) 구매,물품,MDG,국군의무사령부,201910141100,F9660,주식회사 로뎀하이텍,Rothem Hitech.co.Ltd,안영자,0317978880,경기도 광주시 양지길34-7(초월읍),88.0849,8371200
7,LIK0053,2,36421,***,자주포용 유압유 오염도 측정장비 구매,물품,LIK,제2군수지원여단,201910141100,5026F,주식회사 삼영필텍,"SAMYOUNG FIL-TECH CO., TLD.",이경희,028375333,"경기도 부천시 석천로453번길96(삼정동, 주식회사삼영필텍)",89.001,32602328
4,LCM0034,1,36987,***,실내공기질 측정용역(19-2차),용역,LCM,육군교육사령부,201910141100,E55AD,주식회사 아쌤환경연구원,asem,고강영,0634682077,전북특별자치도 군산시 축동안3길24 한성빌딩3층 (수송동),88.2836,31397800
65,NIT0010,1,37036,***,감정재료 구매,물품,NIT,국방부조사본부,201910141100,FF080,리라컴퍼니,hyupsun,임재현,01046838811,경기도 성남시 수정구 달래내로28번길11-5(금토동),88.0411,17236550
171,SFL0094,1,37016,***,세탁기 구매 납품,물품,SFL,제3283부대,201910141100,H5BB3,대풍,DAE POONG,손득진,054-927-4401,경상북도 영천시 완산중앙2길8 (완산동),88.0025,42407310
4,MDQ0027,2,36382,***,견인부목 등 3종,물품,MDQ,국군의무학교,201910141100,GD01C,주식회사 제이엠메디칼,jmmedical,김정섭,0422553001,대전광역시 대덕구 대화로160 (대화동)2동2층206호,98.2329,2585000
3,MCN0040,1,36961,***,헌병피복 구매,물품,MCN,국방부근무지원단,201910141100,H206C,주식회사 서현어패럴,seohyun apparal,김영미,070-4269-9999,광주광역시 북구 서암대로305번길6 (우산동),94.273,15360800
2,UMM0628,1,34645,***,OOO함 종합정보체계 성능개선사업(2019H095-A),용역,UMM,국군재정관리단,201910141100,2635F,주식회사 유니텍,UNITECH Co Ltd,이훈민,0264801700,"경기도 안양시 동안구 시민대로387  A동 1201-1호(관양동,디지털엠파이어)",86.0366,4781700000
4,UMM0584,2,36133,***,X-선 장비 및 노트북 구매(20196149-F),물품,UMM,국군재정관리단,201910141100,FD8A8,주식회사 이레에스엔씨,ires&c,오오종,0312717004,"경기도 수원시 장안구 이목로17, 10층 1039호,1040호,1041호(이목동, 우성테크노파크)",85.3502,1363111682
5,UMM0597,1,35083,***,헬기위치추적체계 PDA구매(20196273-A),물품,UMM,국군재정관리단,201910141100,E0651,주식회사 지센소프트,"Gcensoft Co., Ltd.",손문한,0264865551,"서울특별시 성동구 성수이로51-0 (성수동2가, 서울숲 한라시그마밸리) 802호",84.1144,341592303
2,UMM0628,2,34645,***,OOO함 종합정보체계 성능개선사업(2019H095-A),용역,UMM,국군재정관리단,201910141100,2635F,주식회사 유니텍,UNITECH Co Ltd,이훈민,0264801700,"경기도 안양시 동안구 시민대로387  A동 1201-1호(관양동,디지털엠파이어)",86.0366,4781700000
3,UMM0481,3,27105,***,합동전파관리시스템(JSMS) 성능개량 사업(2019G051-G),용역,UMM,국군재정관리단,201910141100,BFB7E,(주)에이알테크놀로지,Advanced Radio Technology,박광량,0428636030,"대전광역시 서구 한밭대로 745, 신협중앙회 12층(둔산동)949 신협중앙회 12층",,1866700000
4,SFG0145,1,37069,***,19-K-식기세척기 임차 용역,용역,SFG,제9181부대,201910141100,I279A,주식회사 엠에스케이원(MSK1 Inc.),MSK1 inc.,김미숙,070-8717-0155,"경기도 성남시 수정구 위례대로83, 에이동 지상1층 17번매장(창곡동)",87.5075,187353562
186,SFG0144,1,36985,***,복사용지 등 668품목 구매,물품,SFG,제9181부대,201910141100,CFD40,동명이앤엘,DONG MYOUNG E&L,노홍규,07077171847,"경기도 과천시 뒷골로44-16 (과천동, 과천동 단독주택)",87.9973,21828582
171,SFG0141,1,36507,***,국자 등 55품목 구매,물품,SFG,제9181부대,201910141100,I9B94,기타가게,guitargage,신희준,01062449699,"인천광역시 서구 검단로834 (불로동, 퀸스타운신명아파트) 105동 301호",88.0032,39784660
