참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
47,LPG0036,1,40993,***,이동형 화재진압장비 구매(18-2),물품,LPG,제5보병사단,201811151030,HC9F7,대한군장,koreagoonjang,박혜상,070-8987-1887,"서울특별시 강남구 봉은사로317, 3층 3088호(논현동, 아모제논현빌딩)",87.9991,61966100
29,LPG0035,1,40991,***,LED TV 등 설치 납품,물품,LPG,제5보병사단,201811151030,GBAAC,주식회사 덴코정보통신,denkotech,송광용,07043340069,경기도 화성시 정남면 괘랑보통길139-0,88.0164,41565698
12,LCK0032,1,40416,***,광섬유융착기 등 6종 구매,물품,LCK,수도방위사령부,201811151030,F3C33,(주)마루텔레콤,MARU TELECOM,양문규,0313950055,"경기도 군포시 엘에스로13, 11층 1101호(당정동, 신일아이티유토지식산업센터)",88.5178,28270000
116,MDS0071,1,40352,***,4분기 작전장비 정비용 부품/자재 구매,물품,MDS,제3707부대,201811141530,H4452,예원,YEWON,신명화,010-4804-3115,"경기도 고양시 일산서구 산현로17번길38, 1102동 503호",87.9963,17838380
2,EGD0016,1,1203A,***,18~19년 F-4/5 구성품 정비(D),물품,EGD,항공기계약팀 (구:19.09.16),201811141500,G3651,주식회사 엠바이지,MbyG,강석원,0514150970,부산광역시 영도구 남항서로42-0 (남항동3가),88.4604,173322000
2,MCD0082,1,37997,***,전·평시 예비군 보류직종의 적정성 연구,용역,MCD,국방부(운영지원과),201811141400,C6455,(사)한국전략문제연구소,Korea Research Institute for strategy,김재창,027051301,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",,24540000
3,LDH1123,1,40740,***,회로카드제작자재 양면기판등10종 구매,물품,LDH,육군종합정비창,201811141130,FEE9F,주식회사 태촌실업,TaeChon Enterprise Co.,정영식,0557141117,"부산광역시 강서구 미음산단로139번길9, 201호(구랑동)",95.3748,18000000
3,LDH1126,1,40750,***,회로카드제작자재 솔더크림등9종 구매,물품,LDH,육군종합정비창,201811141130,FEE9F,주식회사 태촌실업,TaeChon Enterprise Co.,정영식,0557141117,"부산광역시 강서구 미음산단로139번길9, 201호(구랑동)",95.75,11700000
3,LDH1125,1,40745,***,회로카드제작자재 클리너등7종 구매,물품,LDH,육군종합정비창,201811141130,FEE9F,주식회사 태촌실업,TaeChon Enterprise Co.,정영식,0557141117,"부산광역시 강서구 미음산단로139번길9, 201호(구랑동)",94.7784,16700000
3,LDH1124,1,40741,***,회로카드제작자재 케미칼세트등6종 구매,물품,LDH,육군종합정비창,201811141130,FEE9F,주식회사 태촌실업,TaeChon Enterprise Co.,정영식,0557141117,"부산광역시 강서구 미음산단로139번길9, 201호(구랑동)",94.5458,14500000
2,EGG0134,2,4003,***,18년 천궁 수리부속류,물품,EGG,유도무기계약팀 (구:19.09.16),201811141100,F6841,우주산업플랜트 주식회사,wooju,최창식,0552865098,경상남도 창원시 의창구 봉강가술로537번길42-0 (대산면),87.749,232500000
17,SFD0148,1,40594,***,냉난방기 구매 설치,물품,SFD,제9227부대,201811141100,IAA29,호미유통,HOMIUTONG,정미숙,0542768817,경상북도 포항시 남구 구룡포읍 호미로172-0,88.0568,2136300
5,LMR0029,1,40561,***,18-7066 냉난방기 설치납품,물품,LMR,제5군단사령부,201811141100,G48CF,주식회사 에이트이엔씨,"EIGHT.Co., Ltd",정종길,07087088887,"인천광역시 부평구 경원대로1438, 3층(부평동, 대영빌딩)",88.1141,17356000
133,LGK0024,1,40516,***,00부대 의무실 비품 구매,물품,LGK,제5897부대,201811141100,H4435,주식회사 서진컨설팅,seojin consulting,김서영,010-7522-0443,"경상남도 창원시 마산회원구 삼호로263-0 , 3층(회성동)",88.0103,20425400
38,SCI0050,1,40731,***,"연결기,플러그형,전기용 등 3종 구매",물품,SCI,제9121부대,201811141100,H40B0,주식회사 부영상사,Bu-Young Sang Sa,성윤미,0557141117,"부산광역시 강서구 미음산단로139번길9 (구랑동), 102호",88.0251,20522300
16,MCN0053,1,40609,***,이동식 무대(단상) 제조납품,물품,MCN,국방부근무지원단,201811141100,E8ED7,주식회사 유퍼니,YOUFUNI,김정기,01099327978,경기도 포천시 호국로929번길71 (설운동),97.9723,27500000
147,UMM0641,1,40544,***,후반기 통신소 원격감시 시스템 구매,물품,UMM,국군재정관리단,201811141100,11056,주식회사 나래정보통신,narae,강정훈,0417348804,충청남도 논산시 연산면 계백로2236-46,83.0391,247538370
141,UMM0642,1,39803,***,정보통신장비 구매.설치,물품,UMM,국군재정관리단,201811141100,BF7DF,주식회사충청라인,CCLINE,전재관,01054057444,대전광역시 대덕구 대전로1177번길71-0 (오정동)  4층2호,88.0202,67438408
18,UMM0735,1,39570,***,인터랙티브화이트보드 제조사업(리스물건),물품,UMM,국군재정관리단,201811141100,G5988,주식회사 현대아이티,"Hyundai IT Co., Ltd.",장제만,07070080130,"서울특별시 강동구 상일로10길36, 3층(상일동)",88.0951,277235091
2,UMM0738,1,38971,***,18-00사 관급자재(고강도콘크리트 말뚝) 제조 납품,물품,UMM,국군재정관리단,201811141100,HE35A,주식회사 강동,,이훈창,0613629100,전라남도 곡성군 오곡면 섬진강로2074,88.542,677473712
73,UMM0622,2,38302,***,검찰수사장비 구매,물품,UMM,국군재정관리단,201811141100,E5242,주식회사 팬웨스트에스앤티,PANWEST S&T Inc.,김건호,0319167012,경기도 고양시 일산동구 고봉로658번길61-17 (성석동),87.996,112898800
5,SCR0137,1,39892,***,복사기 토너 등 627종 구매,물품,SCR,해군제3함대사령부,201811141100,BFF14,(유)목포신도digitalOA,,김기홍,0612798424,전라남도 목포시 삼학로 282(),76.6077,21695000
20,LMR0030,1,40524,***,18-4016 실서설계용역(주둔지 케이블 교체),용역,LMR,제5군단사령부,201811141100,A6611,대아기술단,dea A Consultant,윤성권,0323241538,경기도 부천시 원미구 정주로53 (약대동)    더퍼스트지식산업센터 711호,87.7553,20098800
4,HCF0170,1,40113,***,점보롤 화장지,물품,HCF,공군군수사령부,201811141100,EED94,주식회사 각시피앤씨,gagsee p&c co.lte,안교영,031-427-7533,경기도 군포시 산본로63-0 (당정동 150),96.0714,45237500
26,HCF0169,1,40112,***,세탁 세제 구매,물품,HCF,공군군수사령부,201811141100,HC4C9,삼마상사,"samma.,Ltd",이가은,010-2519-2334,"서울특별시 서대문구 연희로98, 4층 510호",34.1113,28280000
7,HCF0171,1,39056,***,토너 등 42종,물품,HCF,공군군수사령부,201811141100,E045E,주식회사 서트,"tonerworld Co.,Ltd.",차성호,0328671663,인천광역시 남구 미추홀대로669번길 81(도화동),88.0377,22300000
7,EHB0070,1,0550C,***,MSC-500K 부품(구매),물품,EHB,통신장비계약팀 (구:19.09.16),201811141100,C9ED0,에스브이에스주식회사,SVS Corp.,이진우,0316577400,경기도 안성시 공도읍 원승두길143-12,84.2568,448157000
218,DSS0002,2,40744,***,00부대 조경관리 용역,용역,DSS,국군제1068부대,201811141030,H3A54,주식회사 영신조경개발,"Yeungsin lsd co.,ltd",강명희,0319913160,"경기도 김포시 양촌읍 양곡로390번길29-0 , 102호",87.7477,23086500
171,MCT0065,1,40651,***,"태권도,육상부 훈련/운동용품(조끼파카 등 11종)",물품,MCT,국군체육부대,201811141030,G5375,에이스스포츠,ACE SPORT,김명희,01028633037,경상북도 문경시 중앙로215 (흥덕동) 에이스스포츠,88.0711,7677960
19,SCK0160,1,40641,***,도서(21세기를 위한 21가지 제언) 등 86종 구매,물품,SCK,해군교육사령부,201811141030,IB429,제이에이치하이테크,jh hitech,박지학,055-298-2851,경상남도 창원시 의창구 대산면 주남로382번길5-0,90.0992,1769870
11,LFN0059,1,40602,***,생도숙영비품(스탠드 등 3종) 제조구매,물품,LFN,육군3사관학교,201811141030,G2D1D,중앙종합상사,jungang jonghab sangsa,박태석,054-335-2275,경상북도 영천시 고경면 창하리679-4 (호국로 429),88.0827,15282400
12,LFN0060,1,40603,***,18년 취사기구 구매,물품,LFN,육군3사관학교,201811141030,GC53C,아누바이오,anubio,이상수,0543316006,경상북도 영천시 호국로34-11,88.0285,18668400
223,SDL0038,1,40558,***,잉크카트리지 등 166종 구매,물품,SDL,재경근무지원대대,201811141030,IBBC7,더블랙펄컴퍼니,,현수경,01054170776,"서울특별시 성북구 성북로4길52, 215-803 (돈암동, 한신아파트)",88.0023,9527784
23,SCR0051,1,40541,***,냉난방기 벽걸이형 등 2종,물품,SCR,해군제3함대사령부,201811141030,BFF14,(유)목포신도digitalOA,,김기홍,0612798424,전라남도 목포시 삼학로 282(),88.6718,9523600
19,SCR0136,1,40683,***,케이블 타이 등 167종 구매,물품,SCR,해군제3함대사령부,201811141030,GECD1,(주)한일,hanil,김동신,0612798502,전라남도 목포시 용당로225-1 (용당동),88.018,6851150
6,SCK0159,1,40628,***,45인승 버스 1대 임차 용역,용역,SCK,해군교육사령부,201811141030,F4132,주식회사 조은고속관광,GOOD EXPRESS TOUR CO.LTD,박효석,055-542-4422,"경상남도 창원시 진해구 중원동로49-0 (통신동, KT진해지점)",88.616,528000
5,SDF0143,1,40623,***,방독마스크 등 6종 구매,물품,SDF,제5738부대,201811141030,H6429,주식회사 부창산업,"Boochang Industial Co., Ltd",최양수,0542824536,경상북도 포항시 남구 희망대로707(상도동),88.7178,2330600
11,SCF0611,1,38996,***,냉난방기 1EA 구매,물품,SCF,해군군수사령부,201811141030,H751B,진성,ZinSung,신진업,070-8870-0072,경상남도 창원시 의창구 대산면 봉강가술로519-0 번지,99.1352,1986960
19,SCR0050,1,40502,***,제어용변압기 등 13종,물품,SCR,해군제3함대사령부,201811141030,DD94E,신용상사,,주대광,0612773711,전라남도 목포시 연산로17번길 2(),88.0839,6434700
343,DSS0001,1,40742,***,00부대 일반도서 구매,물품,DSS,국군제1068부대,201811141030,HAD98,이터널,Leeteoneol,이영배,07047405378,"경기도 양주시 옥정로200 (옥정동) 5층 506-51호 (옥정동, 시네마엠디프라자)",90.001,4078100
22,SCG0112,1,40734,***,클리어 홀더 등 140종,물품,SCG,해군본부,201811141030,ED5D3,알파,,박지선,010-4411-2344,"충청남도 계룡시 엄사면 계룡대로524, 1-2",88.2944,18450000
15,SFL0096,1,40728,***,도서(형법의 눈등 28권) 구매,물품,SFL,제3283부대,201811141030,E5B60,기원상사,,강기용,0542727007,경상북도 포항시 남구 동해면 호미로3065,90.089,827100
45,SFL0095,1,40663,***,18-교-실내소화기 사격장 배기장치 필터 교체 용역,용역,SFL,제3283부대,201811141030,BD6AA,주식회사 건우지씨,"young kwang special construction co.,",박판구,0513359531,부산광역시 북구 덕천로 372(만덕동),88.0369,15706200
22,SFM0134,1,40590,***,"특수봉인지(청색, 적색) 구매",물품,SFM,제3170부대,201811141030,GAF5D,헵시바상사,hebsiba sangsa,최승종,010-6248-7950,"경상북도 포항시 남구 지곡로294-0 (지곡동, 효자그린아파트)233-703호",88.2079,13210700
4,UAZ0034,2,39614,***,외국군 함대실습 버스임차 용역,용역,UAZ,합동군사대학교,201811141030,C59D9,수덕관광(주),sooducktour,김홍렬,0422529770,대전광역시 동구 중앙로189-1 (중동) 2층,94.3896,2040000
78,SCR0135,1,40664,***,00통신대대 라우터 구매,물품,SCR,해군제3함대사령부,201811141030,HAD98,이터널,Leeteoneol,이영배,07047405378,"경기도 양주시 옥정로200 (옥정동) 5층 506-51호 (옥정동, 시네마엠디프라자)",88.0342,6004000
8,SFL0094,1,40615,***,18-교-물탱크청소용역(후반기),용역,SFL,제3283부대,201811141030,AA2A9,대영건설(주),"dae young construction co.,LTD",김종대,0542410800,경상북도 포항시 남구 상공로 28(상도동),88.093,4190890
14,LFC0054,1,40530,***,의약품 56종 구매(18-17차),물품,LFC,육군훈련소,201811141030,H1EF1,주식회사 제이알팜,"jrpharm co,Ltd",정원제,024896999,경기도 하남시 초이로136 (초이동) 정은빌딩,88.1448,7932270
27,MCS0125,1,40497,***,공조기필터(프리필터 외 10종) 제조납품,물품,MCS,국방부계룡대근무지원단,201811141030,DCA95,동성ENG,DONG SUNG ENG,김영배,0319576648,경기도 남양주시 화도읍 가곡로88번길54,88.0104,22979000
218,DSS0002,1,40744,***,00부대 조경관리 용역,용역,DSS,국군제1068부대,201811141030,H3A54,주식회사 영신조경개발,"Yeungsin lsd co.,ltd",강명희,0319913160,"경기도 김포시 양촌읍 양곡로390번길29-0 , 102호",87.7477,23086500
410,SFG0213,1,40610,***,HDMI케이블 등 24품목,물품,SFG,제9181부대,201811141030,I23E0,신성테크 주식회사,shinsungtech,최준희,070-8877-0087,경기도 광명시 옥길동116~418,88,18186295
12,SFC0141,1,40380,***,알카라인건전지 등 48품목 구매,물품,SFC,제9691부대,201811141030,E5DAF,금호전기조명(주),kumho electtronic & lighting,김미숙,0313940780,경기도 군포시 당산로192번길2-0 (금정동) 101~103호,88.3335,19445334
3,SCN0211,1,38819,***,가스활명수큐액 등 86종,물품,SCN,제7001부대,201811141030,I5B54,한서약품,hanseopharm,박찬범,032-209-1746,"경기도 안산시 단원구 고잔1길76, 501-6호(고잔동, 리치프라자)",92.384,7900000
15,LKM0016,1,40604,***,18-3차 부대구매 의료기재비 계약의뢰,물품,LKM,제2632부대,201811141030,H5C41,주식회사 서경약품,Seokyeongpharm,최미옥,0233948620,서울특별시 동대문구 장한로27길29 (장안동) 201비호,88.0528,5333521
5,MDD0112,1,39882,***,18-8차 일반취사기구(밀폐형퇴식차),물품,MDD,국군수도병원,201811131200,I92B0,다온테크,daontech,김재영,031-362-4788,경기도 시흥시 옥구천서로255-0 (정왕동) 시화공단 1나 502-1호,60.0181,9250000
13,HDK0021,2,38604,***,'18년 폐기물 처리용역,용역,HDK,공군제11전투비행단,201811131130,A13CF,(주)디앤지산업,D&G industry incorporated,강옥자,0536547799,대구광역시 달서구 성서공단로11길96-16 (호산동),87.9493,35519000
67,LDC0024,1,40269,***,KCTC 중앙통제장비 체계운영용품 구매(13차),물품,LDC,육군과학화전투훈련단,201811131130,H022D,주식회사 유일전력,YU IL Electric,전혜정,0332631010,강원특별자치도 춘천시 동면 춘천순환로810,88.0112,23982000
12,MDF0035,1,39897,***,18년 후반기 전장체계 운용품 구매,물품,MDF,국군지휘통신사령부,201811131120,H15D0,주식회사 이음,EEUM,전병욱,0222784433,서울특별시 서대문구 포방터2길24 (홍은동),85.537,38800000
32,HDN0015,1,38752,***,"민영관사, 청파관사 보일러",물품,HDN,공군제18전투비행단,201811131100,C02A3,우수이앤씨주식회사,woosu,배영자,0332611943,강원특별자치도 춘천시 신동로51-0 (신동),88.0504,48464000
10,MCM0028,1,40424,***,"네비게이션, 블랙박스 구매",물품,MCM,4284부대,201811131100,ED820,이즈컴넷,iscomnet,김창범,031-965-4380,경기도 연천군 청산면 학담로107번길12-2,96.7097,1590000
36,LGN0019,1,40254,***,00부대 고압세척기 구매,물품,LGN,제5925부대,201811131100,HD2F4,스타안전,starsafety,김진오,0337330988,"강원특별자치도 원주시 우산로276-1 (우산동),바동1층104호(기계공구상가)",90.367,5359970
21,LGN0020,1,40333,***,00부대 오일수거기 구매,물품,LGN,제5925부대,201811131100,EF2CA,대광종합상사,DaKang a general trading company,김정현,0336539838,강원특별자치도 강릉시 경강로2496,88.5,2191100
235,LHD0013,1,40310,***,굴삭기 크라샤 구매(설치포함),물품,LHD,제21보병사단,201811131100,H253B,나길,nagill,이우호,010-9638-1986,"경기도 고양시 일산서구 일산동1077, 후곡마을15단지 1510동206호",88.0027,28256283
5,MCX0044,1,39537,***,단독경보형감지기 납품 설치,물품,MCX,자운대근무지원연대,201811131100,B990D,남광기업사,,신상명,042-867-1119,대전광역시 유성구 신성남로 125(신성동),87.9623,133971390
36,UMM0638,1,40446,***,00기보여단 관급자재(통합배선)제조설치,물품,UMM,국군재정관리단,201811131100,D4469,주식회사 씨앤텍,"C&TEC Co., Ltd.",김동혁,0552775685,경상남도 창원시 진해구 냉천로149-23 (자은동) 다온재 4층,88.2137,49975900
105,UMM0629,1,38511,***,발열장갑 구매납품,물품,UMM,국군재정관리단,201811131100,H8CBB,주식회사 삼우인더스트리,Samu International Inc,배상진,010-2130-3414,경기도 고양시 일산동구 문원길170번길67(설문동),88.0387,62386920
67,UMM0731,1,38442,***,18년 군전산망 혼용방지 등 LAN관련장비 구매,물품,UMM,국군재정관리단,201811131100,A040E,주식회사코넥,KORNEC,오상석,0557422741,"경상남도 진주시 장대로 38, 현대빌딩 4층(장대동)",88.001,171366580
121,UMM0736,1,36591,***,18-급유시설 개선 관급자재 감시제어설비 제조 설치,물품,UMM,국군재정관리단,201811131100,B352A,동영테크원 주식회사,"Dongyoung Tech One Co., LTD.",정윤화,0513200500,부산광역시 해운대구 반송로513번길66-33,87.9994,275050400
13,UAC0030,1,39863,***,인쇄용지 3종 구매,물품,UAC,국방출판지원단,201811131100,BA769,한신종합상사,Jomyungsangsa,한이수,0422841390,"대전광역시 동구 선화로202-1, 1층(중동)",88.457,40402700
7,MDF0034,1,39891,***,통신소 장비보호용 스마트랙 구매,물품,MDF,국군지휘통신사령부,201811131100,F7CD9,주식회사 씨엔씨알,"cncr .co.,ltd",이동희,051-818-8595,부산광역시 북구 학사로132 (화명동),96.01,31999000
5,MCX0044,2,39537,***,단독경보형감지기 납품 설치,물품,MCX,자운대근무지원연대,201811131100,B990D,남광기업사,,신상명,042-867-1119,대전광역시 유성구 신성남로 125(신성동),87.9623,133971390
5,LKP0118,1,40410,***,사후-'18년 후반기 M2 장간조립교 외주정비 용역,용역,LKP,5군수지원사령부,201811131100,G5D94,주식회사 드림이앤지,DREAMENG,김영순,031-356-9385,경기도 화성시 화남공단로182-0 (서신면) 3블럭 4롯트,87.941,113121200
19,LCN0043,1,39827,***,수송부 세차기 제조 설치,물품,LCN,육군사관학교,201811131100,H3324,신명,SINMYUNG,박찬규,010-2405-3340,경기도 파주시 금빛로12-0 (금촌동) 삼성프라자 3층 21호,88.1583,43606300
2,HDC0046,1,39751,***,도로용페인트 등 3종(18-243),물품,HDC,공군제1전투비행단,201811131030,1857F,부광화학공업(주),"BUKWANG CHEMICAL INDUSTRY Co., Ltd.",이병태,0518315111,부산광역시 강서구 녹산산단262로13번길 41(),88.5626,18560700
20,SCR0049,1,40423,***,개스킷 및 쐐기세트 등 27종,물품,SCR,해군제3함대사령부,201811131030,DD94E,신용상사,,주대광,0612773711,전라남도 목포시 연산로17번길 2(),88.0867,17578500
25,SCR0046,1,40374,***,오피스라벨 등 169종,물품,SCR,해군제3함대사령부,201811131030,A2578,(주)동양화학,"dongyang chemical co., ltd.",성동찬,0629721810,전라남도 영암군 신북면 신북공단로73-16,88.1028,4685460
30,SCF0521,1,40313,***,'18-OO창 후반기 물탱크 청소용역,용역,SCF,해군군수사령부,201811131030,DB723,미래환경개발,mirea,김경애,055-238-2993,경상남도 창원시 의창구 창원천로94번길19-0 (대원동) 103-1306,88.0045,4071890
3,SCP0199,2,39230,***,'18-000전대 자-00호정 외주정비,물품,SCP,제8385부대,201811131030,B92C1,신아선기,SHIN-A MARINE ENGINEERING CO.,하인태,0542485147,경상북도 포항시 남구 청림서길57번길11-0 (청림동),88.8411,13440000
20,MDQ0028,1,40337,***,18-00지역 후반기 전문도서 146종,물품,MDQ,국군의무학교,201811131030,GC7C3,서대전문고,seodaejeon bookstore,김형연,042-525-0129,대전광역시 서구 배재로175-0 (도마동),90.0147,3506600
22,SCR0045,1,40363,***,크린가드 등 173종,물품,SCR,해군제3함대사령부,201811131030,GECD1,(주)한일,hanil,김동신,0612798502,전라남도 목포시 용당로225-1 (용당동),88.2478,8644940
2,SCL0153,1,40213,***,무대장비 임차 용역,용역,SCL,해군사관학교,201811131030,EF62B,소리내음,sorinayum,배병호,055-980-3533,경상남도 창원시 진해구 여좌로105-1 (여좌동),97.0626,4400000
418,SFC0139,1,40284,***,도서(3일간의 행복 도서 등 337품목) 구매,물품,SFC,제9691부대,201811131030,G5E95,제이원텍,Jw,이준영,010-8756-8230,경기도 부천시 안곡로4-0  206-101,90.0007,7079500
20,LFC0051,2,38352,***,00부대 난방시설 개선 설치납품(3-9차),물품,LFC,육군훈련소,201811131030,B62C5,(주)충남설비,chung nam facili ties,김영만,0417334399,충청남도 논산시 시민로319번길 5-6(),96.6301,37543570
19,SCG0111,1,40130,***,순간 접착제 등 221종,물품,SCG,해군본부,201811131030,IAF17,제이에스(JS)종합,wpdldptmwhdgkq,임정수,042-633-1395,충청남도 계룡시 새터산길4-0 (금암동)102-1,88.2145,9165800
61,LNG0020,1,40688,***,군 차량 후방감시센서(50개) 설치납품,물품,LNG,육군 제1군단,201811131030,F65E7,GSJ종합상사,GSJ,김송인,0318675200,경기도 동두천시 평화로2349번길8-9 (생연동),88.0519,6407700
265,SFG0212,1,40316,***,인입광케이블 등 6품목,물품,SFG,제9181부대,201811131030,I38CF,다원,DAONE,이은주,010-2484-1309,"경기도 고양시 일산서구 강선로169, 후곡마을 15단지 1510동 206호",88.0026,7479990
76,LFP0008,1,40307,***,4분기 교육 및 실습 등 기타 재료비 구매,물품,LFP,육군보병학교,201811131030,I5F6F,스카이유통,SKYUT,김하늘,010-8479-5129,"전라남도 목포시 영산로93-1, 4층 453호(명륜동)",88.01,19114500
21,SCR0043,1,40299,***,메인베어링 등 61종,물품,SCR,해군제3함대사령부,201811131030,I4F5C,미래종합상사,mire-G.T.C,김기현,061-282-4941,"전라남도 목포시 당가두로14번길50, 101호 (옥암동)",88.0263,23838000
9,SCR0044,1,40304,***,자기온습도계,물품,SCR,해군제3함대사령부,201811131030,E6FF9,오피스디포 목포점,officedepot mokpo,정은실,061-284-5580,전라남도 목포시 백년대로381 (옥암동),88.1537,428500
417,SCQ0243,1,40323,***,재생토너 등 20종 구매,물품,SCQ,제9911부대,201811131030,GC899,서현상사,seohyun sangsa,여재희,01089859964,"경기도 용인시 수지구 광교마을로11, 4507동 801호(상현동, 광교마을 45단지)",88.0015,10228320
20,SCR0048,1,40414,***,"양극, 부식방지용 등 31종",물품,SCR,해군제3함대사령부,201811131030,B9499,대건상사,DEA GUN.CO,이장현,061-244-8050,전라남도 목포시 삼학로123번길 24-1(산정동),88.0692,30641900
4,SCQ0244,1,40399,***,18-평 임차(버스 1대) 용역,용역,SCQ,제9911부대,201811131030,CE662,하나플러스투어(주),hanaplustour,오세봉,024657771,"경기도 포천시 신북면 원앙로99-0 , 1층",88.4827,2190000
20,SCR0047,1,40402,***,개스킷 등 48종,물품,SCR,해군제3함대사령부,201811131030,I5F6F,스카이유통,SKYUT,김하늘,010-8479-5129,"전라남도 목포시 영산로93-1, 4층 453호(명륜동)",88.0332,21251900
2,SFM0131,1,40035,***,K1E1전차 특수공구 구매,물품,SFM,제3170부대,201811131030,4849F,대성기업,,배현태,0314506691,"경기도 의왕시 경수대로 257, 대영골든밸리608호(고천동)",92.0964,39000000
158,SFG0211,1,40268,***,빔프로젝트 등 7품목,물품,SFG,제9181부대,201811131030,H08BA,조인,join,이정배,07071766295,경기도 양주시 옥정로200 (옥정동) 5층 506-71호,88.0147,17604600
239,SFG0207,1,40156,***,냉난방기 등 4품목,물품,SFG,제9181부대,201811131030,H60E0,더원상사,THEWONSANGSA,최영란,010-4059-1782,인천광역시 부평구 부흥북로58번길19-9,88.0142,36169060
9,SFC0138,1,39792,***,롤코팅기 구매,물품,SFC,제9691부대,201811131030,H81CF,서인상사,SeoIn Trading,정영경,01055926959,"경기도 성남시 중원구 황송로77, 104-1604 (금광동, 래미안 금광)",88.004,30170420
2,SCF0606,1,39737,***,테이블리프트 1EA 구매,물품,SCF,해군군수사령부,201811131030,G2FA7,주식회사 대성티엠씨,"DaeSung Tech Machine Company Co., Ltd.",노윤재,0513135341,경상남도 김해시 진례면 테크노밸리1로28-0,64.3123,7249860
6,SCF0518,1,39275,***,구리양극 조립체 등 6종,물품,SCF,해군군수사령부,201811131030,B7DB1,주식회사케이씨,K.C.Ltd,손영태,0512502845,부산광역시 강서구 미음산단3로165-0 (미음동),79.6326,9850000
3,SCF0515,1,38883,***,"판, 금속제 1종",물품,SCF,해군군수사령부,201811131030,ECC72,동우철강(주),dongwoo steel co.,김수근,055-296-7123,"경상남도 창원시 마산회원구 봉암공단6길75-0 (봉암동, 동우철강)",73.2678,7724200
9,LQC0024,1,40164,***,6군단 관사 캠프님블 신축 관급자재 목재문,물품,LQC,제7856부대,201811131030,CBB82,주식회사 제일목재산업,jeil,박정환,0553380601,경상남도 김해시 상동면 동북로857-0,88.1487,302562230
427,LKM0015,1,40189,***,(육성) 부대기 등 3종 구매,물품,LKM,제2632부대,201811131030,E2558,주식회사 광원종합상사,kwangwon,남상경,0220682343,"서울특별시 강동구 천중로50길47-0, 202호",87.9971,29858300
828,HDM0046,1,39752,***,(18-F035)LAN케이블(적색)외 29품목,물품,HDM,공군제17전투비행단,201811131030,G6998,하나린,hanarin,전현숙,0260527644,"서울특별시 은평구 백련산로127 (응암동, 신동아아파트),2동 702호",87.9967,54220400
3,LQG0009,1,39490,***,00부대 등 3곳 보일러 설치납품,물품,LQG,육군 52보병사단,201811121200,D84D3,주식회사 동광보일러,"DONGKWANG BOILER CO., LTD.",박정연,0262588989,충청남도 아산시 수장로67-0 (배미동),88.1327,36296000
4,HDP0051,1,40566,***,중장비 타이어 구매/교체,물품,HDP,공군제19전투비행단,201811121130,F9429,한국타이어특수판매(주),"HANKOOK SPECIAL TIRE SALES CO,. LTD",박찬종,0226774454,"서울특별시 영등포구 버드나루로33, 2층(영등포동2가,  한국타이어)",71.6278,121880000
3,UMM0570,3,34847,***,전군 PC보안체계 통합 구축 사업,용역,UMM,국군재정관리단,201811121100,CE8CB,(주)조은아이앤에스,"JOEUN I&S Co.,Ltd.",정형수,0226729500,"서울특별시 영등포구 선유로 70, 우리벤처타운2303호(문래동3가)",,5724000000
79,SDG0052,1,39949,***,사각 물탱크 등 85종 구매(18-7차),물품,SDG,제2002부대,201811121100,IC776,은제상사,,안경순,0322137366,인천광역시 부평구 경인로1009번길4-0 (부개동),88.0012,12446620
42,LCM0037,1,40185,***,전산운영용품 53종 구매,물품,LCM,육군교육사령부,201811121100,HC55C,주식회사 머스트비,mustbe.inc,이관섭,042-471-0860,"대전광역시 서구 대덕대로223-0 1114호(대우토피아, 둔산동)",88.0851,20446950
27,LCZ0008,1,40106,***,00사령부 신청사 파티션 설치/납품,물품,LCZ,동원전력사령부,201811121100,F2CAB,모양방,moyangbang,김순자,02-533-0788,경기도 포천시 가산면 정교3길54-40,88.4485,24806100
18,MCM0027,1,39641,***,후생용구(전기이발기 등 3종) 구매,물품,MCM,4284부대,201811121100,ED820,이즈컴넷,iscomnet,김창범,031-965-4380,경기도 연천군 청산면 학담로107번길12-2,88.1511,970200
12,UMM0632,1,39009,***,00군단 UAV중대 CCTV 제조설치,물품,UMM,국군재정관리단,201811121100,H143D,(사)장애인인권센터ICT사업단,HUMANRIGHTS CENTER for DISABLED PEOPLE,박호상,0261234400,"경기도 고양시 덕양구 향동로217, 3층 F336,F337,F338,F346호(향동동, DMC플렉스데시앙)",88.1138,135811700
31,UMM0628,1,38583,***,굴삭기 수목 집게 구매 설치,물품,UMM,국군재정관리단,201811121100,H891F,(주)바이브레인,Yongsan.Dreamdepot,송인화,031-8058-8222,"경기도 의왕시 광진말로54, BB121호(초평동, 의왕스마트시티퀀텀)",88.2026,44182830
70,UMM0623,1,38467,***,의무장비(전자동정제분류포장기) 구매설치,물품,UMM,국군재정관리단,201811121100,H891F,(주)바이브레인,Yongsan.Dreamdepot,송인화,031-8058-8222,"경기도 의왕시 광진말로54, BB121호(초평동, 의왕스마트시티퀀텀)",88.0189,86926970
