참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
8,LKG0093,1,42410,***,'24년 10~12월 부대계약(빵류) 구매,물품,LKG,육군제53보병사단,202409201100,E4EC4,아이리치베이커리,,정양숙,0557589779,경상남도 진주시 대곡면 진의로612-4,88.201,550103943
2,LGP0144,1,42260,***,"24-2차 특수무기 전력변환기(천마,비호) 외주정비용역",용역,LGP,제1군수지원사령부,202409201100,2886F,(주)이화일렉콤,"E-HWA ELECOMM CO.,LTD.",이정상,0317989800,경기도 광주시 회안대로1061-55 (송정동),87.992,175500000
32,LDA0045,1,42511,***,(D075) 24년 도서관 자동화시스템 구축 사업,물품,LDA,지상작전사령부,202409201100,I86F6,주식회사 동부아이씨티,"DONG BU ICT Co., Ltd.",정진욱,0314240788,"경기도 안양시 동안구 벌말로123, 에이 사무동 611호(관양동, 평촌스마트베이)",88.021,106090300
19,LBA0068,1,42346,***,'24년 ASP 방화지대 구축 용역,용역,LBA,제 2167부대,202409201030,A6B59,여주시산림조합,Yeoju-city Forestry Cooperative,이후정,0318837011,경기도 여주시 삼밭골길10-0 (월송동),88.229,132000000
25,LDG0082,1,42363,***,24년 탄약비군사화시설 위탁운영비 사후정산 용역2,용역,LDG,육군 탄약지원사령부,202409201030,B6914,(사)한국산업경제연구소,kiie,장현우,028888001,"서울특별시 관악구 남부순환로1838, 8층 (봉천동, 씨에스타워)",88.007,15171000
25,LDG0081,1,42362,***,24년 탄약비군사화시설 위탁운영비 사후정산 용역1,용역,LDG,육군 탄약지원사령부,202409201030,FA9FC,재단법인 한국자치제도 평가원,korea insitute system assessment,박효재,0557148070,경상남도 창원시 마산회원구 내서읍 유통단지로33 씨-214비,88.017,15242580
5,SFG0093,1,42135,***,GOP과학화경계시스템 카메라 정비부속품 구매,물품,SFG,제9181부대,202409201030,L90A9,영화산업,,전병욱,01030117001,"경기도 김포시 유현로19-0 (풍무동, 유현마을신동아아파트)",89.719,53870000
27,HCC0128,1,42341,***,볼트 등 9품목(217),물품,HCC,해군제1수리창,202409201030,K62DF,정민솔루션,,이종노,07047721096,"강원특별자치도 동해시 동해대로5464-0 (평릉동), 2층 203-49호",88.019,5536781
655,SCN0142,1,42111,***,의무물자(테가덤 등 207종) 구매,물품,SCN,제7001부대,202409201030,HEDF1,성우약국,SUNGWOOPARMACHY,박명희,01071371454,서울특별시 영등포구 여의대로24 (여의도동) 전경련신축회관 지하 114-2호,88.001,32653880
23,SCN0141,2,42110,***,의약품(타리비드 안연고 등 189종) 구매,물품,SCN,제7001부대,202409201030,M6DDF,우정팜,,조유성,0538110922,"경상북도 경산시 대학로12길14, 3층(정평동, 신성빌딩)",88.077,24886500
1839,SCK0107,1,42378,***,모니터 스피커 등 4종 구매,물품,SCK,해군교육사령부,202409201030,H39A3,주식회사 수피아,"SUPIA Co.,Ltd",정은,0316258969,"경기도 성남시 분당구 성남대로2번길6,738호 (구미동,엘지트윈하우스)",88,16123780
26,LNF0038,1,42365,***,24년 제초용역-D권역,용역,LNF,제1보병사단,202409201030,M71BD,주원조경건설(주),,장혜준,0319420947,경기도 파주시 가람로134번길53-0 (와동동) 535호,88.193,21764194
227,SCK0106,1,42366,***,칼라콘 등 101종 구매,물품,SCK,해군교육사령부,202409201030,G739B,선우블라인드 커튼,Haetsalnamu Distribution,김수진,0552647960,"경상남도 창원시 성산구 외동반림로126번길28, 지하1층 102호(중앙동)",88.007,11424910
46,SFG0092,1,42280,***,아세트아미노펜정 등 130품목 구매(의약품),물품,SFG,제9181부대,202409201030,E186F,주식회사 한스피엠아이,HANS P.M.I Corp.,한경아,0313463092,경기도 군포시 고산로151번길28-0 (당정동) 403호,88.104,39732620
147,SFD0081,1,42421,***,24-P-브리핑체계 이전/신규 용역,용역,SFD,제9227부대,202409201030,A1A25,주식회사 에이치아이티,HIT,정종식,0542310083,경상북도 포항시 북구 달전로85번길7-74 (흥해읍),88.014,69670760
9,SFD0082,1,42423,***,24-P-소방작동 기능점검 용역,용역,SFD,제9227부대,202409201030,I5115,주식회사 동원소방방재,dongwonsobangbangjae,윤정부,0546240219,경상북도 경주시 현곡면 구산서원길15-8,88.068,30568700
67,LCG0086,1,42267,***,[24-육-226] 육군훈련소 안전홍보관 설치 용역,용역,LCG,육군본부,202409201030,DB389,(주)경남종합개발,Kyung Nam,서경남,0314111289,경기도 안산시 단원구 적금로65-0 (고잔동). 306호,88.027,35596320
10,SCP0094,1,42464,***,HD-R1 ICE MAKER FILTER 등 27종 구매,물품,SCP,제8385부대,202409201030,C8A0C,영동문구센타,youngdong,이석순,033-531-4931,강원특별자치도 동해시 동굴로 153-2(),88.016,4214983
21,HCC0127,1,42302,***,에폭시 접착제 등 2품목(218),물품,HCC,해군제1수리창,202409201030,M3842,범스토리,,채범준,01063366252,"강원특별자치도 동해시 동해대로5464, 2층 203-23호(평릉동, 광진자동차정비)",88.062,738730
253,SCK0110,1,42409,***,강관 파이프커터 등 53종 구매,물품,SCK,해군교육사령부,202409201030,MD0C0,성일테크,,김성일,01045100725,경상남도 창원시 마산합포구 구산면 구산로475-145,88.004,19375875
59,SCP0093,1,42461,***,회색페인트(반광) 등 21종 구매,물품,SCP,제8385부대,202409201030,M3878,우리에이치제이,,안희준,01042637376,"강원특별자치도 동해시 일출로10, 3층 303호(발한동)",88.035,24889000
1366,SCK0108,1,42385,***,연주용의자 등 2종 구매,물품,SCK,해군교육사령부,202409201030,M2236,비즈멤버스컴퍼니,,박영배,01033347818,서울특별시 영등포구 도신로9길10-1 (대림동),88,12891750
28,SFC0104,1,41522,***,24-덕-체 타석 휴게의자 구매,물품,SFC,제9691부대,202409201030,E8E46,동진상사,dong jin sang sa,윤영현,07070792933,"경기도 평택시 평택5로34번길48, 402호(합정동)",99.128,2700000
33,SCK0105,1,41515,***,공기청정기 필터 6종 제조 납품,물품,SCK,해군교육사령부,202409201030,J4A42,(주)조은필텍,,이정숙,0519725222,부산광역시 강서구 녹산산단361로42-0 (송정동),88.08,13043300
3,SCF0886,1,42314,***,'24년 다중복합감시체계 유지보수 용역,용역,SCF,해군군수사령부,202409201030,D7D06,주식회사 우리별,"Wooribyul Co., Ltd",이정석,0319807500,경기도 김포시 양촌읍 황금1로89 (학운리2962),86.516,351288000
32,SCF0881,1,37833,***,'24년 함정 기관실 청락/도장 용역,용역,SCF,해군군수사령부,202409201030,HBEE5,센텀환경 주식회사,"CENTUM ENVIRONMENT CO., LTD",이형재,0514673500,부산광역시 중구 중앙대로136-0 (중앙동4가) KT중부산빌딩 5층,88.404,369598000
2,SCF0876,2,37370,***,잠수함(SS-I) 자동시동기(20kW) 정비,물품,SCF,해군군수사령부,202409201030,G638A,주식회사 일성이엔지,"ILSEONG ENG CO.,LTD.",오세만,0514127038,부산광역시 영도구 대교로2번길22-6 (봉래동3가) 2층,85.823,73315000
2,SCF0884,1,33749,***,"AOE-I 추진기관 R-3(24,000H) 총분해정비",물품,SCF,해군군수사령부,202409201030,B63EB,주식회사종합해사,JONGHAP MARITIME INC.,정규화,0514137701,부산광역시 영도구 남항남로22-0 (남항동3가),92.807,6289800000
485,LQG0067,1,42533,***,(육성) 00부대 진공청소기 등 8종 구매 납품,물품,LQG,육군 52보병사단,202409201030,M9950,주식회사 지유노,,전재희,0415688814,충청남도 천안시 서북구 백석공단4길15-0 (백석동),88.258,34028922
32,LQG0066,1,42520,***,(육성) 00부대 야전배낭 제조 납품,물품,LQG,육군 52보병사단,202409201030,KE585,주식회사 에프엔서플라이,,박재성,0269538087,"경기도 고양시 덕양구 꽃내음1길94 (향동동), 상가1층",88.003,35868720
8,LQG0065,1,42460,***,(육성) 예비군기동대 감시정찰용 드론 제조 납품,물품,LQG,육군 52보병사단,202409201030,H973F,주식회사 니어스랩,Nearthlab Inc.,최재혁,01028598915,"서울특별시 송파구 정의로8길9, AJ 빌딩 3층",88.464,65759900
66,LQG0064,1,42448,***,(육성) 24년 검문소 경량화 물자 제조 납품,물품,LQG,육군 52보병사단,202409201030,K8847,탑에스씨,,이승은,07070079007,"서울특별시 영등포구 여의대방로43나길12, 1층 (신길동)",88,62086000
133,LBB0034,1,42180,001,'24-7차 민수용 작전식량 구매,물품,LBB,육군제7789부대,202409201030,FA6F9,주식회사 삼양소방,sam yang so bang,백승준,0318712622,"경기도 포천시 소흘읍 호국로484번길68-4 , 1층",83.008,4095
13,SCG0027,1,41883,***,한컴오피스 Web 구매,물품,SCG,해군본부,202409191100,I86F6,주식회사 동부아이씨티,"DONG BU ICT Co., Ltd.",정진욱,0314240788,"경기도 안양시 동안구 벌말로123, 에이 사무동 611호(관양동, 평촌스마트베이)",88.237,19004134
29,UAC0034,1,42194,***,2024년 3차 전산운영용품 구매,물품,UAC,국방출판지원단,202409191100,KDFB4,오피스 유통,,주민정,01022291369,충청남도 계룡시 엄사면 번영3길73-12 (삼진아파트),88.018,6258190
1223,UAC0033,1,42193,***,인쇄용지 2종 수시 구매(모조지120gA 등 2종),물품,UAC,국방출판지원단,202409191100,ID8BA,수컴퍼니,,조윤정,01033942978,"경기도 수원시 팔달구 고등로15, 103동 902호(고등동, 수원역푸르지오자이)",88.005,30713000
190,SFJ0015,1,42103,***,나일론 매듭실 등 51종 구매,물품,SFJ,제2112부대,202409191100,HFA5E,희경상사,Hee Kyung,나재기,01066224171,"경상북도 포항시 북구 새천년대로1235-0 (장성동, 두산 위브 더 제니스)108동3103호",88.006,7158660
19,SCG0028,1,42000,***,24-우수 장병 국외시찰 용역,용역,SCG,해군본부,202409191100,M356E,주식회사 경남물산,,정금연,0548574249,"경상북도 안동시 대석길31, 2층(대석동)",88.668,36275000
11,LHN0070,1,42168,***,24년~27년 식기세척기 임차 용역,용역,LHN,제7보병사단,202409191030,M3BD6,봄앤현,,이희주,01064184479,"충청남도 계룡시 엄사면 번영로113-32 (계룡파라디아), 106동 2303호",88.113,168176360
220,SFM0078,1,41718,***,부력조절기(싱글) 구매,물품,SFM,제3170부대,202409191030,M867B,허주,,허나영,01057176359,"경상북도 구미시 형곡로1길8-7 (형곡동, 센트레빌)",88.008,83825830
288,SCQ0095,1,42246,***,자동확산소화기 등 2종 구매,물품,SCQ,제9911부대,202409191030,M30F1,파워코퍼레이션,,윤종현,01063979515,"경기도 광주시 삼지곡길12-4 (삼동, 자연과사람) B동 301호",88,18289180
1779,SCQ0094,1,42245,***,목장갑 등 40종 구매,물품,SCQ,제9911부대,202409191030,E03B2,프로덕트블루,designSF,서동필,0312697766,경기도 수원시 권선구 서부로1534 (고색동),88.004,20380770
1193,LKQ0024,1,42247,***,도서관 환경개선 물품 구매,물품,LKQ,육군항공학교,202409191030,I29AA,보나상사,보나상사,김미영,05023767243,대구광역시 달서구 월배로80길116-0 (송현동),88,9401940
237,SCQ0093,1,42190,***,견인식브로워 구매,물품,SCQ,제9911부대,202409191030,K2642,레버너스,,이상중,01071654601,"경기도 부천시 원종로66번길49,  201호",88,24694220
369,LHN0069,1,42118,***,24년 독서카페 도서 구매,물품,LHN,제7보병사단,202409191030,LFA30,바르게 쓰임,,김정희,01031542227,강원특별자치도 원주시 소초면 텃골길16-13,90.001,17957389
11,LHP0038,1,42080,***,24년 내진 성능 평가 검증 용역,용역,LHP,제22보병사단,202409191030,I824A,주식회사 삼원기술,samwongisul,박경희,0335348773,"강원특별자치도 동해시 중앙로162, 3층(천곡동)",88.198,7806000
27,LDG0079,1,42072,***,24년 하반기 토양오염도 검사 용역,용역,LDG,육군 탄약지원사령부,202409191030,L145E,재단법인 지구환경연구소,,김무훈,027620293,서울특별시 중랑구 신내역로111 (신내동) B동 지하1층 145~149호,88,14126200
50,SDQ0094,1,42687,***,형강 등 17종 구매,물품,SDQ,해군제2수리창,202409191030,L4BDF,봉화물산,,유승현,010-8181-3657,"경기도 평택시 중앙2로13, 4층 401-F01호 비즈니스센터센텀(평택동, 세텀스카이빌딩)",88.013,33628600
8,MFL0009,1,42541,***,'24년 ~ '27년 oo부대 비데 임차용역,용역,MFL,합동참모본부,202409191030,LA147,워터즈,,김범석,0216447534,경기도 용인시 수지구 동천로285 (동천동),88.102,9455425
7,MFL0008,1,42550,***,'24년 ~ '29년 oo부대 얼음정수기 임차용역,용역,MFL,합동참모본부,202409191030,D2EDA,(주)한성바이오테크,hansungbiotech,김재경,025877972,"서울특별시 강남구 개포로25길18 (개포동, 1층)",88.328,20502306
92,LMR0050,1,42661,***,145정보대대 무정전 전원공급기(UPS) 구매,물품,LMR,제5군단사령부,202409191030,A7026,주식회사 제이에스 이엔지,JS ENG CO.LTD,조성제,0319907233,경기도 화성시 남양읍 하나문길7-18,88.005,30386437
79,LKQ0023,1,42065,***,시뮬레이터 외주정비 사후원가 검증용역,용역,LKQ,육군항공학교,202409191030,B1E57,재단법인 한국산업관계연구원,,임승택,025882162,"서울특별시 금천구 디지털로173, 504호(가산동, 엘리시아지식산업센터)",88.025,14309300
178,SFH0119,1,42233,***,24-B-접이식테이블 등 8품목 구매 납품(도서지역),물품,SFH,제9196부대,202409191030,I5777,태광일렉컴,TAEGWANG elekcom,노가영,01041677681,"인천광역시 계양구 봉오대로441, 2동 305호(효성동, 새사미아파트)",88.004,5180450
1813,LPS0008,1,42132,***,24년 전투장구류(헬멧소독기)구매,물품,LPS,제60보병사단,202409191030,HF734,디에이치산업,DH industry,심대현,01043407749,"경기도 의정부시 경의로70, 4층 A729호 (의정부동, 진한빌딩)",88.001,42348900
71,HCQ0069,1,42129,***,24-275 후방카메라 등 8종,물품,HCQ,공군제5공중기동비행단,202409191030,H83CB,태강인터내셔날,Taekang International,김재관,01088975680,"부산광역시 남구 무민사로13, 판테라오피스텔 1320호",88.017,26043910
60,LKD0068,1,42089,***,24년 후반기 사단 물탱크 청소 용역,용역,LKD,제32보병사단,202409191030,EFEC2,금강그린텍,geumganggreenteck,김용일,0426230066,대전광역시 대덕구 신탄진로660-0 (평촌동),88.009,9617000
4,LDG0078,1,41888,***,폐수처리시설 집수조 청소 및 슬러지 처리 용역,용역,LDG,육군 탄약지원사령부,202409191030,K0738,주식회사 에버,,반재영,01074008119,경기도 남양주시 진접읍 팔야로124번길46,88.234,17118000
249,SDQ0095,1,42688,***,"시동기, 전동기용 구매",물품,SDQ,해군제2수리창,202409191030,LB5FB,채은유통,,이미연,01047751278,"경기도 시흥시 진말로36, 120동 704호 (장곡동, 진말 대우 아파트)",88.009,19166920
3,MCD0065,1,39914,***,2024년도 군 주거지원 만족도 조사,용역,MCD,국방부(운영지원과),202409131700,H7889,주식회사 에스에이컨설팅,"SA Consulting co,. LTD",윤지성,0220388390,서울특별시 영등포구 영중로65-4 (영등포동6가) 4층,,16400000
2,MCD0066,1,40129,***,24년 국방민원서비스 만족도 조사 연구,용역,MCD,국방부(운영지원과),202409131700,E482A,알앤알컨설팅 주식회사,"R&R Consulting Co.,Ltd",조희아,0234843026,"서울특별시 서초구 신반포로303, 101호 (잠원동, 에스엘빌딩)",,34000000
6,MCD0067,1,40256,***,안전하고 신뢰할 수 있는 AI활용 국방가이드라인 연구,용역,MCD,국방부(운영지원과),202409131600,M457C,주식회사 와이매틱스,,방준성,0220572023,"대전광역시 유성구 죽동로321-0 (죽동, 죽동금성백조예미지), 102동 201호",,36946000
9,EBB0329,1,0927,***,고속상륙정(LSF-I) 외주 창정비,물품,EBB,지상공통전력운영계약팀,202409131100,GD7A0,씨엠코리아(주),cm koera,최덕락,0512623554,부산광역시 사하구 감천항로405번길14-0 (구평동),86.507,10113778290
123,LCN0057,1,41999,***,24년 전관방송용 앰프 구매,물품,LCN,육군사관학교,202409131100,D9FA0,주식회사 범산,"BUMSAN Co., Ltd.",변동희,0319218899,"경기도 고양시 일산서구 일산로662, 503호 (대화동, 하나로프라자)",88.069,18583342
6,LNR0023,1,40307,***,사단 작전지휘시설 신축사업 선행연구 용역,용역,LNR,수도기계화보병사단,202409131030,E33A6,(사)국방시설연구협회,kooksiyon,정주교,0317528708,"경기도 성남시 수정구 복정로84번길 22-15,(B-001호) (복정동)",50.052,48700000
21,MDS0015,2,41040,***,00000 감시장비(CCTV) 제조 구매,물품,MDS,제3707부대,202409131030,EE57E,주식회사 제노시스,ZENOSYS,송지윤,0317132339,경기도 성남시 분당구 판교로700-0 (야탑동)분당테크노파크E동 508호,88.039,35067606
78,MCX0057,1,42005,***,24-자운대 출입통제체계장비 구매(설치포함),물품,MCX,자운대근무지원연대,202409131030,D2900,주식회사 시큐뱅크,Secu Bank,심재춘,0226240061,"서울특별시 금천구 가산디지털1로 145, 에이스하이엔드타워 3차 1201호(가산동)",88.01,36688249
1811,LPF0075,1,41936,***,24년 예비군 육성지원(동계작전모) 구매,물품,LPF,제51보병사단,202409131030,I26DE,한국인프라관리 주식회사,Seungyeon Corpartion,임승연,07046491151,경기도 용인시 기흥구 죽전로10(보정동) 6층 601-53호,88.003,25764510
119,MCN0028,1,41915,***,'24년 UPS 장비 및 배터리 검사 외주정비 용역,용역,MCN,국방부근무지원단,202409131030,FB17F,주식회사 융창,YUNG CHANG,이재진,07087007868,서울특별시 영등포구 선유로70 (문래동3가) 우리벤처타운2 505호,88.01,39665900
38,LHN0068,1,41783,***,24년 병영도서관 환경개선 비품 구매,물품,LHN,제7보병사단,202409131030,M4AA7,지지유통,,김희준,01050488199,강원특별자치도 동해시 일출로10-0 (발한동) 3층 월드비즈타운 314호,88.017,9809661
25,UAB0059,1,41551,***,국군복지단 치악학사 안전점검 용역,용역,UAB,국군복지단,202409121700,H6CD1,(주)세화안전진단건축사사무소,Crop.Sehwa Safety test Architects&Engineers,박영규,0332430071,강원특별자치도 춘천시 후석로420번길7-0 (후평동) 춘천하이테크타워 8층 824호,88.007,4356900
9,LDH0745,1,41351,***,K9자주포 연결기(4978) 구매,물품,LDH,육군종합정비창,202409121300,I5028,모아컴,MORECOM,이상주,031-8039-6060,서울특별시 송파구 양산로12 (거여동) 세신거여훼미리타운 303호,88.067,3630000
106,UMM1124,1,25152,***,(247041-H)출입통제체계 구축 사업,물품,UMM,국군재정관리단,202409121100,BA96B,주식회사 우형정보통신,WOOHYUNG,김복녀,0324243348,"인천광역시 남동구 함박뫼로347번길162, 403호 (남촌동)",87.995,156679873
104,LFK0062,1,41743,***,24-3차 전산운영용품 구매,물품,LFK,육군종합군수학교,202409121100,J5B19,파란,,전동숙,01067323933,"대전광역시 동구 흥룡로71번길86 ,401호 (가양동, 동신빌라)",88.008,5627600
10,LHM0090,1,41840,***,15사단 38-1대대 실내체욱관 신축 공사(건축)(재해),용역,LHM,제15보병사단,202409121100,K6645,대한건설안전기술원 주식회사,,정진욱,0317848417,"경기도 화성시 동탄첨단산업1로27-0 (영천동) 비동2852,2853(금강펜테리움IX타워)",88.204,20860880
2254,LCN0056,1,41735,***,24년 2차 시설물 유지보수 자재 구매,물품,LCN,육군사관학교,202409121100,LD534,유부자,,유동윤,01032478317,"경기도 파주시 심학산로385-0 (목동동, 운정신도시 센트럴 푸르지오)1014동 1004호",88,10436800
170,UMM1120,1,41189,***,(246047-B1)대형차량 운전교육 시뮬레이터 구매 설치,물품,UMM,국군재정관리단,202409121100,M346A,영재유통,,윤채영,01033414045,"경기도 시흥시 신흥마을1길37, 101동 1405호(신천동, 상아아파트)",82.996,634705880
35,UMM1117,1,39997,***,24-M-00장비 네트워크 연동장비 도입,물품,UMM,국군재정관리단,202409121100,E1BC8,(주)우리넷,WOORI-NET,김광수,0312765101,경기도 안양시 동안구 시민대로353-0 (관양동),94.094,130614000
1812,UMM1116,1,37689,***,24-N-탑승식 습식 청소차 구매,물품,UMM,국군재정관리단,202409121100,K7364,아주,,민연자,07077865007,"경기도 평택시 청북읍 안청로4길17, 201호",87.995,71010000
7,LCF0544,1,40193,***,K9 자주포 전기전자시험장비 운영체제 개선 재료 구매,물품,LCF,육군군수사령부,202409121030,G7FAE,주식회사 케이에스씨앤씨,KSCNC CO LTD,조원채,0312817889,"경기도 용인시 기흥구 동백3로11번길33,801-26호 (중동,새롬프라자)",88.191,43025400
214,SCF0879,1,41841,***,슈퍼그립장갑 등 61종 구매,물품,SCF,해군군수사령부,202409121030,J656E,제이예스,,정진승,01090999514,"경상남도 창원시 마산회원구 봉암공단로6, 1층 136호-A135호(봉암동, 마산산업용재백화점)",88.011,10246520
369,LFC0064,1,41794,***,24-6차 교육물품(유성볼펜 등 7품목) 구매,물품,LFC,육군훈련소,202409121030,L9C27,키다리상사,,김기순,07076129238,"충청남도 청양군 장평면 묵은논길67, 1층",88.005,50551500
1022,LGP0141,1,41770,***,24-2차 디지털 인쇄재료 구매,물품,LGP,제1군수지원사령부,202409121030,K4B80,꽃길유통,,박정화,01082626585,"경상남도 창원시 의창구 반계로104-9 (팔용동, 팔용벽산블루밍A단지) 201동 2003호",88.002,69335050
111,SCF0877,1,40430,***,"(긴급) 압축기, 왕복식 1종",물품,SCF,해군군수사령부,202409121030,HC427,제일테크,JEILTECH,김문길,0512656997,부산광역시 사하구 다대로613-0 (다대동) 자유마트 220호,95.978,5230500
146,LKT0071,1,41487,***,24년 10~12월 부대조달 급식품목(식육가공품) 구매,물품,LKT,제1989부대,202409121030,G41EB,시온코리아,,길봉진,0215887754,경기도 성남시 분당구 야탑로145-0 (야탑동),83.006,236591100
5,LDC0021,1,41222,***,K-4발사기 LCD모듈 제조 및 교체,물품,LDC,육군과학화전투훈련단,202409121030,M7B86,주식회사 지투오,,권일균,0313260276,경기도 용인시 처인구 남사읍 원암로21-4,88.183,79299990
8,LKT0065,1,37255,***,‘24~27년 신병교육대대 병영식당 급식 민간위탁,용역,LKT,제1989부대,202409121000,C3AB7,(주)아워홈,"OURHOME CO.,LTD.",김태원,0802347575,서울특별시 강서구 마곡중앙10로91(마곡동),,10676250000
12,EBH0123,1,2873,***,24년 비호 포체계 수리부속(구매),물품,EBH,해상공중전력운영계약팀,202409111400,H58AB,주식회사 엔미디어솔루션,N-media solution,이근식,01042405887,"인천광역시 계양구 계산새로71, 비동 310호(계산동, 하이베라스)",84.404,1148254919
174,LCF0539,1,38715,***,"클램프,호스용 등 49항목 구매(궤도-025)",물품,LCF,육군군수사령부,202409111130,LF11D,에스씨(SC) 테크윈,,박효연,0553462568,경상남도 김해시 한림면 김해대로916번길113,96.916,61923400
6,LCF0546,1,41395,***,"스프링,스위치 등 12항목 제조(총포)",물품,LCF,육군군수사령부,202409111130,L0FB5,에스엔더블유테크,,명노헌,0517141295,부산광역시 강서구 가리새2로13번길14-0 (생곡동),88.787,2920300
299,DSS0047,1,41147,***,안보관 음향시스템 개선사업,물품,DSS,국군제1068부대,202409111100,C61BA,엠에스원디지털 주식회사,"MSONE DIGITAL Co.,Ltd",하동순,0269338988,"서울특별시 영등포구 양평로149-0, 1106호 (양평동5가)",87.995,931316316
4,LFK0061,1,41685,***,2연대 영내 우수배관 준설 용역,용역,LFK,육군종합군수학교,202409111100,AA801,(주)새움,saeum,장재석,0538119901,"경상북도 경산시 경산로 120, 한창빌딩 2층(사정동)",88.064,8804190
57,SCG0026,1,41560,***,에너자이저 건전지 등 330종 구매,물품,SCG,해군본부,202409111100,ID2CE,주식회사 월성,,이희석,07044539559,충청남도 계룡시 엄사면 번영3길91-0 (대동황토방아파트)제상가동 205호,88.123,38276700
304,UMM1123,1,41641,***,(246301-F) 기지국 무전기 등 5종 구축사업,물품,UMM,국군재정관리단,202409111100,DFFAE,다산정보통신(주),"Dasan Information Comm. Co.,Ltd.",구성철,0315597320,"경기도 남양주시 화도읍 소래비로13번길43-1 ,2층",87.999,148292700
85,UMM1119,1,41182,***,(247055-H)종합심사낙찰제입찰금액심사프로그램구매,물품,UMM,국군재정관리단,202409111100,CB418,(주)아이디어정보기술,idea information technology,유흥배,028502595,서울특별시 구로구 디지털로34길55-0 (구로동),98.25,325600000
27,UMM1118,1,40938,***,24~26-N-유도무기 교육훈련장비(GMTT) 유지보수 용역,용역,UMM,국군재정관리단,202409111100,B64B0,(주)이젠정보통신,EGENIC,이동필,028352993,"서울특별시 구로구 디지털로31길41-0 (구로동, 이앤씨벤처드림타워6차) 601호",87.784,153171870
84,UMM1115,1,39597,***,24-M-00대사 얼음정수기 임차용역,용역,UMM,국군재정관리단,202409111100,E515B,필립시스템,philipsystem,김재롱,01037345656,경기도 김포시 대곶면 대곶북로158번길1-0 204호(창고동),85.495,245769300
126,UMM1122,1,37784,***,(246329-E) 육군달력 후가공 제조 납품,물품,UMM,국군재정관리단,202409111100,K8B53,디자인단풍 주식회사,,정명효,0552554348,경상남도 창원시 마산회원구 회성시장2길131-0 (회성동),88.039,54438000
78,UMM1087,2,37057,***,(246311-E) 분석용 고성능 PC등 2품목 (리스자산),물품,UMM,국군재정관리단,202409111100,CEFA2,(주)컴트리,Comtree inc.,이숙영,028584582,"서울특별시 금천구 가산디지털1로30,1712호 (가산동,에이스하이엔드타워10차)",88.09,110255000
868,UMM1114,1,36384,***,24-F-고출력 증폭기 1품목 구매,물품,UMM,국군재정관리단,202409111100,H6D5D,주식회사 게이트웨이,Gateway.co.ltd,이현주,03118991161,경기도 양주시 화합로1710번길12-0 (옥정동) B127호,88.003,107407840
1,MDW0021,1,40440,***,25년 생도피복(맞춤피복) 제조구매,물품,MDW,국군간호사관학교,202409111100,J9A8E,하디코퍼레이션,,김형문,029300209,"서울특별시 노원구 덕릉로115길8, 3층(상계동)",98.349,242950000
2719,MDG0187,1,40392,***,부수장비(바코드프린터) 구매,물품,MDG,국군의무사령부,202409111100,J19CC,상켐,,박상문,01065551550,전북특별자치도 군산시 요죽안1길61-8 (오식도동),87.996,14890000
2,LPC0040,1,41568,***,25사단 사령부 간부숙소 신축 관급자재(타일) 제조,물품,LPC,제25보병사단,202409111100,F4C67,(주)한주세라믹스,"HANJU CERAMICS CO.,LTD",박효진,0637828000,전북특별자치도 순창군 풍산면 풍산로94-27,88.7,30500000
2,LKD0067,1,41450,***,육-00부대 전투원용 무전기 체계 제조/납품,물품,LKD,제32보병사단,202409111100,C4A1C,주식회사 중앙첨단소재,,김영신,07050154884,"경기도 안양시 동안구 시민대로115, 5층 503호 (호계동)",88.942,126140730
2,EBH0128,1,0380A,***,기갑병헬멧부품(구매),물품,EBH,해상공중전력운영계약팀,202409111100,M6DFD,에스와이알(SYR),,박서영,01038789108,충청북도 음성군 원남면 보천로61,92.055,72111000
2,EBB0326,1,7250F,***,40미리 연습탄 파라핀 지환통,물품,EBB,지상공통전력운영계약팀,202409111100,D3C15,(주)오성지관,"O SUNG PAPER TUBE MFG.CO.,LTD",오형수,0318587092,경기도 양주시 칠봉산로337번길11 (봉양동),86.098,84104200
248,SFH0116,1,41678,***,24-B-연료여과기필터 등 180품목 구매 납품(도서지역),물품,SFH,제9196부대,202409111030,I9429,주식회사 대한플랜트,"DAE HAN PLANT Co.,Ltd.",김상철,01071457919,"인천광역시 연수구 송도미래로30, 이동 1906호 (송도동, 송도스마트밸리 지식산업센터)",88.012,40756000
176,LFR0012,1,41687,***,24년 후반기 교육예산(2차) 물품 구매,물품,LFR,육군기계화학교,202409111030,JE7CD,(주)부민산업,,사부환,01088800078,광주광역시 서구 회재로1081(풍암동),88.001,17572000
45,HCC0124,1,41644,***,"펌프 등 2품목(210,212)",물품,HCC,해군제1수리창,202409111030,JFB9B,청아철물설비,,김주희,010-7224-5200,강원도 동해시 단봉길23 (북평동),88.009,5032200
29,LFC0063,1,41513,***,24년 36차 의료기재(냉각시트) 구매,물품,LFC,육군훈련소,202409111030,J0E01,다을상사,,정상훈,01074493040,충청남도 논산시 해월로259번길23 (대교동) 105동 701호,88.048,23191600
