참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
57,LFP0011,1,49750,***,21년 배식용 보온식관용 구매,물품,LFP,육군보병학교,202111301030,J9EC7,더블유원,,박원호,01036498707,전라남도 순천시 해룡면 해룡산단6로138,88.004,32756120
132,SCQ0199,1,49786,***,톤백마대 등 3종 구매,물품,SCQ,제9911부대,202111301030,JB58A,클로버,,전인수,07080987515,"경기도 부천시 부일로326,  2층 1호-265호",88.001,21943000
3,SDF0175,1,49769,***,D형 카라비너 구매,물품,SDF,제5738부대,202111301030,H336A,이지시스템(EG system),EGsystem,김은덕,07076999800,"대구광역시 동구 화랑로197 (효목동, 우왕)",88.093,1738570
13,SCP0172,1,49641,***,링라벨 등 101종 구매,물품,SCP,제8385부대,202111301030,JA422,알파동해점,,김나윤,033-533-2228,"강원특별자치도 동해시 일출로10-1 (발한동, 발한상가아파트) 1층8호",88.044,2652550
25,LMR0030,1,49613,***,21년 후반기 통합 전산용품 구매,물품,LMR,제5군단사령부,202111301030,H229E,케이엔피 트레이드,knp trade,구정희,01097224808,"강원특별자치도 고성군 거진읍 거탄진로142-0, 3층 1호",88.165,35567000
194,SCQ0198,1,49785,***,직관형광등램프 등 73종 구매,물품,SCQ,제9911부대,202111301030,JF0C0,미루코리아,,이서후,01093490427,경기도 부천시 경인로605(괴안동) 106-203,88.001,33333099
7,SCN0194,2,48387,***,21-진 00전대 시설대 폐기물처리용역,용역,SCN,제7001부대,202111301030,H0943,청호환경산업 주식회사,chungho,김현주,0555722424,경상남도 의령군 용덕면 의합대로277-11,88.539,3790000
47,SCR0082,1,49557,***,병영도서 152종 구매,물품,SCR,해군제3함대사령부,202111301030,JA3F8,이지통상,,김혜선,010-2388-5129,전라남도 목포시 영산로93-1 (명륜동),90.012,10369600
340,SFM0133,1,49485,***,건전지 구매,물품,SFM,제3170부대,202111301030,H8DFA,티씨씨엔지니어링(주),TCC Engineering Corp.,이상구,0542401133,경상북도 포항시 남구 철강로513 (장흥동),88.003,28862720
188,SCN0203,1,49850,***,고무장갑 등 88종,물품,SCN,제7001부대,202111301030,JB7C6,주식회사 스타일남,,김진혁,07047723010,경상남도 창원시 성산구 연덕로184번길28 (내동)3동2층6호6,88.007,41320300
64,SCH0159,1,49705,***,스탠드 등 8종 구매,물품,SCH,해군작전사령부,202111301030,H3BCA,자인비,JAINB,최명숙,07047970581,경상남도 창원시 성산구 상남로75-0 (상남동)1917호,88.033,9464730
3,SCP0175,1,49664,***,재봉틀 구매,물품,SCP,제8385부대,202111301030,JFB9B,청아철물설비,,김주희,010-7224-5200,강원도 동해시 단봉길23 (북평동),92.746,1100000
16,SCP0174,1,49663,***,페인트붓 등 66종 구매,물품,SCP,제8385부대,202111301030,K9120,듀이,,이명교,01058295000,강원특별자치도 동해시 동굴4길6 (천곡동) 201호,88.239,6505200
18,SCP0173,1,49662,***,백업테이프 등 6종 구매,물품,SCP,제8385부대,202111301030,E68A5,삼동유통상사,SAMDONGYUTONGSANGSA,김성준,033-521-7680,강원특별자치도 동해시 동해대로5054 (효가동),88.132,32571840
33,SCN0204,1,49854,***,스테인리스앵글 등 11종,물품,SCN,제7001부대,202111301030,KC0C1,강림,,이재혁,01098159393,경상남도 창원시 마산회원구 양덕북5길96 (양덕동),88.045,12065270
94,LHK0048,1,49822,***,수송부 및 정비고용 안전사다리 구매,물품,LHK,제2군단,202111301030,K50BB,주식회사 칼라투,,김동국,07070792933,"경기도 고양시 덕양구 중앙로558번길16-16, 308-A호(행신동, 능곡종합프라자)",88.012,50029660
37,SCN0197,1,47938,***,노래반주기 등 7종,물품,SCN,제7001부대,202111301030,K8877,주식회사 금경,,김초롱,070-8623-9993,경상남도 창원시 성산구 마디미서로34 (상남동) 4층 401호,88.047,63021400
16,SCF0157,2,48274,***,대잠훈련분석체계(AEAS) 유지보수 용역,용역,SCF,해군군수사령부,202111301030,B817C,주식회사 셀젠텍,CELLGENTEK,김회율,0432329482,충청북도 청주시 흥덕구 오송읍 오송생명2로110-6 셀젠텍,87.844,180967000
137,SCF0505,2,45751,***,"(긴급) 튜브 및 이음쇠,금속제 등 23종 구매",물품,SCF,해군군수사령부,202111301030,KE0F6,경진테크,,정태경,01074007682,"경상남도 창원시 성산구 원이대로495 (반림동, 트리비앙아파트) 230동 1607호",97.238,23797411
41,SCF0159,1,44637,***,'21년 함정 거주격실 클리닝 용역,용역,SCF,해군군수사령부,202111301030,KC95D,울림,,이혜진,010-6658-1738,부산광역시 사상구 엄궁중로8번길14 (엄궁동),88.066,40656000
27,MDS0033,2,47915,***,이천 00부대 싱크대 교체,물품,MDS,제3707부대,202111301030,F49EC,(주) 에스엠인테리어,"SM INTERIOR COM.,LTD.",오옥연,0317651382,경기도 광주시 초월읍 용수길53,88.002,46951480
2,MDK0048,1,47924,***,"동명부대 25,26진 교대 전세항공 수송용역",용역,MDK,국군수송사령부,202111301030,1699F,주식회사 대한항공,KOREAN AIR,우기홍,027517331,서울특별시 강서구 하늘길 260대한항공 항공우주사업본부,95.589,1243420000
88,LNT0055,1,49732,***,GOP 중거리카메라 제조,물품,LNT,제28보병사단,202111301030,C2981,주식회사 우성텔레콤,WOOSUNG TELECOM,송상의,0319085000,"경기도 고양시 덕양구 동축로70, 4층 에이-에이-04-16호(동산동,현대프리미어캠퍼스 지축역 지식산업센터)",88.008,155237000
98,LNG0032,1,49486,***,"1포병 정비근무대, A/B대대 부대개편 관급(통합배선)",물품,LNG,육군 제1군단,202111301030,HC93B,(주)성혜정보통신,"SUNGHYE ICT Co., Ltd.",김재승,0317903036,"경기도 하남시 조정대로35, F201호 (풍산동, 미사하우스디엘타워)",88,184631700
3,LNG0031,1,48974,***,컨테이너 제조설치납품(재사용-030),물품,LNG,육군 제1군단,202111301030,J7955,주식회사 와이에스이앤디,,전영오,0319890538,경기도 김포시 통진읍 고정1로97,88.326,51075165
22,LCZ0013,1,49781,***,00부대 일반창고 저장대 제조 설치 납품,물품,LCZ,동원전력사령부,202111301030,JF781,주식회사 모양방,,김순자,025330788,경기도 포천시 가산면 정교3길54-40,88.179,49846500
209,LCG0087,2,43892,***,영상제작장비(캠코더) 구매,물품,LCG,육군본부,202111301030,I0684,라온상사,Raon.,하정욱,070-7396-5007,경상남도 창원시 진해구 충장로468번길32-9(이동),95.208,51948200
186,HCF0226,1,49310,***,보오스코우프,물품,HCF,공군군수사령부,202111301030,H4339,주식회사보승글로벌,bosungglobal,위나영,07087065666,"경상남도 창원시 진해구 웅동로162-0, 105동 501호(두동, 청안해오름아파트)",87.996,140482000
9,MDD0131,1,46879,***,국군수도병원 인터넷 화상회의 장비 구매 계약,물품,MDD,국군수도병원,202111291600,B5251,지에스 주식회사,gs ltd,김영미,0314526350,"경기도 군포시 엘에스로 172, 한림휴먼타워 411(금정동)",88.093,8863150
72,MDD0132,1,46902,***,21년 전산장비(바코드프린터/스캐너) 구매 계약,물품,MDD,국군수도병원,202111291600,CAAB4,강원상사,KWANG WON,김동국,0332422612,강원특별자치도 춘천시 남춘로17-0 (퇴계동),99.709,14714000
66,LCN0045,1,49364,***,육사교 CCTV 제조(납품) 설치,물품,LCN,육군사관학교,202111291400,BAE92,주식회사 노하우전기통신,,양창화,027016290,"서울특별시 영등포구 양산로53, 408호(양평동3가, 월드메르디앙비즈센터)",88.014,67304860
60,HCM0128,1,48966,***,21-11-472 vctc 등 40 품목,물품,HCM,공군교육사령부,202111291100,H1450,주식회사 우영물산,"WooYoung Mulsan Co.,Ltd",박미순,0557141129,부산광역시 강서구 미음산단로139번길9 (구랑동) 202호,88.001,19730900
2122,HFK0057,1,49394,***,LED면조명 구매,물품,HFK,제1방공유도탄여단,202111291100,KCF21,영진테크,,조수인,07046516051,"부산광역시 동래구 금강로63 (온천동, 동래 센트럴파크) 902",88,14789110
896,SFG0146,1,49397,***,체력단련기구 버터플라이 등 21품목 구매,물품,SFG,제9181부대,202111291100,J4935,태초에,,이인환,01046755111,경기도 연천군 신서면 도대로3번길25,88,43112210
192,LFK0047,1,49375,***,수송교육연대 차량 후방카메라 구매,물품,LFK,육군종합군수학교,202111291100,I3D1D,최고상사,CHOIGOSANGSA,최종련,01056721563,경상남도 창원시 진해구 태평로19 (태평동) 2,88.02,24988200
1542,LFK0046,1,49365,***,수송교육연대 블랙박스 구매,물품,LFK,육군종합군수학교,202111291100,JC5D2,엘림경영컨설팅,,김명,010-7907-8522,"경기도 용인시 기흥구 동백중앙로41, 5308동 1103호 (중동, 초당마을주공아파트)",88.001,31681964
12,MDD0135,1,49714,***,21년 4-2 의무비품 제조 구매 ((제작목재),물품,MDD,국군수도병원,202111291100,G99E7,주식회사 비아트,BIART Inc.,김대웅,0417521266,충청남도 금산군 진산면 하막현길1-0,88.116,8050000
2,MDD0134,1,49691,***,21년 4-3 의무비품 구매 (의무품목),물품,MDD,국군수도병원,202111291100,CAAB4,강원상사,KWANG WON,김동국,0332422612,강원특별자치도 춘천시 남춘로17-0 (퇴계동),99.283,4204200
433,MDG0245,1,49302,***,국군홍천병원 ups 축전지 교체 설치납품,물품,MDG,국군의무사령부,202111291100,03035,주식회사 현성,HYUNSEONG,유경옥,0332542038,강원특별자치도 춘천시 퇴계공단2길33-0 (퇴계동),88.002,15341300
113,UMM0651,1,48705,***,21-선박자동식별장치(AIS) 218110-H,물품,UMM,국군재정관리단,202111291100,G2E26,삼성이앤씨,Samsung e&c,김민철,0545553990,경상북도 문경시 산양면 산양공단1길19-88,88.079,111051260
33,HCC0132,1,49388,***,"도가니 등 34종 구매(326,329,330,331)",물품,HCC,해군제1수리창,202111291030,K3228,제우스,,성민경,01071991889,강원특별자치도 태백시 석공길11 (장성동),88.068,11659660
30,LKQ0015,1,49251,***,대위 지휘참모과정 신축 교육시설 비품 구매,물품,LKQ,육군항공학교,202111291030,G99E7,주식회사 비아트,BIART Inc.,김대웅,0417521266,충청남도 금산군 진산면 하막현길1-0,88.045,58770000
16,SCR0066,1,49336,***,에어스프레이건세트 등 34종,물품,SCR,해군제3함대사령부,202111291030,I92DF,오피스넥스목포,officenenx mokpo,서민호,061-285-0877,전라남도 목포시 하당로72-0 (상동),88.121,2682170
18,SCQ0195,1,49438,***,21-평 도교조절탑 정밀안전점검 용역,용역,SCQ,제9911부대,202111291030,09056,원공엔지니어링(주),wongong eng,김용식,0519148890,부산광역시 연제구 교대로22번길16-6 (거제동),88.035,14351300
604,MCT0061,1,49166,***,체력단련장 훈련용품 구매,물품,MCT,국군체육부대,202111291030,JE5EA,은창인재사,,안병환,01020082900,인천광역시 미추홀구 경인로77 (숭의동) 1층,88.004,10203660
60,MCT0060,1,49181,***,4분기 시설물 보수자재 구매,물품,MCT,국군체육부대,202111291030,K6387,우리식당,,김선자,010-3530-9273,대구광역시 동구 효동로15길3-0 (효목동),88.001,26734180
31,SCR0065,1,49197,***,진행문서화일 등 451종,물품,SCR,해군제3함대사령부,202111291030,I4F5C,미래종합상사,mire-G.T.C,김기현,061-282-4941,"전라남도 목포시 당가두로14번길50, 101호 (옥암동)",88.343,9319400
18,SCR0068,1,49584,***,울템 9085 등 23종,물품,SCR,해군제3함대사령부,202111291030,I713C,에스에이치상사,SH,임선희,061-281-7118,"전라남도 목포시 당가두로14번길50, 103호(옥암동)",88.394,9545300
114,SCI0091,1,49387,***,라벨테이프 등 471종 구매,물품,SCI,제9121부대,202111291030,I4383,주식회사 동빈글로벌,Dongbinglobal,위정은,0553651132,"경상남도 창원시 성산구 완암로50, 넥스동 704호(성산동, SK테크노파크)",88.023,28240900
15,SCI0090,1,49381,***,양극 등 10종 구매,물품,SCI,제9121부대,202111291030,HDACD,현대시스템,Hyundae System,허조건,051-334-8006,"경상남도 창원시 진해구 안골로298번길26, 상가동 1층 107호(안골동, 창원 마린 2차 푸르지오)",92.172,19870220
43,SCR0067,1,49373,***,삼성 토너 등 107종,물품,SCR,해군제3함대사령부,202111291030,JA6C8,천마유통,,김광수,010-2789-5889,전라남도 목포시 영산로93-1 (명륜동)4층436호,88.243,7615300
18,LQG0042,1,49421,***,00부대 육성 21-9차 구매,물품,LQG,육군 52보병사단,202111291030,J3261,주식회사 르몽드인터내셔널,,이영숙,0222143394,"경기도 하남시 미사강변중앙로7번안길25(풍산동, 비동 405호)",88.286,27556100
8,SCP0171,1,49290,***,21-0함대 성당 정기안전점검 용역 2차,용역,SCP,제8385부대,202111291030,J2526,(주)토담하이텍구조,,육전수,0339214778,"강원특별자치도 강릉시 임영로163, 2층(용강동)",89.27,2200000
11,LPM0030,2,47735,***,일반장비 4종 구매,물품,LPM,제9보병사단사령부,202111291030,D3B5E,미가온,MIGAON,변정순,0319438200,경기도 파주시 장명산길174-20 (오도동),88.093,30494730
6,SCP0170,1,49259,***,양압식공기호흡기 실린더 보관함 제조/구매,물품,SCP,제8385부대,202111291030,K8F17,주식회사 더블제이에스,,오재숙,01090726862,강원특별자치도 동해시 발한로31-7 (부곡동),88.061,4482560
6,SFM0123,1,43443,***,21-S-병영식당 민간위탁 용역,용역,SFM,제3170부대,202111291030,C3AB7,(주)아워홈,"OURHOME CO.,LTD.",김태원,0802347575,서울특별시 강서구 마곡중앙10로91(마곡동),0,8797328100
7,MCR0031,1,48236,***,e-러닝 시스템 및 방송장비 통합 유지보수 용역,용역,MCR,국방대학교,202111261330,AC818,주식회사 디와이,Dong Yeong,신상준,0419328558,충청남도 보령시 큰오랏1길94-15 (동대동),87.817,104501774
6,LDH1003,1,48400,001,폐합성수지(FRP) 위탁처리 용역,용역,LDH,육군종합정비창,202111261300,H1AA2,케이디산업 주식회사,KDsanup,이근동,0559647890,경상남도 함양군 유림면 목현옥매로306-0,88.147,1215812
6,LDH1002,1,48398,001,고무패드류 위탁처리 용역,용역,LDH,육군종합정비창,202111261300,K2389,진성산업주식회사,,박진석,0558545007,경상남도 사천시 축동면 관동마을길5-0,89.021,529540
6,LDH1001,1,48397,001,폐합성고무 위탁처리 용역,용역,LDH,육군종합정비창,202111261300,D2C4E,주식회사 홍익이엔아이,HONGIK E & I,박주일,0553656806,"경상남도 창원시 성산구 용지로70, 312호(중앙동, 성원그랜드오피스텔)",88.713,313781
8,LDH1000,1,48395,001,폐목재 위탁처리 용역,용역,LDH,육군종합정비창,202111261300,I42F4,에스지이엔티,SG ENT,김성기,055-391-7227,경상남도 밀양시 초동면 신연로519-0,88.546,84422.4
2,LDH0998,1,48392,001,음식물류폐기물 위탁처리 용역,용역,LDH,육군종합정비창,202111261300,G1E57,주식회사 선봉환경,sunbonghwangyeong,박래수,0552528999,"경상남도 창원시 마산회원구 구암남14길8, 116호 (구암동, 대동주상가)",88.909,197999
2,LDH1004,1,48401,001,폐유기용제/폐유 위탁처리 용역,용역,LDH,육군종합정비창,202111261300,IC749,주식회사 이알,,임현열,0553212208,경상남도 김해시 한림면 안하로116번길42,88.695,350000
1200,MDG0243,1,48284,***,21년도 병영도서관 도서 구매,물품,MDG,국군의무사령부,202111261100,HC9E1,CL테크,"CLTECH.CO.,",황종문,07078930167,"대구광역시 서구 북비산로12-22, 204호 (이현동)",90.002,8409840
135,HDN0038,1,49082,***,"(21-130)ABS도어 등 14품목 구매, 설치",물품,HDN,공군제18전투비행단,202111261100,KB57E,티엔코리아(T&코리아),,김윤진,010-2113-5390,"강원특별자치도 원주시 지정면 보통로278 ,가동 1층 1호",88.002,23506600
142,SFD0132,1,48866,***,볼 집구기 등 3종 구매 납품,물품,SFD,제9227부대,202111261100,K25C3,크라운유통,,박향숙,054-262-8227,"경상북도 포항시 북구 양학로34번길14 (학잠동, 대림힐타운) 105-1802",88.017,17028630
577,SFC0168,1,49007,***,통합 20핀 케이블 등 38품목 구매,물품,SFC,제9691부대,202111261100,IE9FD,제이에스컴퍼니,,오정심,01098082774,"경기도 시흥시 엠티브이24로20 , 105호(정왕동)",88.013,30336120
13,UMM0612,1,45693,***,(216089-K) 21~22년 일반장비 시뮬레이터 제조,물품,UMM,국군재정관리단,202111261100,IACB1,주식회사 발렌베리,"BALLENVERY.CO.,LTD",송광선,07044564048,"대전광역시 서구 도산로485-0, 4층 (탄방동)",89.763,811561201
13,SFH0124,1,48868,***,22-B-전기안전관리대행 용역(도서지역),용역,SFH,제9196부대,202111261100,D01BA,(주)산해전기,"SAN HAE ELECTICAL SAFETY CO,LTD",김병칠,0328216143,"인천광역시 미추홀구 주염로58 , 7층 750-1호(주안동)",87.788,107819230
3,ELA0037,1,3015,***,81mm박격포-2 부수기재(구매),물품,ELA,화력총괄계약팀,202111261030,5144F,경창산업,Kyungchang Industry,노태종,0319499360,경기도 파주시 탄현면 방촌로879번길58(외3필지),85.034,214000000
76,LGP0189,1,49346,***,병영도서관/독서카페 도서 구매,물품,LGP,제1군수지원사령부,202111261030,K9584,에이치제이 주식회사,,김현주,07047723010,"강원특별자치도 원주시 오성마을길63-25 (단구동, 원주단구 내안애카운티 에듀파크 1단지) 상가동 201-281호",90.009,25851300
5,LMK0071,1,49131,***,[21-C27] 냉온수 고압세척기 구매,물품,LMK,제6보병사단,202111261030,KC862,에스엠컴퍼니,,고상미,01041421996,경기도 포천시 가산면 시우동길59-4,88.428,11674220
78,LGS0076,1,49109,***,굴삭기 어라운드뷰 및 음성안내감지기 구매,물품,LGS,육군 제8군단,202111261030,K2B91,더지안(THE JIAN),,최주희,01047273748,"강원특별자치도 원주시 서원대로500-0, 4층 402-J2호 (단구동)",88.004,12820000
118,MDF0039,1,48930,***,21-6차 전산운용품 구매,물품,MDF,국군지휘통신사령부,202111261030,B8A9E,협성산업사,hyup sung ind,임종금,0226848888,서울특별시 구로구 고척동103-4 고척상가 나동 사-178,88.01,31166630
50,SFH0123,1,48851,***,기름보일러 제조 구매,물품,SFH,제9196부대,202111261030,FE23B,에스에이리테일,S.A Retail,정내희,0324629799,"인천광역시 남동구 소래역로93, 909동 16층 1호(논현동, 냇마을 신영지웰)",88.05,19349000
44,LNF0039,1,48691,***,'21년 CCTV 외주정비용역,용역,LNF,제1보병사단,202111261030,A825C,주식회사 더서울테크,"Seoul Tech CO., LTD.",박정규,0319016307,경기도 파주시 파주읍 센트럴산단2로27-0,88.041,20450000
11,SCG0128,1,49464,***,동영상/사진 미디어편집 소프트웨어 구매,물품,SCG,해군본부,202111261030,F9FD1,(주)소프트이모션,"SOFTEMOTION Co., LTD",이동의,027154110,서울특별시 용산구 원효로41길53(원효로3가) 대흥빌딩 301호,92.411,37320000
44,LGP0190,1,49369,***,[21-신영] 유휴시설 철거감리용역,용역,LGP,제1군수지원사령부,202111261030,F8413,주식회사해밀이엔씨건축사사무소,"HAEMIL ENC ARCHITECTS ASSOCIATES CO., LTD",조일황,0319263050,"경기도 고양시 덕양구 충장로20, 701(행신동, 청원프라자)",88.043,8597700
10,LPG0045,1,48723,***,유해발굴작전 물자 구매,물품,LPG,제5보병사단,202111261030,ED820,이즈컴넷,iscomnet,김창범,031-965-4380,경기도 연천군 청산면 학담로107번길12-2,88.209,25553880
636,LPG0044,1,48720,***,지뢰제거 일반장비 구매,물품,LPG,제5보병사단,202111261030,JFEAA,감성픽,,신동석,010-2779-2765,"경기도 남양주시 진접읍 금강로1530-33, 202동 906호",88.001,52116000
10,LPG0043,1,48715,***,신병교육대 책상 구매,물품,LPG,제5보병사단,202111261030,K6763,스앤씨앤씨,,장호원,010-5365-4720,"경기도 연천군 장남면 자작리252-2, 2호",88.117,19531608
6,LPG0042,1,48714,***,자바라컨베이어 등 4항목 구매,물품,LPG,제5보병사단,202111261030,J96AA,제원테크,,문제원,070-4772-1096,경기도 연천군 군남면 삼왕로8,88.06,11269590
4,LKD0031,1,48976,***,99여단 예비군훈련대 토양오염정화 실시설계용역,용역,LKD,제32보병사단,202111261030,H01D3,주식회사 고려엔지니어링,korea engineering,문광민,07050666360,"강원특별자치도 인제군 인제읍 인제로188번길4, 2층",88.224,19154000
7,LMK0070,1,49129,***,[21-C26]타이어탈착기 등 3종 구매,물품,LMK,제6보병사단,202111261030,H9D84,우성무역,woosung trade,최명진,07077865007,경기도 포천시 군내면 유교로163,88.023,10579500
4,LKH0063,1,49128,***,(육성)사단통합계약 교육용 드론 구매,물품,LKH,제6128부대,202111261030,IB517,주식회사 경기드론,GGDRONE,최병집,0313951256,"경기도 군포시 군포첨단산업2로7번길8, 1125호, 1126호(부곡동, 군포에이스더블유밸리)",88.596,35845000
24,LMK0067,1,49027,***,[21-C21]21년 안전사다리 구매,물품,LMK,제6보병사단,202111261030,H40D7,성민실업,sungminsilup,김종민,0315426061,경기도 포천시 가산면 방산길4-0,88.001,22898700
4,LHM0052,1,49014,***,21-재-3 화재진압 장비 구매,물품,LHM,제15보병사단,202111261030,K6084,아세아전기조명,,하민영,0337643071,강원특별자치도 원주시 치악로1614번길19(단구동),89.619,35006400
3,LMK0069,1,49127,***,[21-C24]롤테이너 등 6개 품목,물품,LMK,제6보병사단,202111261030,H9D84,우성무역,woosung trade,최명진,07077865007,경기도 포천시 군내면 유교로163,97.875,19105000
32,SDG0058,1,48886,***,조도 측정기 등 2종,물품,SDG,제2002부대,202111261030,B6437,한신기계,hanshin machinery company,이동구,032-468-8118,인천광역시 남동구 호구포로879-12 (간석동),88.002,3419790
235,SFM0131,1,48831,***,카드리더기 등 58품목 구매,물품,SFM,제3170부대,202111261030,IAA29,호미유통,HOMIUTONG,정미숙,0542768817,경상북도 포항시 남구 구룡포읍 호미로172-0,88.005,17983270
17,MDJ0043,1,42269,***,의무장비 재투자 조달-안과세극등 구매,물품,MDJ,국군대전병원,202111261030,H967E,메디칼에이엠에스 주식회사,medical ams,김성태,0312215009,"경기도 수원시 권선구 호매실로104번길90-0, 704호(호매실동, 제이디타워)",95.562,80000000
3,LCG0088,1,43794,***,탄소중립 시대 도래 육군 추진전략 방향 연구용역,용역,LCG,육군본부,202111261000,CA8E5,충남대학교 산학협력단,CNU FORB,임남형,0428218794,"대전광역시 유성구 대학로 99(궁동, 충남대학교)",,26368000
1,UMM0575,2,40231,***,무인자율주행 기술을 적용한 제초로봇 시범도입,물품,UMM,국군재정관리단,202111251300,HB6C0,주식회사한국픽셀,HANKOOKPIXEL CO.LTD,홍상의,0226523348,경기도 광명시 광명역로26-0 (일직동)1동1212호 (광명역파크자이),99.707,830000000
2,HCG0065,1,47774,***,2022년 기록보존장비 유지보수 용역,용역,HCG,공군본부,202111251100,EF559,주식회사 산돌비엠티,"SANDOL BMT Co., Ltd.",김은아,023251225,"서울특별시 마포구 양화로3길 82, 국민빌딩 2층(합정동 426-21 국민빌딩 2층)",97.734,45936000
87,HDG0054,1,48534,***,21-252 대회의실 회의용 시스템 교체,물품,HDG,공군제10전투비행단,202111251100,JB417,주영 디엔에스,,김종철,07077865007,경기도 포천시 군내면 유교로163,88.008,24499950
310,SFC0167,1,48503,***,충전식 송풍기 등 10품목 구매,물품,SFC,제9691부대,202111251100,H08BA,조인,join,이정배,07071766295,경기도 양주시 옥정로200 (옥정동) 5층 506-71호,88.003,6324200
193,LKG0053,1,48718,***,21년 여단급 화상회의체계 구축사업,물품,LKG,육군제53보병사단,202111251100,I1BC2,주식회사 원이앤씨,ONEE&C CO.LTD,윤상돈,0623845574,"광주광역시 남구 에너지밸리산업3로70-0 (대지동), 2층",88.006,32504030
40,LCF0161,1,48438,***,경계용 CCTV 및 방송장비 설치납품,물품,LCF,육군군수사령부,202111251100,B999F,주식회사 엘에스아이정보기술,"LSI.,CO.LTD",김경희,0426278400,대전광역시 중구 보문로293-0 (선화동),88.109,26842100
53,LHP0039,1,48672,***,GOP/해안대대 화상회의 시스템 구축 물품구매,물품,LHP,제22보병사단,202111251100,FB2EF,태성텔레콤주식회사,taesung telecom,이석균,0337324401,강원특별자치도 원주시 육판길12-0 (태장동),88.012,22904471
2,HDF0030,2,47859,***,"21-258, 복지대대, 조림간장 등 74품목",물품,HDF,공군 제8전투비행단,202111251100,I9F9B,아이푸드,ifood,김현진,033-746-8966,"강원특별자치도 원주시 둔전길41-2, 나동 1층(무실동)",93.209,33730400
134,UMM0649,1,42342,***,21-공-5인승 전동 승용카트 구매,물품,UMM,국군재정관리단,202111251100,C38E2,(주)상보기업,SANGBO CORPORATION,오육환,0220680989,서울특별시 구로구 신도림로11길9-64 (신도림동),83.011,487387084
3,MDG0242,1,48189,***,수도병원 승강기 제조설치 납품,물품,MDG,국군의무사령부,202111251100,C5044,주식회사명원엘리베이터,MYUNGWON ELEVATER,이연근,0319545460,경기도 파주시 파평면 파평산로407번길 6-17(주) 명원엘리베이터,88.122,83803500
132,HDI0012,1,44787,***,시험세트 1종 구매,물품,HDI,공군83정보통신정비창,202111251100,F491B,인코어테크놀로지(주),Incore technology,홍경표,07086702130,서울특별시 성동구 성수동1가309-126 3층,96.298,84700000
498,HCF0225,1,47963,***,8자 하강기 등 9종,물품,HCF,공군군수사령부,202111251030,DFD3A,지모테크(Jimo Tech),jimotech,윤이생,070-7699-9800,경상북도 포항시 북구 송라면 해안로3010번길6-20,87.997,47539220
6,SDF0173,1,48724,***,CCTV 카메라 등 2종 납품 설치,물품,SDF,제5738부대,202111251030,G4A98,주식회사 태원전기통신,"Taewon Information Technology co., Ltd",설인호,0542819113,경상북도 포항시 북구 용당로54-1 (용흥동),88.041,1102163
2,SDF0174,1,48726,***,21-6-토양오염관리대상시설 토양오염도검사 용역,용역,SDF,제5738부대,202111251030,I5FC4,재단법인 파란생명환경연구소,ParanBne,최우건,0537217894,경상북도 경산시 압량읍 부적길77-22,88.416,5763000
2,SDF0172,1,48722,***,종이재단기 등 8종 구매,물품,SDF,제5738부대,202111251030,CA88F,포항케이피엘(KPL),phohang kpl,김순선,054-247-8226,경상북도 포항시 북구 중앙로245번길 7(),89.345,3925840
41,SDL0029,1,48524,***,해군호텔 냉방기 2종 26대 물품구매,물품,SDL,재경근무지원대대,202111251030,H0300,엘림기획,elim,주영환,01032172407,"서울특별시 강서구 강서로47가길20-38 (내발산동, 태일아파트)",88.04,14514192
5,DSS0093,1,48497,***,00부대 권총보관함 제조 납품,물품,DSS,국군제1068부대,202111251030,0600F,서울강철,seoul kangchul,공주표,0319428928,경기도 파주시 조리읍 등원로105번길 94-24(),88.689,18500250
5,MDF0038,1,48479,***,'22년 위례 출퇴근용 버스 임차용역,물품,MDF,국군지휘통신사령부,202111251030,J2EC1,주식회사 아시안하이웨이서비스,,박재영,02-419-5522,서울특별시 송파구 올림픽로8길23-0 (잠실동) 보현빌딩 302호,88.953,54956265
17,SCH0158,1,48679,***,21-진 00부대 폐기물 처리용역,용역,SCH,해군작전사령부,202111251030,F1F97,좋은환경주식회사,GOOD ENVIRONMENT,차정원,0552720112,경상남도 창원시 마산합포구 진전면 삼진의거대로 364-179(),88.018,4269800
147,LNT0054,1,48683,***,GP 경계용 CCTV 제조설치,물품,LNT,제28보병사단,202111251030,H78A6,주식회사 에이치케이시스템,HKSYSTEM,이해진,0216444834,경기도 남양주시 오남읍 진건오남로555번길17-6,88.006,40516940
15,LHM0050,1,48649,***,(군-군-18) 21년 기타유지물자(안전사다리)구매,물품,LHM,제15보병사단,202111251030,D4D15,주식회사 삼현,SAM HYEU,김희주,0334523545,강원특별자치도 철원군 동송읍 금학로31-98,88.113,22214028
127,SFN0071,1,48631,***,전원케이블 등 6품목 구매,물품,SFN,연평부대,202111251030,J0E01,다을상사,,정상훈,01074493040,충청남도 논산시 해월로259번길23 (대교동) 105동 701호,88.02,15458690
1275,SCF0564,1,46113,***,행정소모품(2공 겸용펀치 등 256종 구매) 구매,물품,SCF,해군군수사령부,202111251030,ID2D1,작은불꽃,,이준기,01022096917,경기도 수원시 장안구 연무로13번길31-5 (연무동),87.998,13835761
