참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
2,LDH0775,1,34772,***,마봉강등34종구매,물품,LDH,육군종합정비창,201710191130,CE5C9,동부특수지앤에스주식회사,dongbutsg&s,선홍원,01066143344,전라남도 순천시 해룡면 율촌로253,94.1321,7467390.0
2,LDH0774,1,34518,***,접촉자세트등11종구매,물품,LDH,육군종합정비창,201710191130,FA92E,엠바이즈,M-BUYZ INC,김대영,02-6679-3919,"서울특별시 구로구 경인로53길15-0 (구로동, 중앙유통단지)라-4407",90.574,13690000.0
11,LDH0728,2,33438,***,발칸 평판형오일리스베어링등6종구매,물품,LDH,육군종합정비창,201710191130,EB989,진광사,,최진욱,010-4410-2737,경상남도 김해시 진영읍 진영리1611-3 중흥s클래스 119-105,88.5177,12300000.0
7,HCF0008,1,34183,***,후반기 안전장비 및 안전장구 구매,물품,HCF,공군군수사령부,201710191100,FDF62,(주)디에스인프라,DSInfra,조용경,07077666240,경기도 평택시 원평로35번길42 (평택동),90.6729,18351500.0
17,MDG0094,1,34368,***,2017년 의무장비 전자동정제분류포장기 구매,물품,MDG,국군의무사령부,201710191100,B9497,(유)목양,mokyang,이상근,0417426111,충청남도 논산시 연무읍 연무로 320(),88.0113,22069069.0
11,MDG0091,1,34365,***,2017년 의무장비 멸균소독기 소형 구매,물품,MDG,국군의무사령부,201710191100,H3113,거성,GEOSUNG,장선영,070-4671-0393,경기도 파주시 문산읍 방촌로1294번길45,88.0583,6390600.0
69,MCJ0005,1,34032,***,17년 정보자원 도입 및 교체사업 추가사업(HW),물품,MCJ,국방통합데이터센터,201710191100,A0C4B,대신네트웍스 주식회사,"Daeshinnetworks co,.ltd",김영식,0552514567,"경상남도 창원시 성산구 중앙대로263, 409 (용호동)",87.9971,66310900.0
13,MCJ0004,1,34027,***,17년 정보자원 도입 및 교체사업 추가사업(SW3),물품,MCJ,국방통합데이터센터,201710191100,E13ED,도원정보시스템 주식회사,DOWON INFORMATION SYSTEM,김종호,0313867907,경기도 안양시 동안구 흥안대로445(평촌동) 제6층 615호 안양평촌동지식산업센터,88.8737,69561430.0
14,MCJ0003,1,34022,***,17년 정보자원 도입 및 교체사업 추가사업(SW2),물품,MCJ,국방통합데이터센터,201710191100,H9BA1,(주)오에스에스랩,OSSLAB,김윤신,01040697660,"서울특별시 강남구 봉은사로114길40-0, 1층(삼성동, 홍선빌딩)",88.0062,103367880.0
24,UMM0582,1,33611,***,00병원 일반의약품 205종 구매,물품,UMM,국군재정관리단,201710191100,FD7D5,주식회사 위캔케어,WICANCARE,이경복,023032700,"서울특별시 동대문구 약령동길127 (제기동), 위캔빌딩",83.4334,246221625.0
2,UAC0033,1,33585,***,수리부속 21종 구매,물품,UAC,국방출판지원단,201710191100,F6896,인재플러스,INJAE PLUS,엄용철,010-3632-9677,충청남도 당진시 틀모시로800 (송악읍),90.3661,19646000.0
3,SEE0042,1,34918,***,사진인화지 구매,물품,SEE,제9해병여단,201710191100,G166A,한국 엔케이 주식회사,NK Korea,이기만,025692701,"경기도 안양시 동안구 흥안대로49번길19-0, 3층 1호 (호계동)",90.402,2910160.0
2,SCG0116,2,31872,***,"원자력함정 운용시 지원시설, 국내법규 등 연구 용역",용역,SCG,해군본부,201710191100,F9B5F,사단법인 녹색삶지식원,GreenLife Brain Network,이상희,02-508-2384,"서울특별시 서초구 방배로27길12-0 (방배동), 201호",99.2843,34000000.0
14,SCF0422,1,34425,***,익스팬션 조인트 등 101종,물품,SCF,해군군수사령부,201710191100,B8361,(주)원진,,유원일,055-543-4201,경상남도 창원시 진해구 진해대로976번길6-4 (자은동),88.147,20242500.0
12,MDG0102,1,34377,***,2017년 의무장비 폐기능측정기 구매,물품,MDG,국군의무사령부,201710191100,DDDC8,킴스헬스케어,kimshealthcare,박향미,07077879011,"경기도 군포시 번영로497-0 (산본동, 금화프라자) 502호",88.0107,12097120.0
72,MDG0101,1,34375,***,2017년 의무장비 심전도계 구매,물품,MDG,국군의무사령부,201710191100,G207B,(주)한별메디케어,samsung메디슨코리아,김영진,07042514815,전라남도 목포시 둥근섬로9번길13(산정동),88.1236,38990500.0
24,MDG0100,1,34374,***,2017년 의무장비 이비인후과유니트 구매,물품,MDG,국군의무사령부,201710191100,FAE59,미림교역,"Mirim Trading Co,.",고명심,0314524560,"경기도 군포시 금산로13, 5층 549호(금정동, 오피스밸리)",87.9971,18430000.0
8,MDG0099,1,34373,***,2017년 의무장비 원심분리기 소형탁상용 구매,물품,MDG,국군의무사령부,201710191100,EA9DE,부림약품,bulim medicine,유상지,0315531660,경기도 구리시 건원대로34번길19-0 (인창동) 603호,88.0221,5605370.0
53,MDG0098,1,34372,***,2017년 의무장비 냉장고 혈액은행용 대형 구매,물품,MDG,국군의무사령부,201710191100,G0A07,우분트코리아,ubunt korea,강윤진,0315202996,"경기도 시흥시 대은로8-10 (은행동, 강원빌딩)",88.0116,9531600.0
41,MDG0097,1,34371,***,2017년 의무장비 의약품냉장고 소형 구매,물품,MDG,국군의무사령부,201710191100,H05B9,주식회사 케이제이,kj,김정옥,07044511187,대전광역시 대덕구 대전로1397번안길70-0 (읍내동),88.0012,11341000.0
87,MDG0096,1,34370,***,2017년 의무장비 냉장고시약보관용 구매,물품,MDG,국군의무사령부,201710191100,D1B02,미소커뮤니케이션,miso communication,이효정,0226323173,서울특별시 영등포구 경인로763-0 (문래동3가) 제9호,88.0135,36260000.0
76,MDG0095,1,34369,***,2017년 의무장비 요분석기 구매,물품,MDG,국군의무사령부,201710191100,GEF9D,하나메디,HANAMEDI,장명훈,0313155341,"경기도 시흥시 목감남서로9-19 (조남동),601호 메이저타워",88.0849,37209200.0
17,MDG0094,2,34368,***,2017년 의무장비 전자동정제분류포장기 구매,물품,MDG,국군의무사령부,201710191100,B9497,(유)목양,mokyang,이상근,0417426111,충청남도 논산시 연무읍 연무로 320(),88.0113,22069069.0
22,MDG0093,1,34367,***,2017년 의무장비 소독물품포장기 등 2건 구매,물품,MDG,국군의무사령부,201710191100,F9D3B,주식회사 유니메인,Unimain,박진우,0314359246,경기도 시흥시 서울대학로59-20 701호 (배곧동),88.0963,10315280.0
7,MDG0092,1,34366,***,2017년 의무장비 환자관찰장치 이동형 구매,물품,MDG,국군의무사령부,201710191100,F9D3B,주식회사 유니메인,Unimain,박진우,0314359246,경기도 시흥시 서울대학로59-20 701호 (배곧동),88.1132,9422520.0
11,MDG0091,2,34365,***,2017년 의무장비 멸균소독기 소형 구매,물품,MDG,국군의무사령부,201710191100,H3113,거성,GEOSUNG,장선영,070-4671-0393,경기도 파주시 문산읍 방촌로1294번길45,88.0583,6390600.0
2,MDG0090,1,34361,***,2017년 의무장비 운동용 무게셋 이동형 구매,물품,MDG,국군의무사령부,201710191100,D01DF,(주)도원씨앤씨,Dowon cnc,김경호,0613711190,전라남도 화순군 화순읍 만연중앙길19,89.0992,3045000.0
11,MDG0089,1,34360,***,2017년 의무장비 수욕기 일반용 구매,물품,MDG,국군의무사령부,201710191100,G207B,(주)한별메디케어,samsung메디슨코리아,김영진,07042514815,전라남도 목포시 둥근섬로9번길13(산정동),88.7301,8982810.0
3,MDG0082,2,33143,***,2017년 소화기 구매,물품,MDG,국군의무사령부,201710191100,1847F,(주)오일금속,"OILMETAL CO.LTD,.",조정우,0312920051,경기도 화성시 수영로82번길58-10 (봉담읍),89.385,14994100.0
69,MCJ0005,2,34032,***,17년 정보자원 도입 및 교체사업 추가사업(HW),물품,MCJ,국방통합데이터센터,201710191100,A0C4B,대신네트웍스 주식회사,"Daeshinnetworks co,.ltd",김영식,0552514567,"경상남도 창원시 성산구 중앙대로263, 409 (용호동)",87.9971,66310900.0
13,MCJ0004,2,34027,***,17년 정보자원 도입 및 교체사업 추가사업(SW3),물품,MCJ,국방통합데이터센터,201710191100,E13ED,도원정보시스템 주식회사,DOWON INFORMATION SYSTEM,김종호,0313867907,경기도 안양시 동안구 흥안대로445(평촌동) 제6층 615호 안양평촌동지식산업센터,88.8737,69561430.0
14,MCJ0003,2,34022,***,17년 정보자원 도입 및 교체사업 추가사업(SW2),물품,MCJ,국방통합데이터센터,201710191100,H9BA1,(주)오에스에스랩,OSSLAB,김윤신,01040697660,"서울특별시 강남구 봉은사로114길40-0, 1층(삼성동, 홍선빌딩)",88.0062,103367880.0
12,LMS0209,1,34353,***,00부대 아파트 씽크대 제조 설치,물품,LMS,제7789부대,201710191100,H61D7,주식회사 아이원디자인그룹,IONEDESIGN GROUP,이진희,025220429,서울특별시 서초구 서초대로248-0 (서초동) 585호,88.0595,118140970.0
3,LCF0014,1,34946,***,저장렉 철거 및 재설치,용역,LCF,육군군수사령부,201710191100,F9CEE,두란노 E．N．G,duranno eng,김단희,055-333-3447,경상남도 김해시 한림면 김해대로1099번안길42-1,88.9858,51213300.0
4,SCF0540,1,33192,***,오실로스코프 1EA,물품,SCF,해군군수사령부,201710191030,H0C05,주식회사 에어로닉스,"Aeronix Co., Ltd",오혜영,070-7770-3205,"서울특별시 금천구 두산로70-0, B동 1601호(독산동, 현대지식산업센터)",86.6932,13755000.0
8,LFN0055,1,35126,***,학무관 교육비품(옷장 등 10종) 구매,물품,LFN,육군3사관학교,201710191030,HAAE4,중앙Office,jungangdffice,이다혜,054-335-2276,경상북도 영천시 고경면 호국로427-0,88.2797,33213600.0
8,LFN0056,1,35129,***,학무관 교육비품(청소기류 등 3종) 구매,물품,LFN,육군3사관학교,201710191030,GC53C,아누바이오,anubio,이상수,0543316006,경상북도 영천시 호국로34-11,96.4457,16931100.0
50,SCI0039,1,34937,***,DOUBLE-A 복사용지 등 429종 구매,물품,SCI,제9121부대,201710191030,CE517,경남상사,,허정명,051-338-6138,경상남도 창원시 진해구 용원로90번길 11-1(),88.0129,14439900.0
7,LFN0054,1,35110,***,생도 숙영비품(매트리스) 제조구매,물품,LFN,육군3사관학교,201710191030,F49CF,주식회사 젠티스,"Gentice Co., Ltd.",신동국,07049127545,경기도 광주시 곤지암읍 광여로224-26,88.275,35564440.0
2,UAZ0034,1,34850,***,프린트 드럼 등 38종 구매,물품,UAZ,합동군사대학교,201710191030,C8288,기연시스템,Gi Yeun System,조기연,010-5083-1856,대전광역시 서구 도솔로412번길 67(),95.4648,29182775.0
24,SFL0109,1,34442,***,섬유 탈취제 등 18품목,물품,SFL,제3283부대,201710191030,HBDD1,한성산업,Han Sung Industry,박성호,010-8594-2753,"경상북도 포항시 남구 송림로97, 다동 301호",98.8206,20562500.0
7,SCH0160,1,34891,***,롯데캐논 LBP-6330K 토너 등 3종(재생토너),물품,SCH,해군작전사령부,201710191030,A81ED,클린톤전자(주),Cleantone Electronics,이지희,023236013,경기도 고양시 일산동구 성현로268번길267-45 (성석동),88.0352,12454000.0
3,SCH0159,1,34886,***,RJ-45 장금장치(그린) 등 396종,물품,SCH,해군작전사령부,201710191030,C5657,영성기업사,,권혁필,0518054447,부산광역시 부산진구 전포대로254-0 (전포동),85.6377,69500000.0
8,SCF0542,1,33670,***,씨오투용접기 1EA,물품,SCF,해군군수사령부,201710191030,C8FB4,(주) 삼호용접기,"SAMHO WELDING MACHINE CO., LTD.",김진수,061-464-5504,전라남도 영암군 삼호읍 세관2길 28(주)삼호용접기,88.4329,6049190.0
14,SCF0541,1,33669,***,엔진세척기 1EA,물품,SCF,해군군수사령부,201710191030,F2AA2,서화테크,seohwatech,조미숙,02-943-6346,서울특별시 성북구 북악산로 713(정릉동) 산장빌라7-304지하,88.0595,9253700.0
8,SCF0543,1,33236,***,기름제거 용지(롤형) 등 2종,물품,SCF,해군군수사령부,201710191030,FDF62,(주)디에스인프라,DSInfra,조용경,07077666240,경기도 평택시 원평로35번길42 (평택동),55.14,22926700.0
4,LFR0007,1,34959,***,4/4분기 교육예산(문서세단기 등 24종),물품,LFR,육군기계화학교,201710191000,GECD1,(주)한일,hanil,김동신,0612798502,전라남도 목포시 용당로225-1 (용당동),94.7956,17871850.0
5,LFR0008,1,34960,***,4/4분기 교육예산(아스테이지 등 180종),물품,LFR,육군기계화학교,201710191000,DBB3C,마이크로트렌드,MicroTrend,김권환,01054130485,전라남도 목포시 백년대로280번길 11-1(),69.294,18700000.0
2,LKF0027,1,34901,***,병력수송 버스 임차 용역,용역,LKF,제6755부대,201710181500,C5E84,주식회사 스타대구고속관광,star daegu tour service co.ltd,이규석,053-744-4007,"대구광역시 서구 국채보상로316-0 202동304호(평리동, 평리롯데캐슬)",88.6218,15938200.0
4,EHD0153,1,8090,***,17년 장구류명찰,물품,EHD,물자계약팀,201710181400,ACE22,협성구두솔,hyubsung brush,이동기,0422821864,대전광역시 동구 대전로 553(천동502-3),98.7318,17334000.0
10,LPC0018,1,34905,***,28차 부대구매(의약품 및 장비운영소모품),물품,LPC,제25보병사단,201710181130,E186F,주식회사 한스피엠아이,HANS P.M.I Corp.,한경아,0313463092,경기도 군포시 고산로151번길28-0 (당정동) 403호,88.2748,12606000.0
3,EHD0154,1,1120F,001,17년 공군 사병 근무복 원단,물품,EHD,물자계약팀,201710181100,5475F,주식회사 아즈텍더블유비이,aztechwb,허재명,07075407111,부산광역시 사하구 하신번영로 99(),89.0694,13299.0
49,UMM0577,1,33509,***,예비군 안보교육관 홍보물 제작,물품,UMM,국군재정관리단,201710181100,C7F15,문성사,moonsungsa,손영준,02-2271-1607,서울특별시 중구 충무로4길5-0 (초동),88.0765,60734100.0
204,UMM0576,1,33187,***,대강당 AV설비 제조,물품,UMM,국군재정관리단,201710181100,C93BE,(주)아이티넷,ITNET,정환천,0324619067,"인천광역시 남동구 선수촌공원로5, 구월테크노밸리 제C동 613호 (구월동)",88.0094,59102249.0
47,UMM0575,1,27154,***,헌병 과학수사장비(체계) 7종 구매 설치,물품,UMM,국군재정관리단,201710181100,D631C,한일통신 주식회사,Hanil Telecom,강태진,0426713900,대전광역시 유성구 국제과학9로81 (둔곡동),83.1796,508478360.0
7,SDF0129,1,34764,***,메모홀더 등 672종,물품,SDF,제5738부대,201710181100,C9F91,드림오피스,,이미숙,054-285-7733,경상북도 포항시 남구 동해안로 5934(),77.4034,33800000.0
51,MDF0022,1,34186,***,영상공유 체계 구축사업,물품,MDF,국군지휘통신사령부,201710181100,GBE4E,에솜 주식회사,ESOM,강길영,0317773452,경기도 성남시 중원구 사기막골로148-0 (상대원동) 6층 610호,88.159,20319527.0
3,MCN0061,1,33241,***,00시설 카본 프리필터 설치납품,물품,MCN,국방부근무지원단,201710181100,A5F12,고려정공 주식회사,"korea clean air co.,ltd",김순자,0313218500,경기도 용인시 처인구 모현읍 독점로268,72.1694,9790000.0
2,LPH0103,1,33942,001,17년 무청시래기 구매,물품,LPH,제2167부대,201710181100,H695D,농업회사법인펀치볼주식회사,punchbowl.corp,김희옥,033-481-0388,강원도 양구군 해안면 펀치볼로1237-33,88.5428,3737.0
4,LKP0206,1,34276,***,"`17년 고압가스(산소, 아세틸렌) 구매 및 용기검사",물품,LKP,5군수지원사령부,201710181100,G41DF,주식회사신라충전소,sillachungjeonso,박용인,0544530405,경상북도 구미시 장천면 낙동대로832-0,78.4317,9499981.0
2,LCF0800,1,33815,***,"방열기,엔진 냉각제용 등 1항목 구매(기장)",물품,LCF,육군군수사령부,201710181100,HF051,겸송,GYEOMSONG,강계홍,051-939-0088,부산광역시 수영구 구락로165-0 (망미동),88.3821,32770000.0
3,EHD0154,1,1120F,003,17년 공군 사병 근무복 원단,물품,EHD,물자계약팀,201710181100,5475F,주식회사 아즈텍더블유비이,aztechwb,허재명,07075407111,부산광역시 사하구 하신번영로 99(),88.2743,10559.0
3,EHD0154,1,1120F,002,17년 공군 사병 근무복 원단,물품,EHD,물자계약팀,201710181100,5475F,주식회사 아즈텍더블유비이,aztechwb,허재명,07075407111,부산광역시 사하구 하신번영로 99(),88.5296,10559.0
2,LCF0805,1,32803,***,PRC-77 안테나 3항목 구매(통신),물품,LCF,육군군수사령부,201710181030,B91E9,주식회사 프로씨스콤,"Prosyscom.co.,Ltd.",김용철,02-322-6011,"서울특별시 성동구 성수일로77 서울숲IT밸리 2층 214,215호",89.8702,70902000.0
5,LHR0033,1,34971,***,3분기 전산운영용품 추가구매,물품,LHR,육군 제37보병사단,201710181030,I299E,세기라인코리아,educational equipment of chungbuk,김진섭,043-231-1317,충청북도 청주시 상당구 꽃산서로8번길45 1층(금천동),88.0841,2787510.0
7,LHR0032,1,34970,***,3분기 전산운영용품 구매(주전산기용품),물품,LHR,육군 제37보병사단,201710181030,I074A,투디에이치,TWODH,임수자,010-6490-4799,충청북도 괴산군 괴산읍 읍내로4길51-0,88.0467,7206040.0
7,LHR0031,1,34969,***,00지역 후반기 물탱크 청소용역,용역,LHR,육군 제37보병사단,201710181030,EC17B,주식회사벡스원,,이근성,0438522700,충청북도 충주시 남산8길25 (교현동),88.3325,3185380.0
19,SCL0082,1,34900,***,자동신장 및  체중계 구매,물품,SCL,해군사관학교,201710181030,H1CD7,한길,hangil,최양숙,010-9815-9393,경상남도 창원시 마산회원구 양덕북5길97 (양덕동),88.0151,1383900.0
3,SCQ0220,1,34621,***,17-평 외주정비(발전기 50KW) 용역,용역,SCQ,제9911부대,201710181030,E3B2C,향우선박,HYANGWOO,조현진,01037675117,"인천광역시 서구 건지로95번길36, B동 104호(석남동, 마이스터스)",90.9417,12200000.0
23,SCK0140,1,34860,***,레일커튼 구매 및 설치,물품,SCK,해군교육사령부,201710181030,I1B74,권민,GWONMIN,이현석,010-3582-8303,"경상남도 창원시 마산회원구 석전남23길6-0 (석전동, 일우맨션아파트) 가동 702호",88.0607,2249500.0
39,SCQ0219,1,34719,***,함정 랜포트 잠금장치 구매,물품,SCQ,제9911부대,201710181030,GE727,(TS)산업,CHANIOORI,배양숙,01027145767,경기도 용인시 기흥구 영통로525번길24-0 (영덕동),88.0228,4556500.0
67,SCQ0218,1,34714,***,가정용 재봉틀 등 2종 구매,물품,SCQ,제9911부대,201710181030,I12FC,알레그리아,Alegria,곽재필,031-714-0863,경기도 성남시 분당구 느티로77번길9-0 (정자동) B1,88.0392,5236980.0
170,UMM0637,1,33454,***,4주식 8톤 리프트 등 5종 구매,물품,UMM,국군재정관리단,201710181030,HE794,만나기획,Manna planning,주미화,01024261966,경기도 수원시 권선구 구운중로22번길36 (구운동) 1층,88.0237,96118350.0
3,SFN0058,1,34722,***,FUEL FILTER 등 30품목 구매(연평),물품,SFN,연평부대,201710181030,GAFEA,카라인터내셔널,KARA INTERNATIONAL,박윤진,070-4323-7631,인천광역시 남구 석바위로31-0 (도화동),84.2746,21730000.0
3,SCF0402,2,33529,***,"시일 조립체,굴대용,용수철 부하식 등 6종",물품,SCF,해군군수사령부,201710181030,HCB20,티에스케이,tsk,이태섭,0552595811,경상남도 창원시 마산회원구 봉암북7길21 (봉암동) 정보산업진흥본부 6동103호,97.3262,11543000.0
3,SCF0538,2,33051,***,전원공급기 3EA,물품,SCF,해군군수사령부,201710181030,B3E33,테라시스템,TeraSystem,권명구,0424892247,"대전광역시 서구 유등로43번길6-1 (복수동), 403호",92.7449,7128000.0
14,LQH0016,1,34541,***,총기손질 정비실 컨테이너 제조납품,물품,LQH,제3697부대,201710181030,A5D52,주식회사 금성콘테이너하우스,gumsungcontainer co..LTD.,강철수,0319816437,경기도 김포시 통진읍 김포대로2435번길 15(),88.0303,28014000.0
7,LKS0030,1,34127,***,2017년 문서낭 등 0종 제조 구매,물품,LKS,육군인사사령부,201710181030,FF47E,주식회사 가방클럽,gabangclub,오봉일,0215779006,경기도 포천시 작은넙고개길137-2 (내촌면),92.1696,31900000.0
4,LCF0804,1,34205,***,디옥타헤드랄액 등 26항목 구매(해파),물품,LCF,육군군수사령부,201710181030,E1BD4,주식회사 이레팜,jirehpharm,이동현,0314273851,"경기도 안양시 동안구 경수대로604-0 (호계동, 대명빌딩)",96.1928,3194000.0
74,LMR0025,1,34955,***,15보급대대 이전 정비고 설치납품,물품,LMR,제5군단사령부,201710171600,G6723,애드유통,Add Utong Co.,박인성,010-6560-1636,경기도 남양주시 별내동322-6 아이파크아파트 1605-1501,88.0093,18063900.0
152,LMR0026,1,34956,***,15보급대대 이전 취사기구 설치납품,물품,LMR,제5군단사령부,201710171600,F2CAB,모양방,moyangbang,김순자,02-533-0788,경기도 포천시 가산면 정교3길54-40,88.0019,33440000.0
1,LCG0116,2,32911,***,미래전장체험형 집중정신교육 콘텐츠 용역,용역,LCG,육군본부,201710171400,CFC10,사단법인 한국국방안보포럼,KOREA Defense and Security Forum,김재창,02-2071-8766,"서울특별시 용산구 한강대로205-0 (한강로1가, 용산파크자이)",99.125,29360000.0
3,HCF0007,1,34021,***,83창 인가대 부족 시험장비 구매,물품,HCF,공군군수사령부,201710171100,3385F,대길상사,Dae Kil Co,김지영,029040595,"서울특별시 동대문구 고미술로 100, 송화빌딩 303호(답십리동)",83.5146,63546120.0
31,SFD0124,1,34797,***,17-P-02 저수시설 청소 용역,용역,SFD,제9227부대,201710171100,A1AA3,(주)그린에스,Green.S,오상훈,0542518992,"경상북도 포항시 남구 중앙로154, 811호(해도동, 학산타워빌딩8층)",88.3125,14472340.0
46,SFH0070,1,34965,***,그로우 엔진 등 12품목 구매 납품,물품,SFH,제9196부대,201710171100,GE4CE,다온,daon,이정민,070-4025-3626,"인천광역시 동구 재능로191-0 (송림동, 동산휴먼시아)",88.0075,7026600.0
15,LHK0019,1,34948,***,17년 통신장비 야전앰프 설치납품,물품,LHK,제2군단,201710171100,A47D9,주식회사 금석건설,Steel & Stone Incorporated,김경희,0332616716,강원특별자치도 춘천시 삭주로80번길25-13 (후평동),88.1232,22892760.0
4,HDN0043,1,34921,***,(17-139) X-선 필름 수동현상기 등 2건,물품,HDN,공군제18전투비행단,201710171100,GF336,키락디지털,key,최백규,0336482882,강원특별자치도 강릉시 강릉대로90-0 (홍제동),88.1224,16895500.0
9,MCX0051,1,34911,***,간부숙소 냉장고 구매,물품,MCX,자운대근무지원연대,201710171100,BA769,한신종합상사,Jomyungsangsa,한이수,0422841390,"대전광역시 동구 선화로202-1, 1층(중동)",88.0783,9701000.0
18,SFD0128,1,34906,***,골프체세트 구매,물품,SFD,제9227부대,201710171100,HA5A1,제이제이유통,JJRETAIL,권종오,0547411550,경상북도 경주시 강동면 모서안길74-24,88.0531,1577800.0
22,SFD0127,1,34903,***,실로폰 등 4품목 구매 납품,물품,SFD,제9227부대,201710171100,GC53C,아누바이오,anubio,이상수,0543316006,경상북도 영천시 호국로34-11,94.7834,14009000.0
59,SFH0071,1,34966,***,멀티건 타카 등 290품목 구매 납품,물품,SFH,제9196부대,201710171100,G8A1E,희망플러스,HEEMANGPLUS,정화선,032-765-8080,인천광역시 동구 화도로40-0 (화수동),88.0072,42749000.0
34,SFD0125,1,34814,***,자동에어릴 등 53품목 구매 납품,물품,SFD,제9227부대,201710171100,I1156,대명상사,dmss,김정현,010-6249-0188,경상북도 구미시 산호대로233-0 (공단동) 4층 407호,88.0166,4997800.0
10,LCM0027,1,34815,***,도식교보재 제작 재료(17종) 구매,물품,LCM,육군교육사령부,201710171100,H9244,와이에이치상사,dhkdldpdlcltkdtk,한판용,0426331395,대전광역시 동구 흥룡로15-0 (가양동)1층,88.0578,22038810.0
9,UMM0574,1,34260,***,헌병 모바일/물리복구 장비도입 사업,물품,UMM,국군재정관리단,201710171100,F0A72,노드정보기술(주),NODIT,정상권,023866986,"서울특별시 영등포구 당산로41길11, W동 429호(당산동4가, 당산 SK V1 center)",83.34,307029630.0
19,UMM0638,1,32944,***,17-인쇄장비(3D스캐너 시스템 등 4종) 구매 설치,물품,UMM,국군재정관리단,201710171100,F0A72,노드정보기술(주),NODIT,정상권,023866986,"서울특별시 영등포구 당산로41길11, W동 429호(당산동4가, 당산 SK V1 center)",83.3275,355329790.0
6,LPH0105,1,34261,***,17년 식품검사장비 운영소모품 구매,물품,LPH,제2167부대,201710171030,AC13C,그린종합사무기,greeninfo,임근우,0432777000,충청북도 청주시 서원구 남이면 남석로326,96.8871,39649860.0
11,LFC0035,1,34792,***,굴삭기 부수기재 구매,물품,LFC,육군훈련소,201710171030,HDFC3,스타시스템,starsystem,이동건,070-4837-4571,"충청남도 보령시 청소면 비야들길7-10 , 2층",89.4219,33983380.0
246,SCQ0215,1,34486,***,일반공구 풀세트 등 20종 구매,물품,SCQ,제9911부대,201710171030,HA864,북소,bookso,윤선아,07041542709,경기도 수원시 팔달구 효원로308번길58-11 (인계동)201-501,88.0011,17081100.0
207,LDG0035,1,34961,***,경계작전용 CCTV 모니터 구매,물품,LDG,육군 탄약지원사령부,201710171030,D3013,(주)바로컴,barcom,이재준,027981379,"서울특별시 용산구 새창로181, 21동  3층 3272호(한강로2가, 선인상가)",98.3625,34930000.0
7,LNF0039,1,34951,***,전산용품 구매(GOP 및 강안 통신소대),물품,LNF,제1보병사단,201710171030,H3324,신명,SINMYUNG,박찬규,010-2405-3340,경기도 파주시 금빛로12-0 (금촌동) 삼성프라자 3층 21호,88.2704,11973500.0
52,HCS0022,1,34958,***,(조달)3훈비 마른날 등 87품목(17-3-270)구매,물품,HCS,제3훈련비행단,201710171030,I1B74,권민,GWONMIN,이현석,010-3582-8303,"경상남도 창원시 마산회원구 석전남23길6-0 (석전동, 일우맨션아파트) 가동 702호",88.0988,26242300.0
173,HCR0037,1,34854,***,복지대대 - 냉장고 등 7품목 구매(17-243),물품,HCR,공군제15특수임무비행단,201710171030,HF154,주식회사 더블제이시스템,"JJSYSTEM co.,ltd",양정열,031-971-2255,경기도 고양시 덕양구 무원로6-0 (행신동) 무원빌딩 404-1호,88.0009,15614000.0
50,SCH0161,1,34898,***,더블에이 복사용지(A4) 등 2종,물품,SCH,해군작전사령부,201710171030,H4339,주식회사보승글로벌,bosungglobal,위나영,07087065666,"경상남도 창원시 진해구 웅동로162-0, 105동 501호(두동, 청안해오름아파트)",88.0094,18978900.0
93,SCQ0217,1,34491,***,더블에이 복사용지 등 6종 구매,물품,SCQ,제9911부대,201710171030,G7C2C,주식회사 동영,dong young,이승혁,0312553507,"경기도 수원시 장안구 송원로31-1 (송죽동, 창현유리)",88.4021,3325946.0
48,SCQ0216,1,34487,***,딘밸브 연결호스 등 7종 구매,물품,SCQ,제9911부대,201710171030,HE179,중앙,jungang,김성경,010-2405-3340,경기도 양주시 부흥로1423번길7-12 (유양동),88.0534,2125810.0
71,LCN0039,1,34862,***,체육비품 구매,물품,LCN,육군사관학교,201710171030,HFEDE,장수종합주방,Jangsu general kitchen,이호영,02-2231-6063,서울특별시 중구 마장로9길11 (황학동),88.1013,23749030.0
3,SFL0113,1,34712,***,사격장 피탄지 고무판 교체,물품,SFL,제3283부대,201710171030,H4D48,(주)은산,EUNSAN,김성주,0332540452,강원특별자치도 춘천시 영서로3061-0 (사농동),97.3015,43086834.0
58,SFG0178,1,33840,***,충전용 예초기 등 12품목,물품,SFG,제9181부대,201710171030,HE179,중앙,jungang,김성경,010-2405-3340,경기도 양주시 부흥로1423번길7-12 (유양동),87.9956,7240660.0
106,SFG0177,1,33795,***,페이퍼 홀더 등 35품목,물품,SFG,제9181부대,201710171030,HAD24,주식회사 실테크,SILTEC,조행억,0319667452,경기도 고양시 덕양구 은빛로17번길42-0 (화정동),88.0158,5345534.0
64,LQH0018,1,34567,***,"철거장비 크라샤, 채버컷 구매",물품,LQH,제3697부대,201710161630,GEE84,불토스,firetos,조순덕,031-965-4380,"경기도 고양시 덕양구 마상로97-18, 103동 501호(주교동, 나라블루빌)",88.0291,32330000.0
