참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
24,SCF0455,1,52314,***,'23년 함정 NON-SKID 청락/도장 용역,용역,SCF,해군군수사령부,202311301030,B63EB,주식회사종합해사,JONGHAP MARITIME INC.,정규화,0514137701,부산광역시 영도구 남항남로22-0 (남항동3가),88.067,1496550000
7,SCF0457,1,48578,***,함정 수밀개폐구 정비,물품,SCF,해군군수사령부,202311301030,B63EB,주식회사종합해사,JONGHAP MARITIME INC.,정규화,0514137701,부산광역시 영도구 남항남로22-0 (남항동3가),86.925,679360000
104,LGT0096,1,53010,***,'23년 방공고속지령대 구매,물품,LGT,제2307부대,202311301030,C980F,씨지에스아이티(주),CGSIT,최규식,0226328730,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",97.412,327999000
9,ERA0011,2,2101T,***,TICN용 상용노트북,물품,ERA,우주지휘통신총괄계약팀,202311291100,E13ED,도원정보시스템 주식회사,DOWON INFORMATION SYSTEM,김종호,0313867907,경기도 안양시 동안구 흥안대로445(평촌동) 제6층 615호 안양평촌동지식산업센터,90.524,290530000
2,UMM0622,1,52305,***,(23G261-A)정보화장비 구매사업 금융리스,물품,UMM,국군재정관리단,202311291100,B179B,롯데캐피탈(주),LOTTE CAPITAL,추광식,0234510099,"서울특별시 강남구 테헤란로 142(역삼동, ARC PLACE) 7층",96.494,810643300
215,UMM0630,1,52250,***,(237445-C) 23년 의무장비(인공호흡기 고급형) 구매,물품,UMM,국군재정관리단,202311291100,I8FF2,주식회사 한스메디칼,HANS MEDICAL co.,한재희,0313463093,경기도 군포시 고산로148번길17-0 (당정동) 318호,98.246,56686280
418,UMM0632,1,50593,***,(236500-C) 경고방송용 시스템 설치 구매(2차),물품,UMM,국군재정관리단,202311291100,G5BD7,주식회사 도경,"DOKYEONG  INFORMATION COMMUNICATION CO., LTD.",정길호,0319057279,"경기도 고양시 덕양구 삼원로63, 12층 에프1205호(원흥동, 고양 아크비즈 지식산업센터)",83.016,327487980
3,UMM0627,1,49911,***,(23G048-H)'24년 워게임 기술지원관 용역사업,용역,UMM,국군재정관리단,202311291100,C980F,씨지에스아이티(주),CGSIT,최규식,0226328730,"서울특별시 금천구 가산디지털1로1-0 (가산동, 더루벤스밸리) 1208호",85.56,372962186
80,UMM0624,1,49741,***,23-F-00생활관 관급자재(신발장) 제조,물품,UMM,국군재정관리단,202311291100,E092C,주식회사 삼원가구,samwongagu,이정우,0315420937,경기도 포천시 송선로 150-8(설운동),88.013,127583310
2,UMM0625,1,48263,***,23-F-군수물자관리체계 구축 금융리스,물품,UMM,국군재정관리단,202311291100,B179B,롯데캐피탈(주),LOTTE CAPITAL,추광식,0234510099,"서울특별시 강남구 테헤란로 142(역삼동, ARC PLACE) 7층",96.003,1290098320
648,UMM0631,1,48056,***,(236486-C) PU 충전트레이 구매,물품,UMM,국군재정관리단,202311291100,LAA98,(주)제이엘테크놀로지,,이윤승,0327155436,"인천광역시 남동구 선수촌공원로9, 비동 303호(구월동, 구월테크노밸리)",88.084,58267000
226,UMM0620,1,33160,***,23-N-고소작업대 A형 등 2종 구매,물품,UMM,국군재정관리단,202311291100,H5E65,주식회사 수연티앤씨,Suyeon T&C,김세영,07082226315,"서울특별시 성북구 성북로4길52-0 (돈암동, 한진아파트) 210-404",83.037,784521700
18,MDG0199,1,51661,***,23년 의무장비(안구운동요법기) 구매,물품,MDG,국군의무사령부,202311291100,A590F,태멘무역,TAE MEN TRADING COMPANY,이치영,029605662,서울특별시 동대문구 왕산로45길 31태멘무역,97.519,3190000
88,LMB0015,1,52572,***,"지게차(11,000파운드 3대) 구매",물품,LMB,제8278부대,202311291100,IAF18,주식회사 태원엠티,TAEWON MT,김태원,0516340937,부산광역시 강서구 신호산단3로88번길60-0 (신호동),98.047,259499130
3,ELA0055,3,6000,***,K5방독면 7차 양산,물품,ELA,화력총괄계약팀,202311291030,0044F,주식회사 한컴라이프케어,HANCOM LIFECARE INC.,김선영,03151839000,경기도 용인시 처인구 양지면 중부대로1960번길53,83.107,11543000000
775,LCG0132,2,52408,***,'23-6차 전산운영용품 구매,물품,LCG,육군본부,202311291030,M0393,폴트레이드,,성재현,01033662109,"전라남도 해남군 해남읍 동초길70, 가동 301호(금영아파트)",88,9161700
317,LGI0119,1,52608,***,23년 유류시험장비(증류 시험기 등 2품목) 구매,물품,LGI,제3군수지원여단,202311291030,J7817,오구컴퍼니,,황수미,07086151358,"경기도 안산시 상록구 이호로82, 201호 (본오동)",88.006,88628100
60,UAB0088,1,52989,***,23년도 국군복지단 오토바이 및 부속장비 구매,물품,UAB,국군복지단,202311291030,CA0E0,주앤주,JOONJOO,최미정,025414850,서울특별시 광진구 면목로25-0 (군자동) 202호,95.141,16910245
730,SCQ0147,1,51831,***,포장끈 등 536종 구매,물품,SCQ,제9911부대,202311291030,G2458,클릭바이 엠알오,clickbuy MRO,노영규,027196779,경기도 고양시 일산서구 고양대로706-13 (일산동),88.002,20061878
6,MDW0023,1,52714,***,23년 생도 버스 임차용역(3학년 12월 실습),용역,MDW,국군간호사관학교,202311291030,BFBF4,(주)한남관광개발,Hannam travel service INC,이자영,027344141,"서울특별시 강서구 마곡중앙2로35, 722호 (마곡동, 이너매스마곡2)",93.379,56040000
7,LBA0119,1,52617,***,‘24년 1~3월 부대조달 부식(돈가스 5품목) 제조/구매,물품,LBA,제 2167부대,202311291030,F3B2D,(주)진푸드시스템,"JINFOOD SYSTEM CO.,LTD",박관식,0315419172,경기도 포천시 포천로1039,90.004,549094248
145,LBA0117,1,52615,***,‘24년 1~3월 부대조달 부식(스팸형 햄) 구매,물품,LBA,제 2167부대,202311291030,G2475,주식회사 큐엔씨유통,QNC,신현세,0314051426,"경기도 안산시 단원구 달미로10(선부동, 산호상가 137, 138호)",82.998,423767400
2,MCD0078,1,49858,***,과학기술전문사관 직무 성과분석 연구,용역,MCD,국방부(운영지원과),202311281400,K2339,주식회사 라이언앤코컨설팅,,김건희,0269542630,"서울특별시 강남구 영동대로602, 6층 E170호(삼성동)",,43190400
850,HCR0055,1,51460,***,15비 한성어린이집 신축 관급자재 - GHP실외기,물품,HCR,공군제15특수임무비행단,202311281330,LB8BB,화랑,,임화랑,01051258743,"세종특별자치시  시청대로78, 307동 203호 (보람동, 호려울마을 3단지)",87.996,85559800
10,LDH0877,1,50410,***,(특무) 전자 모듈 등 64품목 구매,물품,LDH,육군종합정비창,202311281300,K62DF,정민솔루션,,이종노,07047721096,"강원특별자치도 동해시 동해대로5464-0 (평릉동), 2층 203-49호",88.138,73640671
638,LPC0037,1,52290,***,'23년 취사장 청소 용역,용역,LPC,제25보병사단,202311281130,E7D42,주식회사 대양이엔씨,Dae Yang E&C,박찬현,0426288301,대전광역시 대덕구 아리랑로125번길11-0 (읍내동),88.003,81785000
1423,MCJ0013,1,52538,***,전산운영용품(A4 용지 등 48종) 구매,물품,MCJ,국방통합데이터센터,202311281100,M3B78,52이레커머스,,김남균,01066352721,"경기도 광명시 소하로190, 4층 445호(소하동, 광명G타워)",87.995,9042730
11,LKG0075,1,52607,***,53사단 유휴시설 철거 해체감리용역,용역,LKG,육군제53보병사단,202311281100,CCDC9,종합건축사사무소 풍경건축,poong kyung archi,김영규,055-384-1125,경상남도 양산시 중앙로49-0 (남부동),88.094,16873950
6,MCX0040,1,52492,***,00지역 아파트 싱크대 제조 설치,물품,MCX,자운대근무지원연대,202311281100,GE751,(주) 인퍼니,"INFURNI Co.,Ltd",이준행,0425378663,대전광역시 서구 계백로1249번안길42-6 (정림동),88.096,32702320
330,UMM0640,1,52503,***,(236371-B) 23년 과학화경계시스템 ups용 배터리 구매,물품,UMM,국군재정관리단,202311281100,J62E0,주식회사 제이제이이엔씨,,한승동,0626546341,광주광역시 서구 화개2로9번길5-12 (금호동),87.999,193116978
183,UMM0612,1,52207,***,(236437-C) 23년 원격교육 스튜디오 교체사업,물품,UMM,국군재정관리단,202311281100,K0E1B,주식회사 동호이엔씨,,김현진,0319978182,"경기도 김포시 태장로795번길23, 329호(장기동, 김포마스터비즈파크)",82.996,531719454
4,UMM0613,1,51548,***,(236134-D)K-1 교량전차 시뮬레이터 제조 설치,물품,UMM,국군재정관리단,202311281100,B8DAD,주식회사 네비웍스,Naviworks,원준희,0316872000,"경기도 안양시 동안구 부림로170번길41-18(관양동, (주)네비웍스사옥)",88.783,1130000000
46,UMM0611,1,49504,***,(23F069-G) 24년 육군기록관리시스템 SW 유지보수용역,용역,UMM,국군재정관리단,202311281100,GF2CB,주식회사 피앤씨솔루션,P&C Solution,최치원,025286000,"서울특별시 서초구 강남대로10길53(양재동, 피앤씨빌딩)",87.769,174094500
21,UMM0634,1,47915,***,(236469- B)건설정보모델링 소프트웨어 구매,물품,UMM,국군재정관리단,202311281100,J2EC5,나무씨엔아이 주식회사,,김보홍,0316027733,"경기도 성남시 분당구 황새울로234, 제3층 제368호(수내동, 분당트라팰리스)",88.529,66810973
1316,UMM0607,1,47336,***,(237473-D)의무장비(무산동 안저카메라) 구매,물품,UMM,국군재정관리단,202311281100,K5AFF,에이치산업,,고호영,01091642555,"경기도 시흥시 수인로3247번길36, 가동 105호(은행동, 동경5차아파트)",87.997,47376800
42,UMM0609,1,47187,***,(23F067-G)24년~25년 육군 온나라시스템 SW유지보수,용역,UMM,국군재정관리단,202311281100,C3A87,주식회사 케이티엔티,KTNT,오성근,0425240030,대전광역시 유성구 장대로95 (장대동) KT유성빌딩 3층,88.047,146888235
9,UMM0616,1,46600,***,23-F-항공기 기술도서 통합관리체계 유지보수,용역,UMM,국군재정관리단,202311281100,JDD7B,뉴테크원,,김정희,0316302198,"경기도 화성시 동탄순환대로830,  419호 (영천동, 동탄SK V1 center)",88.168,67930761
5,UMM0519,2,45337,***,23-D-정비용장비(터널세차기) 제조설치,물품,UMM,국군재정관리단,202311281100,K09EF,주식회사 성은공조,,김성관,01089813858,경상남도 창원시 의창구 대산면 유등로352-3,88.043,195533880
2,HDT0022,1,49161,***,제 6637부대 침입탐지체계(IDS) 구축사업,물품,HDT,공군작사근무지원단,202311281030,CD2F0,대주씨앤에스 주식회사,"DAEJUCNS Co., Ltd.",이종원,0317030912,"경기도 남양주시 다산순환로20, 에이에이03-011호, 에이에이03-040호(다산동, 다산현대프리미어캠퍼스)",0,73000000
75,LHP0048,1,52634,***,GOP여단·해안여단 화면전시체계 구축(설치납품),물품,LHP,제22보병사단,202311281030,IE59F,(주)에스앤씨텍,,김천용,0332624077,"강원특별자치도 춘천시 소양강로10, 315호 (후평동, 춘천비앤아이 지식산업센터)",88.054,88445544
371,LHP0047,1,52632,***,23-4차 정보화예산 물품 구매,물품,LHP,제22보병사단,202311281030,A4897,한국종합통신,KTC,이기동,0332510076,"강원특별자치도 춘천시 동면 만천로26-53, 1층",88.003,63838850
2771,LMR0060,1,52630,***,23-3차 전산운영용품 구매,물품,LMR,제5군단사령부,202311281030,LD135,고구스,,신동호,031-793-4569,경기도 하남시 신장동로156 (신장동),88,32307738
345,LHD0044,1,52562,***,물류취급물자 구매(B193),물품,LHD,제21보병사단,202311281030,LD348,태백상사,,박현옥,070-7612-9238,"강원특별자치도 태백시 하장성6길42, 101동 709호 (장성동, 홍익베스트빌아파트)",88.029,17183715
20,LHD0043,1,52516,***,OO대대 자동주유기 구매(B186),물품,LHD,제21보병사단,202311281030,M3768,구릉 INC,,홍준모,010-3248-5284,"강원특별자치도 속초시 수복로174, 101동 1403호(금호동, 생모리츠 아파트)",93.075,30338971
340,LFC0077,1,52561,***,23-3차 훈련용품 구매,물품,LFC,육군훈련소,202311281030,LBE3C,휴컨설팅,,박여진,01085151220,"충청남도 천안시 서북구 불당2길33-12 (불당동), 501호",88,23042764
8,SFD0090,1,52376,***,'24년 호텔마린 하수처리시설 관리용역,용역,SFD,제9227부대,202311281030,A1A6C,(주)진성환경,,김봉주,054-283-8851,경상북도 포항시 남구 송림로 11(),88.083,24095940
14,LHN0083,1,52594,***,23년 물류취급물자 구매,물품,LHN,제7보병사단,202311281030,L9152,국제,,박찬규,0318274808,"강원특별자치도 화천군 간동면 느릅길25, 1층 02호",88.012,26474200
3039,LHD0047,1,52579,***,안전사다리(계단형) 구매 (B196),물품,LHD,제21보병사단,202311281030,J0380,아진건설 주식회사,,주언희,0547814880,경상북도 울진군 울진읍 월변2길5-0,88.009,17784150
6,SFD0092,1,52460,***,23-P-소방시설 작동기능점검 용역,용역,SFD,제9227부대,202311281030,IE574,주식회사 디케이소방방재시스템,,차화준,0547751379,경상북도 경주시 백률로82번길60-0 (동천동),88.288,33467100
9,MCR0065,1,52432,***,'24년 승강기 유지관리 용역,용역,MCR,국방대학교,202311281030,IDA1A,주식회사 동양엘리베이터,,정선태,0415871562,충청남도 천안시 서북구 성환읍 신방로142-15,88.002,41621240
9,SFD0086,1,52245,***,'24년 호텔마린 전기안전 관리용역,용역,SFD,제9227부대,202311281030,L1A72,주식회사 한빛전기기술단,,이구형,0548230582,"경상북도 안동시 제비원로221, 2층(안기동)",91.94,13662000
10,LCF0669,1,52640,***,빅데이터분석 BI 솔루션 상용SW 구매(증설),물품,LCF,육군군수사령부,202311281030,I02D0,주식회사 제이에스씨텍,"JSC TECH CO., LTD",최인규,07046510090,"서울특별시 송파구 성내천로39길2 (마천동, B02)",98.474,56760000
350,LHG0116,1,52556,***,'23년 3분기 정보화예산 집행 물품 구매,물품,LHG,제1862부대,202311281030,L95F3,지엔씨홀딩스,,김미자,01052218028,"인천광역시 미추홀구 인하로299번길14, 가동 501호(주안동, 아주아파트)",88.002,24571036
29,SCN0173,1,52503,***,의무물자(트루패스정 4mg 등 14종 )구매,물품,SCN,제7001부대,202311281030,J94F4,(주)코스모스,,김준태,0332448322,강원특별자치도 춘천시 신동면 김유정로1607-0,88.039,17192610
84,SCN0174,1,52509,***,차량용소화기 등 29종 구매,물품,SCN,제7001부대,202311281030,K85E0,구룡,,권주팔,0555467314,경상남도 창원시 진해구 속천로8-2 (제황산동),88.065,6469720
2,LKS0073,1,52524,***,'24년 계룡스파텔 주류 구매,물품,LKS,육군인사사령부,202311281030,G9758,유한회사 대한주류상사,daehan,김진수,0418538999,충청남도 공주시 소학동길79-10 (소학동),95.736,46650800
1958,SFG0143,1,52516,***,병영 및 작은도서관 도서 구매,물품,SFG,제9181부대,202311281030,LDE61,남산컴퍼니,,홍종덕,01049107537,"경기도 부천시 상일로71, 1805동 1705호(상동, 반달마을)",90,13575614
2375,LHP0050,1,52638,***,이동식 안전사다리 구메,물품,LHP,제22보병사단,202311281030,L4084,이루다,,이정원,07076129238,충청남도 계룡시 엄사면 번영3길91-0 (대동황토방아파트) 109동 603호,88.002,23218757
1613,LHP0049,1,52354,***,작전대기시설  비품 구매 및 설치(23-2차),물품,LHP,제22보병사단,202311281030,LECFD,히또컴퍼니,,유대겸,01024270843,충청남도 공주시 회선동길13-0 (주미동),88,41862280
331,LHM0090,1,52641,***,군-탄-7 전투용 앰프 구매,물품,LHM,제15보병사단,202311281030,I3742,대성,DAESENG,홍미순,01075998577,강원특별자치도 화천군 간동면 유촌길27-0,88.009,58741740
17,LHM0084,1,51753,***,기타물자유지비(뮬류취급 물자)구매,물품,LHM,제15보병사단,202311281030,EC3A6,주식회사 태승,CallSignENG,이정애,0332559049,강원특별자치도 화천군 화천읍 산수화로6-1,88.147,25296400
217,LHM0085,1,51754,***,작전대기시설 비품구매(빌트인형 세탁기),물품,LHM,제15보병사단,202311281030,JFD62,강원물류상사,,송명숙,01085051094,"강원특별자치도 춘천시 동면 소양강로363, 1층",88.003,20381760
304,LHP0045,1,52624,***,360W 전관방송용 앰프 구매,물품,LHP,제22보병사단,202311281030,JBEFE,드림즈,,박미경,01046792856,"강원특별자치도 화천군 화천읍 옹기점길17-3, 103동 1401호(화천 건영 아모리움)",88.001,14327760
262,LHN0084,1,52602,***,23년 더 좋은 병영식당 취사기구 구매,물품,LHN,제7보병사단,202311281030,GCD7B,주식회사 가람,garam,최욱,0332438204,강원특별자치도 춘천시 동면 가산로41,88.001,151118491
2169,SFG0141,1,52519,***,브로워 등 2품목 구매,물품,SFG,제9181부대,202311281030,LBEB8,진심,,이국희,010-4526-1580,"경기도 파주시 가람로22, 113동 1004호(와동동, 가람마을1단지 벽산한라 아파트)",87.995,41954350
26,SCF0451,1,46347,***,함정 선체(갑판) 청락/도장 용역,용역,SCF,해군군수사령부,202311281030,L82FA,주식회사 금와,,이성용,0555515212,경상남도 창원시 진해구 명제로164(명동),88.209,625510000
2,SCF0453,1,46265,***,LST-II/AOE-II/MLS-II 기관제어장치 유지보수 정비,물품,SCF,해군군수사령부,202311281030,G638A,주식회사 일성이엔지,"ILSEONG ENG CO.,LTD.",오세만,0514127038,부산광역시 영도구 대교로2번길22-6 (봉래동3가) 2층,83.731,259591700
28,LPN0016,1,52266,***,야전배낭 제조 구매(예비군),물품,LPN,수도군단,202311281030,K8847,탑에스씨,,이승은,07070079007,"서울특별시 영등포구 여의대방로43나길12, 1층 (신길동)",88.063,116582000
48,LKT0130,1,52318,***,00부대 자동화개폐기 설치납품(23-대보수-52),물품,LKT,제1989부대,202311281030,J1B38,주식회사 태산엔지니어링,,유우성,0618170200,전라남도 함평군 대동면 동함평산단길93,83.05,107151270
262,LHN0084,2,52602,***,23년 더 좋은 병영식당 취사기구 구매,물품,LHN,제7보병사단,202311281030,GCD7B,주식회사 가람,garam,최욱,0332438204,강원특별자치도 춘천시 동면 가산로41,88.001,151118491
19,LCF0668,1,52370,***,X-선 장비 및 노트북 구매(대테러),물품,LCF,육군군수사령부,202311281030,D1C25,(주)에이치에스,hs,서영원,0325728082,"인천광역시 남동구 선수촌공원로17번길1, 에이동 1006호(구월동)",83.244,767069500
202,LBA0116,1,52508,***,'23년 경축특식(성탄절) 간식모음박스 구매,물품,LBA,제 2167부대,202311281030,LB751,오스코에프앤비,,지혜숙,0313764700,"경기도 안산시 단원구 고잔로55, 지하1층 102-A107호(고잔동, 중앙오피스텔)",83.068,164751120
7,LHG0115,1,52371,***,작전대기시설 빌트인 가구 제조설치납품,물품,LHG,제1862부대,202311271100,E60AA,주식회사 선민,sunmin,이기복,0333422164,강원특별자치도 횡성군 우천면 우천제2농공단지로88-22,88.111,26204770
33,LHM0088,1,52415,***,더 좋은 병영식당 취사기구 구매(00대대),물품,LHM,제15보병사단,202311271100,J7167,봄이네집,,박혜진,01024053340,강원특별자치도 철원군 갈말읍 호국로5605-15 1층 101호,88.034,17286200
33,LHM0087,1,52410,***,더 좋은 병영식당 취사기구 구매(00중대),물품,LHM,제15보병사단,202311271100,L9152,국제,,박찬규,0318274808,"강원특별자치도 화천군 간동면 느릅길25, 1층 02호",88.024,26906200
36,LKG0073,1,52401,***,23년 소대급 병영식당 물품구매,물품,LKG,육군제53보병사단,202311271100,L02B4,제이앤제이 이엔지,,노선영,0512911220,부산광역시 강서구 명지국제8로30-0 (명지동),93.851,44578470
270,UDA0015,1,52103,***,23년 병참장비(지게차 3종) 구매,물품,UDA,제3190부대,202311271100,M11CA,러블리뚱뚱보,,장벼리,01076655626,"경기도 의정부시 경의로130, 202동 1201호(의정부동, 의정부역 센트럴자이&위브캐슬)",88.001,166487080
163,MDD0138,1,51488,***,23년 4-3차 의무비품 구매,물품,MDD,국군수도병원,202311271100,M2057,주식회사 리브온,,심대현,01043407749,"서울특별시 도봉구 방학로174, 5층 비-41호 (방학동)",88.034,26980000
15,MDD0126,2,47547,***,2023 임상의학연구센터 통계프로그램 구매,물품,MDD,국군수도병원,202311271100,J0A50,주식회사 지니클라우드,,박홍련,025556500,"서울특별시 강남구 강남대로62길24-0 (역삼동,해송빌딩)3층",99.145,24970000
2,LCG0119,2,43825,***,미래 육군 여군인력 활용성 제고방안 연구,용역,LCG,육군본부,202311271030,C6455,(사)한국전략문제연구소,Korea Research Institute for strategy,김재창,027051301,"서울특별시 용산구 청파로 40, 삼구빌딩 1815호(한강로3가)",89.883,35900000
7,LKS0070,1,52353,***,'23년 지능형디지털아카이브체계 상용SW라이선스 구매,물품,LKS,육군인사사령부,202311271030,G7FAE,주식회사 케이에스씨앤씨,KSCNC CO LTD,조원채,0312817889,"경기도 용인시 기흥구 동백3로11번길33,801-26호 (중동,새롬프라자)",88.162,24000000
391,SFD0089,1,52313,***,캐노피천막 등 13품목 구매 납품,물품,SFD,제9227부대,202311271030,M434C,오션무역,,엄영달,0542444170,"경상북도 포항시 남구 중앙로131번길47, 402호(대도동)",88.056,28970626
237,SFD0088,1,52321,***,등짐펌프 등 6품목 구매 납품,물품,SFD,제9227부대,202311271030,L6995,메타에듀시스(경산),,윤해곤,053-811-2062,"경상북도 경산시 펜타힐즈2로40-0 (중산동, 펜타힐즈 더샵 2차) 204-1603",88.061,8692570
4,MCM0019,1,50558,***,정보수집 및 분석툴 구매,물품,MCM,4284부대,202311271030,KB89D,다담시스 주식회사,,장근수,07041933232,서울특별시 금천구 가산디지털1로1 (가산동) 1208호,98.837,9180000
209,SCN0168,3,52084,***,도서(어게인 마이라이프 등 171종)구매,물품,SCN,제7001부대,202311271030,I4383,주식회사 동빈글로벌,Dongbinglobal,위정은,0553651132,"경상남도 창원시 성산구 완암로50, 넥스동 704호(성산동, SK테크노파크)",90.007,19966600
209,SCN0168,2,52084,***,도서(어게인 마이라이프 등 171종)구매,물품,SCN,제7001부대,202311271030,I4383,주식회사 동빈글로벌,Dongbinglobal,위정은,0553651132,"경상남도 창원시 성산구 완암로50, 넥스동 704호(성산동, SK테크노파크)",90.007,19966600
209,SCN0168,1,52084,***,도서(어게인 마이라이프 등 171종)구매,물품,SCN,제7001부대,202311271030,I4383,주식회사 동빈글로벌,Dongbinglobal,위정은,0553651132,"경상남도 창원시 성산구 완암로50, 넥스동 704호(성산동, SK테크노파크)",90.007,19966600
16,LHR0048,1,52361,***,훈련대 실내사격장 3개소 피탄지 교체,물품,LHR,육군 제37보병사단,202311271030,M1642,야고보산업,,김후백,01085990091,"충청북도 제천시 의병대로55-8, 102호(명동)",88.039,24387100
5634,LKS0071,1,52356,***,'23년 모집홍보 기념품 제작납품,물품,LKS,육군인사사령부,202311271030,LCFAD,반딧불,,문정란,01088075372,경기도 하남시 미사강변남로125-0 (망월동) 102동 509호,88,42588790
82,SCN0166,1,52174,***,"23-00사 예하취사장 청소(후드, 덕트) 용역",용역,SCN,제7001부대,202311271030,J9EF1,지원텍,,구성석,055-264-3542,"경상남도 김해시 분성로400-0 (동상동), 두은빌딩 401호",90.002,27363750
82,SCN0167,2,52174,***,"23-00사 예하취사장 청소(후드, 덕트) 용역",용역,SCN,제7001부대,202311271030,J9EF1,지원텍,,구성석,055-264-3542,"경상남도 김해시 분성로400-0 (동상동), 두은빌딩 401호",90.002,27363750
33,SCH0170,1,51064,***,23-154호 그린헥시딘스틱스왑 등 102종 구매,물품,SCH,해군작전사령부,202311271030,LA9E0,고고팜,,임선희,0532479090,"경상북도 경산시 장산로25길14, 2층 제사무소호(삼북동, 초원맨션)",88.028,14843050
1,SFC0138,1,49515,***,23-해병-모병 홍보 영상 제작 용역,용역,SFC,제9691부대,202311271030,F422C,(주)더존크리에이티브,"The Zone Creative Co.,Ltd.",임빈만,025142957,서울특별시 서초구 서초중앙로8길89-2 (서초동) 2층,67.948,17000000
2,LKD0067,1,52364,***,23년 폭발물 감식시스템 구매,물품,LKD,제32보병사단,202311271030,K0056,(주)본테크,"BONTECH Co.,LTD.",이진로,0313035250,"경기도 수원시 영통구 덕영대로1556번길16 (영통동, 디지털엠파이어빌딩 D동 1201~1203호)",95.735,83341176
2,MDD0130,1,47816,***,2023 의무장비 초음파진단기 고급형 구매,물품,MDD,국군수도병원,202311241700,GD35B,(주)카디오헬스,cardiohealth,김진영,025864320,"서울특별시 관악구 과천대로939-0 (남현동, 르메이에르 강남타운2)",96.808,174900000
5,LCM0056,2,40087,***,군 전용 데이터셋 구축 ISP,용역,LCM,육군교육사령부,202311241330,HA023,사단법인 미래안보산업전략연구원,IFSIS,박종재,0234522416,서울특별시 영등포구 영등포로35길10-0 (영등포동6가) 8층 809호,,75000000
2,EBB0365,1,4000,***,K5 방독면 수리부속(방산),물품,EBB,지상공통전력운영계약팀,202311241100,0112F,에스지생활안전 주식회사,SG Safety Corporation,성정현,07049928690,경기도 평택시 신평로28(유천동),87.704,6716493520
598,MCX0039,1,52249,***,시설자재(버터플라이밸브)등 246종 구매,물품,MCX,자운대근무지원연대,202311241100,M5857,황금나무,,오영실,01032745687,"대전광역시 동구 대전로542번길121, 303동 304호(천동, 위드힐아파트)",88.028,44260718
33,LHM0082,1,51644,***,(군-집-12) 작전대기시설 컨테이너 빌트인 가구 제조,물품,LHM,제15보병사단,202311241100,E04A2,준산업,JUN,최미진,0337638669,강원특별자치도 원주시 소초면 장수2로196-20 가(A)동,88.014,26777000
307,DSS0066,1,51708,***,기록물보존장비 구매,물품,DSS,국군제1068부대,202311241030,D50B2,(주) 아이다스,(주)IDAS,정춘호,024884600,"서울특별시 강동구 성안로 173, 신구 오피스텔 902호(천호동)",91.001,170000000
176,SCH0176,1,52267,***,23-171호 병영도서 구매,물품,SCH,해군작전사령부,202311241030,JAD6F,주식회사 명일,,김명희,07047727683,경상남도 창원시 의창구 명서로116번길20 (명서동)지하101,90.004,11055600
31,SCH0175,1,52264,***,23-169호 병영도서 구매,물품,SCH,해군작전사령부,202311241030,L4F28,에스엔컴퍼니,,권순남,01072725566,부산광역시 부산진구 개금본동로23번길20-0 (개금동),90.023,1791400
7,SCP0154,1,52112,***,지향성스피커 금속기둥 제조 납품,물품,SCP,제8385부대,202311241030,H80B1,주식회사와이에이치에스앤티,YH S&T,김명숙,0632625180,전북특별자치도 완주군 봉동읍 첨단산업1로50,88.005,3598100
132,MDJ0049,1,51854,***,'23-13차 부대조달 의무비품 구매계약(침대),물품,MDJ,국군대전병원,202311241030,I5651,주식회사 범만테크,BMT,성순이,0516122994,부산광역시 중구 대청북길31 (대청동4가),88.014,34654300
8,MDD0136,1,51489,***,23년 의무비품 구매 4-4차(제작목재),물품,MDD,국군수도병원,202311231600,H03D6,주식회사 다우스,"dahws co., ltd.",황지훈,0313668241,경기도 화성시 우정읍 밤밭일원길43-1,88.516,1984200
5,EBB0364,1,0927,***,고속상륙정(LSF-I) 외주 창정비(2번함),물품,EBB,지상공통전력운영계약팀,202311231100,D589D,(주) 선진엔텍,"Sunjin Entech Co., Ltd.",박만철,0514147308,부산광역시 사하구 감천항로405번길11-0 (구평동),85.18,9838980052
9,SFL0075,2,50631,***,24-교-생활계폐기물 수거 및 처리용역,용역,SFL,제3283부대,202311231100,K5029,주식회사 블루경상,,선혜진,054-615-0900,"경상북도 포항시 북구 중흥로208-0, 116호(죽도동)",88.191,47465600
226,MDD0132,1,48891,***,2023 의무장비(냉장고 혈액은행용 대형) 구매,물품,MDD,국군수도병원,202311231100,L09DF,씨와이플러스,,이채연,01029062670,"인천광역시 남동구 소래역동로12-1, 202호 (논현동)",87.996,8254150
2,UMM0001,1,43927,***,23-N-토양오염정화 위탁용역(C106),용역,UMM,국군재정관리단,202311231100,95693,한국농어촌공사,Korea Rural Community Corporation,김인중,0613385114,전라남도 나주시 그린로20(빛가람동),,30200000000
1631,SFC0151,1,52170,***,23-해병-브리핑체계 운영용품 구매(1-1),물품,SFC,제9691부대,202311231100,J7C75,(JNJ)글로벌,,정수호,01047461563,"경상남도 창원시 마산회원구 봉암공단로6, 1층 136호-A133호(봉암동, 마산산업용재백화점)",87.997,149945800
