참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
276,LFK0029,1,39648,***,22-5차 전산운영용품 구매,물품,LFK,육군종합군수학교,202209301100,KC55C,와이컴퍼니,,정민서,010-2405-4466,대전광역시 서구 복수동로87번길5-24 (복수동) 204,88.002,23943460
2,LFH0017,1,39651,***,22년 식기세척기 임차용역,용역,LFH,육군부사관학교,202209301100,C8938,온누리넷,onnurlnet,임수현,0632297768,전북특별자치도 전주시 완산구 산월1길10-31 (중화산동2가),88.477,31565250
192,HDL0018,1,39699,***,22-2차 탄약고지역 제초용역,용역,HDL,공군제16전투비행단,202209301100,GDC99,도윤건설 주식회사,DOYUN CONSTRUCTION,홍수정,0544563065,경상북도 구미시 봉곡북로11길10(봉곡동),88.044,21233100
1001,UMM0590,1,37307,***,22-국-디지털인쇄재료 25종 구매,물품,UMM,국군재정관리단,202209301100,J71EB,더블유비테크,,공미경,070-4772-1096,경기도 양주시 평화로1915-0 (봉양동),88,123654649
1,LPN0011,2,36095,***,군 주거시설 민간위탁 관리 용역,용역,LPN,수도군단,202209301030,B1726,주택관리공단 주식회사,KOREA HOUSING MANAGEMENT,방성민,0559233154,경상남도 진주시 사들로137 (충무공동),93.516,3333883266
2,SFH0106,1,39721,***,저장대 구매/설치(도서지역),물품,SFH,제9196부대,202209301030,K263A,주식회사 티원산업,,김병천,0325411360,"인천광역시 서구 원당대로117번길70-3 (오류동), 창고동 1층",97.111,2412000
132,LNG0070,1,39666,***,00부대 건축감리용역(20-2500-44),용역,LNG,육군 제1군단,202209301030,JC734,건축사사무소 휴안,,이재호,031-894-5823,경기도 수원시 영통구 광교중앙로170 (하동) A동 605호,88.081,11169200
209,SFG0100,1,39275,***,CCTV 등 3품목 구매,물품,SFG,제9181부대,202209301030,BA19B,주식회사 인테크,INTECH,이상국,024170667,"경기도 하남시 미사강변서로25-0 (풍산동),F519호",88.011,47444395
42,LNG0069,1,39620,***,00부대 설계용역(주거재사용-001),용역,LNG,육군 제1군단,202209301030,DE2F7,해주엔지니어링 주식회사,HAE JU ENG,임호빈,027401106,"경기도 화성시 병점동로134번길12, 1층 101-나호(진안동, 태성빌딩)",88.014,15925000
25,LHM0070,1,39578,***,22년 후반기 물탱크청소 용역 계약,용역,LHM,제15보병사단,202209301030,F2A64,주식회사 모아,moa,김기주,033-521-9877,강원특별자치도 삼척시 근덕면 삼척로3657-3,88.013,15764446
3988,LHD0038,1,39585,***,3분기 정보체계용품 구매(A126),물품,LHD,제21보병사단,202209301030,L2F19,다온제이,,김주리,01025455326,"경기도 과천시 장군마을길56, 301호(주암동)",88,33820509
1,LPN0011,1,36095,***,군 주거시설 민간위탁 관리 용역,용역,LPN,수도군단,202209301030,B1726,주택관리공단 주식회사,KOREA HOUSING MANAGEMENT,방성민,0559233154,경상남도 진주시 사들로137 (충무공동),93.516,3333883266
217,MDN0019,1,37505,***,휴대용핵종분석기 구매,물품,MDN,국군화생방방호사령부,202209301030,H3BD6,(주)이에이치,"EH Co.,Ltd",임경태,0319742848,"경기도 고양시 덕양구 삼원로63-0 (원흥동, 고양아크비즈) 612호",92.469,44072600
434,MDN0018,1,37352,***,표본수집키트 구매,물품,MDN,국군화생방방호사령부,202209301030,K85C7,디앤에이(DNA),,강수곤,0226727625,"서울특별시 구로구 경인로54길4(구로동, 공구상가일번지 에이동 H-201호)",87.997,32189665
292,MDN0017,1,37351,***,WMD 제거작전물자세트,물품,MDN,국군화생방방호사령부,202209301030,L4781,만물대장,,김경옥,01087527421,대구광역시 서구 국채보상로76길52-0 (비산동) 203호,88.009,25424050
152,LDH0863,1,38985,***,전술정보통신체계 창정비요소개발 비품 구매,물품,LDH,육군종합정비창,202209291300,JA4ED,헬로TV,,김병연,010-8712-0267,경기도 고양시 일산서구 덕산로70-32 (구산동),87.995,140681858
138,LCF0508,1,38182,***,생화학분석기(동물용) 1항목 구매(의무),물품,LCF,육군군수사령부,202209291130,JA4CB,윤서상사,,이민수,01092754317,"서울특별시 용산구 이촌로65가길51-0 (이촌동, 한가람아파트) 214-2103",88.025,30194390
5,LGP0203,2,37953,***,22년 내진성능평가 검증용역(1공구),용역,LGP,제1군수지원사령부,202209291100,G112F,주식회사 와이구조엔지니어링,"Y Structural Engineering Co., Corp",이용호,0325191971,"인천광역시 부평구 부평대로301, 501호 (청천동, 남광센트렉스)",88.228,18854460
68,MDR0041,1,39517,***,2022년 소방시설 종합정밀점검 용역,용역,MDR,제9965부대,202209291100,EE618,(주)21세기소방,21sobang,윤장헌,0438772119,충청북도 음성군 대소면 멍심이길102,88.021,21397333
5,MDD0119,1,39491,***,22년 의무비품 3-20 차 구매,물품,MDD,국군수도병원,202209291100,IC429,케어원,,이경열,0221576331,서울특별시 송파구 충민로66 (문정동)가든파이브라이프 테크노관 T7135호,94.719,2887500
3,MDQ0033,1,39483,***,병상용 3단스크린 등 6품목,물품,MDQ,국군의무학교,202209291100,B7603,주식회사 에스티에스,STS,이영수,0425368585,대전광역시 서구 도산로403번길21-0 (탄방동),99.237,9510000
88,HCL0079,1,39704,***,항-22-036 PCR 시약 등 28종,물품,HCL,공군사관학교,202209291100,HED41,유어스 컴퍼니,UUS COMPANY,이춘복,07088095966,"경기도 고양시 일산서구 중앙로1560, 303-21호 (대화동, 다산스카이빌)",88.001,43691320
55,UAC0025,1,39543,***,박스 포장용 테이프 2종 구매,물품,UAC,국방출판지원단,202209291100,FE545,진영상사,jinyoung,양왕진,042-551-3455,충청남도 계룡시 번영8길20-16 (엄사면),89.518,4882300
640,MCS0055,1,39545,***,의료기재 39차(코로나진단키트) 구매,물품,MCS,국방부계룡대근무지원단,202209291100,K4525,선아 (SUNA),,김선아,01025126626,경상북도 청도군 매전면 오남길141-11,88.001,4963300
213,UMM0573,1,38950,***,(226054-G) ’22년 원격교육 스튜디오 교체사업,물품,UMM,국군재정관리단,202209291100,CB476,주식회사 패스넷,"PASSNET Co.,Ltd",정정훈,0215443254,경기도 군포시 군포첨단산업2로32 (부곡동),82.997,741052960
155,UMM0589,1,38126,***,22-공-관급자재(원격검침) 제조설치,물품,UMM,국군재정관리단,202209291100,BAE92,주식회사 노하우전기통신,,양창화,027016290,"서울특별시 영등포구 양산로53, 408호(양평동3가, 월드메르디앙비즈센터)",88.121,49511010
206,UMM0575,1,35569,***,(226352-E) 학교교실 장비도입(통합강의체계)사업,물품,UMM,국군재정관리단,202209291100,A7387,(주)디에스티인터내셔날,DSTI International,김형태,025541828,"서울특별시 금천구 가산디지털1로149 12층 1201호~1205호(가산동, 신한이노플렉스)",83.02,188181094
331,UMM0576,1,35537,***,(226306-C)영상정보 교육시스템 구매 설치,물품,UMM,국군재정관리단,202209291100,KFB9E,은서유통,,윤운태,01024075879,충청남도 보령시 남포면 봉덕삼현길305-136,87.995,59677750
74,SFM0086,1,38535,***,지문인식기 제조/설치,물품,SFM,제3170부대,202209291030,H0728,주식회사 크리에이티브넷,"CreativeNet Co., Ltd.",주형진,07078336574,"충청남도 공주시 월송동현로45-5, 1층 101호(월송동)",88.003,141894850
102,LHK0054,1,39516,***,22-3차 전산운영용품 구매,물품,LHK,제2군단,202209291030,E5835,비지니스 플랫폼,SINDOH BUSINESS PLATFORM,한광희,0332552040,"강원특별자치도 춘천시 중앙로1가26-2, 2층",88.111,35972249
9,MCT0053,1,39438,***,22년 소방시설 종합 정밀점검,용역,MCT,국군체육부대,202209291030,H385F,가람소방방재 주식회사,garamsobang,김정희,0532883260,"대구광역시 서구 와룡로307-0 (중리동)(디센터1976,711호)",88.05,16592750
148,SFM0089,1,38991,***,칫솔케이스 등 2품목 구매,물품,SFM,제3170부대,202209291030,G2A4F,두나무조경,Twotree Landscaping,권숙이,0542836716,"경상북도 포항시 남구 새천년대로281, 2층",88.003,22684293
415,SFM0088,1,38989,***,세탁망 구매,물품,SFM,제3170부대,202209291030,JBEA4,리더산업필터,,황순희,0549722484,경상북도 칠곡군 지천면 금호로172-11,88,47941590
419,SFM0087,1,38984,***,세수비누 구매,물품,SFM,제3170부대,202209291030,HA21D,P．H．E（포항중장비）,P.H.E,박화영,0542550078,경상북도 포항시 남구 연일읍 동문로94번길37-0,88.003,48823160
27,LCN0035,2,37695,***,23년 생도 예복 부수기재(벨트류) 제조,물품,LCN,육군사관학교,202209291030,K9A32,주식회사 순수팩토리,,신지원,023712101,경기도 고양시 덕양구 삼원로40-1 (삼송동),88.022,27990000
97,LNF0040,1,39542,***,(통신-7) 3분기 전산운영용품 구매,물품,LNF,제1보병사단,202209291030,KD7DA,주식회사 주니텍,,최현숙,010-3010-1299,경기도 파주시 조리읍 은골길129,88.002,17804950
927,LNT0046,1,39456,***,22년 체력단련기구 구매,물품,LNT,제28보병사단,202209291030,K342D,주진바이오,,김나연,01064587009,"경기도 안산시 상록구 해양4로31 (사동, 그랑시티자이) 109동 4506호",88.002,28778350
28,LCG0102,1,39433,***,드론축구 시설물 구성 용역,용역,LCG,육군본부,202209291030,I3022,주식회사 파라다이스투어,PARADISE TOUR,백금순,010-4829-2956,"울산광역시 남구 왕생로86번길13-0 (달동), 202호",87.836,52049000
388,DSS0064,1,37914,***,00부대 휴대용 폭발물 탐지기 구매,물품,DSS,국군제1068부대,202209291030,HFA89,에이치아이엠,HIM,이용재,0263267322,서울특별시 동작구 사당로4길27-0 (사당동),88.001,38627700
4,UAZ0019,2,37899,***,22-외국 군사자료 번역사업,용역,UAZ,합동군사대학교,202209291000,D99C7,(주)엔코라인,enkoline,이승철,025161979,"서울특별시 영등포구 국회대로70길18,7층 (여의도동, 한양빌딩)",,23040000
4,UAZ0019,1,37899,***,22-외국 군사자료 번역사업,용역,UAZ,합동군사대학교,202209291000,D99C7,(주)엔코라인,enkoline,이승철,025161979,"서울특별시 영등포구 국회대로70길18,7층 (여의도동, 한양빌딩)",,23040000
2,MHD0071,2,31126,***,국방통합원가시스템 고도화 2차 사업,용역,MHD,방위사업청(운영지원과),202209281400,A499E,주식회사 모비젠,"MOBIGEN. CO., LTD",김태수,025389360,"경기도 성남시 수정구 금토로80번길37, 더블유동 8층 (금토동, 인피니티타워)",,8492000000
3,LDH0853,1,38837,***,(화공) 황산등6종 구매,물품,LDH,육군종합정비창,202209281300,FE04D,주식회사 에이에스씨,"ASC Co.,Ltd",임승수,0316770131,"경기도 안성시 공단1로99 (신건지동, 안성제1산업단지)",93.235,5357000
3,LDH0861,1,38892,***,부품제작자재  튜브 너트 적용관 등 14종 구매,물품,LDH,육군종합정비창,202209281300,BFAC3,동양정밀,DONG YANG JUNG MIL,정보경,051-802-5841,부산광역시 사상구 낙동대로1318번길52-0 (삼락동) 동양정밀,97.599,40700000
13,LDH0859,1,38860,***,(화공) 록타이트401등5종 구매,물품,LDH,육군종합정비창,202209281300,KF57F,그린존,,김근아,0542746100,"경상북도 포항시 북구 칠성로42-1, 2층(남빈동)",98.471,6666666
54,LDH0855,1,38841,***,(화공) 이형제등16종 구매,물품,LDH,육군종합정비창,202209281300,DEACD,태양이엔지 주식회사,TAEYANG ENG,박준희,0553539885,경상남도 밀양시 중앙로 129(),88.019,19979042
51,LDH0854,1,38839,***,(화공) 부식방지제등14종 구매,물품,LDH,육군종합정비창,202209281300,03534,삼성기전 주식회사,samsung eem.co.Ltd,양진원,0549711294,"경상북도 칠곡군 지천면 금호로1길32, 나동 (금호리65-10)",88.039,28433943
22,HCG0052,1,38200,***,성고충예방대응센터 홍보영상 제작,용역,HCG,공군본부,202209281130,I876E,휴먼프로덕션,human production,김목은,010-2210-3259,"서울특별시 강남구 개포로508, b1층 118호 (개포동)",87.784,16317510
4,HDQ0063,1,39051,***,20비 취사연료 공급계약,물품,HDQ,제20전투비행단,202209281100,H5D85,좋은에너지산업주식회사,good emergy ind,김종열,0415659007,충청남도 천안시 동남구 충절로487-0 (삼룡동),90.107,191500000
3,UMM0578,1,39176,***,(22G171-A) 사이버 관제시스템 구매설치(금융리스),물품,UMM,국군재정관리단,202209281100,A8059,군인공제회,MILITARY MUTUAL AID ASSOCIATION,정재관,0221902034,서울특별시 강남구 남부순환로 2806(),96.322,583110950
3,UMM0578,2,39176,***,(22G171-A) 사이버 관제시스템 구매설치(금융리스),물품,UMM,국군재정관리단,202209281100,A8059,군인공제회,MILITARY MUTUAL AID ASSOCIATION,정재관,0221902034,서울특별시 강남구 남부순환로 2806(),96.322,583110950
8,UMM0579,1,37576,***,(22F053-I)22년 육로 특수화물 수송용역,용역,UMM,국군재정관리단,202209281100,CF4E0,대신로지스틱스 주식회사,DAISHIN LOGISTICS,양임석,0222014000,"서울특별시 송파구 오금로46길5-0 (가락동, 보성빌딩) 3층",86.61,395898000
2,MCD0035,1,37006,***,2022년 군 책임운영기관 고객만족도조사 용역,용역,MCD,국방부(운영지원과),202209281100,L5FF4,주식회사 더퍼스트원,,박재은,0234843055,"서울특별시 중구 청파로464, 101동 2701호(중림동, 브라운스톤서울)",,25000000
5,EHF0173,2,4791,***,"회전인양빔 조립체, 유도탄중간정비장비세트,해성-1",물품,EHF,미래전력사업전력운영계약팀,202209281030,J2D26,태양산업,,윤창권,0553877878,경상남도 양산시 학동길58(어곡동),88.142,58155000
32,LHK0053,1,39207,***,"병영식당 취사기구, 비품구매(대리석 상판 등)",물품,LHK,제2군단,202209281030,C6B7D,주.태진,ju.taejin,송영태,0337666460,강원특별자치도 원주시 판부면 도매촌길64,88.071,30327900
333,LHG0064,1,38672,***,GOP과학화 경계시스템 간격유지기 구매,물품,LHG,제1862부대,202209281030,L7733,서광스틸,,이춘옥,010-5410-5236,강원도 강릉시 연곡면 영진길6-0,88.004,52270598
31,SCQ0132,1,39395,***,의약품 및 의료물품(외상처치마네킹 등 5종) 구매,물품,SCQ,제9911부대,202209281030,E186F,주식회사 한스피엠아이,HANS P.M.I Corp.,한경아,0313463092,경기도 군포시 고산로151번길28-0 (당정동) 403호,97.866,10290000
28,SCQ0131,1,39390,***,냉난방기 1대 구매(설치포함),물품,SCQ,제9911부대,202209281030,KF56B,주식회사 솔로몬종합관리,,김지예,07041462432,경기도 남양주시 별내중앙로26-0 (별내동) 1006-39호,88.015,3341950
71,SCQ0130,1,39398,***,톤백마대수거대 등 4종 구매,물품,SCQ,제9911부대,202209281030,I1F54,공리사,gongleesa,이언주,01071127709,"경기도 남양주시 별내면 청학로68번길6, 507-604(청학주공@)",88.007,10599100
28,SCN0139,1,39377,***,스핀싸이클 등 2종,물품,SCN,제7001부대,202209281030,I87BE,강영 주식회사,"Kang Young Co.,Ltd.",강동길,0552733035,"경상남도 창원시 성산구 완암로50-0 (성산동),SK테크노파크 메카동 1115호",88.015,4744010
213,SCK0107,1,39380,***,각대봉투 등 354종 구매,물품,SCK,해군교육사령부,202209281030,I581F,희망밸브시스템,HVS,박호용,0552987755,경상남도 창원시 의창구 북면 백월로225-0,88.004,41891652
57,UEK0005,1,39379,***,(22-53) 22-3차 전산운영용품 구매,물품,UEK,제2기갑여단,202209281030,K7CB4,추가령기프트,,설수국,01062644720,경기도 포천시 일동면 윗갈기길17-55,88.002,9901318
279,LKP0078,1,39330,***,'22년 3분기 전산운영용품 구매,물품,LKP,5군수지원사령부,202209281030,I29AA,보나상사,보나상사,김미영,05023767243,대구광역시 달서구 월배로80길116-0 (송현동),88.009,14555190
48,SDQ0077,1,39269,***,구리양극봉 등 12종 구매,물품,SDQ,해군제2수리창,202209281030,K1829,주식회사 엠에스유통,,김은화,01036248984,"경기도 평택시 중앙2로13 (평택동), 6층 602-1-411호(센텀스카이)",88.125,25105450
11,LHM0069,1,39168,***,(군-군-13) 병영식당 취시기구(소도구) 구매,물품,LHM,제15보병사단,202209281030,G5531,전우사,jeon-wo-sa,방만석,0334421366,강원특별자치도 화천군 화천읍 상승로42-10,89.374,9697000
8,LFP0021,1,39396,***,'22년 4분기 교육비품 구매(휴대폰보관함 등 229종),물품,LFP,육군보병학교,202209281030,ID94E,디오이앤씨,,송현덕,01051694395,전라남도 광양시 중동로97-0 (중동) 3층,88.321,41027000
119,LGC0032,1,39057,***,학군교 조경관리 용역,용역,LGC,육군학생군사학교,202209281030,DF292,주식회사송암,SONG ARM,임희자,0437336845,충청북도 옥천군 옥천읍 옥천농공길53-26,88.013,26692600
162,LHQ0033,1,39310,***,22년 전관방송용앰프 구매,물품,LHQ,제2작전사령부,202209281030,KC2DF,주식회사 지성엔테크,,서상일,07075202645,대구광역시 달서구 조암로14길13 (월성동),88.03,43291560
2,SFH0105,1,39302,***,폭발물처리장비(x-ray촬영기 노트북) 외주정비용역,물품,SFH,제9196부대,202209281030,B1D1A,(주)씨텍메디칼,"Sitec Medical Co.,Ltd.",문범진,0319820620,경기도 성남시 중원구 둔촌대로541번길29-0 (상대원동),99.093,45100000
47,SDQ0080,1,39291,***,고속단정용 고무튜브 등 7종 구매,물품,SDQ,해군제2수리창,202209281030,L4BDB,창진종합상사,,서진수,010-6417-8010,"경기도 평택시 중앙2로13, 4층층 401-C10호(평택동, 센텀스카이빌딩)",88.049,19018300
48,SDQ0079,1,39289,***,디스플레이유닛 등 4종 구매,물품,SDQ,해군제2수리창,202209281030,K7517,동 인,,최명진,07077865007,"경기도 평택시 청북읍 안청로4길17, 201호",88.012,15219050
48,SDQ0078,1,39285,***,"표시기,방위방향용 등 5종 구매",물품,SDQ,해군제2수리창,202209281030,L4BBF,주식회사 참좋은,,배지희,01055785900,"경기도 평택시 중앙2로13, 602-1-655호(평택동, 센텀스카이)",88.036,43032035
5,SCK0106,1,39280,***,TTS 소프트웨어 구매,물품,SCK,해군교육사령부,202209281030,JAF44,주식회사 루트웰,,노덕권,07076927353,서울특별시 영등포구 영등포로103 (당산동2가) 하나비즈타워 603호,98.713,8064000
2,SCK0105,1,39276,***,22-22 병영시설 개선 재해에방 기술지도,용역,SCK,해군교육사령부,202209281030,GDA45,한국건설지원단 주식회사,"Korea Construction Support Co.,Ltd",임용조,0557629225,"경상남도 진주시 남강로29번길15-13, 101호(평거동)",90.512,1377310
569,SCN0140,1,39386,***,22-부두 CCTV 제조설치,물품,SCN,제7001부대,202209281030,F1D7D,주식회사 씨앤티,cnt.co.ltd,김정미,0544343616,"경상북도 김천시 농소면 농남로186, 층",87.995,256746470
14,SCL0071,1,39344,***,23년 벽걸이 달력 제작,물품,SCL,해군사관학교,202209281030,E6743,대전인재사,DAEJEONINJAESA,고인곤,0422228538,대전광역시 동구 선화로 212(),96.539,5680000
5,SCL0070,1,39343,***,23년 탁상 달력 제작,물품,SCL,해군사관학교,202209281030,H1F5C,주식회사 리컴퍼니,RE company,최성미,0552389401,"경상남도 창원시 의창구 용동로83번안길7, 308호, 309호(사림동, 미래드림)",88.512,10625314
4,SCF0104,1,37326,***,AOE-II 인원용 승강기 정비,물품,SCF,해군군수사령부,202209281030,A8797,(주)대명엘리베이터,"daemyung elevator co., ltd.",김동건,0522882700,"울산광역시 북구 활밤로 19(효문동, (주)대명엘레베이터)",84.492,57424400
83,MDS0022,1,39388,***,자체정비용 정밀측정장비(현미경) 구매,물품,MDS,제3707부대,202209281030,JCD34,다알시스 주식회사,,최윤호,07086571692,"경기도 수원시 권선구 일월천로4번길2, 4층(구운동, 씨지에스빌딩)",99.41,32770000
1,LHK0051,1,37933,***,주거시설 민간위탁 관리용역,용역,LHK,제2군단,202209281030,B1726,주택관리공단 주식회사,KOREA HOUSING MANAGEMENT,방성민,0559233154,경상남도 진주시 사들로137 (충무공동),95.938,3831451020
6,LCF0029,2,32996,***,케이블조립체무선 주파수용(W112)등22항목제조(특무),물품,LCF,육군군수사령부,202209281030,KA6FB,주식회사 엘사이드,,김용철,01038149365,"경기도 성남시 분당구 판교로700, 제디동 206호(야탑동, 분당테크노파크)",93.442,74296000
2,HCL0078,1,37544,***,'22년 공사생도 해외항법훈련 용역,용역,HCL,공군사관학교,202209281000,BC74E,(주)트래비스,TRAVIS.CO.LTD,송재만,027327878,서울특별시 마포구 월드컵북로58길15 (상암동),94.304,317500000
13,MDD0116,1,39072,***,2022년 장비운영소모품 158차 구매계약,물품,MDD,국군수도병원,202209271630,KBD1B,에스디씨,,이해룡,0639159211,전북특별자치도 익산시 익산대로2길27-3 (인화동1가) 201호,88.123,7659251
3,LDH0833,1,38637,***,(정비) 연마지등5종 구매,물품,LDH,육군종합정비창,202209271300,HB4C2,주식회사 성우,"SUNGWOO CO., LTD.",김은화,0519873828,부산광역시 강서구 신호산단3로88번길68 (신호동),92.334,14121540
2,LDH0850,1,38657,***,(정비) 면봉등80종 구매,물품,LDH,육군종합정비창,202209271300,HB4C2,주식회사 성우,"SUNGWOO CO., LTD.",김은화,0519873828,부산광역시 강서구 신호산단3로88번길68 (신호동),91.659,9574230
13,LDH0849,1,38655,***,(정비) 면장갑등33종 구매,물품,LDH,육군종합정비창,202209271300,F44A2,풍년유통,pungyunfam.mart,정해선,0615338205,전라남도 해남군 해남읍 중앙2로127-4,88.454,18296880
2,LDH0847,1,38653,***,(정비) 코팅앤드밀등64종 구매,물품,LDH,육군종합정비창,202209271300,HB4C2,주식회사 성우,"SUNGWOO CO., LTD.",김은화,0519873828,부산광역시 강서구 신호산단3로88번길68 (신호동),92.896,9097250
112,LDH0841,1,38647,***,(정비) 방진마스크등6종 구매,물품,LDH,육군종합정비창,202209271300,K9EC5,주식회사 디엔에이이노베이션,DnA Innovation Corporation,김수정,031-704-9808,"경기도 성남시 분당구 황새울로335번길8, 4층 401호 (서현동, 퍼스트비즈니스센터)",87.999,23478000
9,LDH0837,1,38642,***,(정비) 가제수입포등11종 구매,물품,LDH,육군종합정비창,202209271300,IE0A2,포워드림,,김완수,051-343-1177,부산광역시 사상구 괘감로37-0 (괘법동) 25동104호,88.053,12998150
2,LDH0836,1,38641,***,(정비) 열수축튜브등34종 구매,물품,LDH,육군종합정비창,202209271300,HB4C2,주식회사 성우,"SUNGWOO CO., LTD.",김은화,0519873828,부산광역시 강서구 신호산단3로88번길68 (신호동),92.775,8302330
23,LNF0039,1,38576,***,22년 10~12월 부대계약 식자재 납품(2차),물품,LNF,제1보병사단,202209271100,IE3D1,주식회사 제이에프,,진주,01090320950,"충청북도 청주시 청원구 율봉로159번길73-1, 301호(율량동, 스톰비오피스센터)",83.016,391350447
14,LGQ0030,1,39481,***,22년 소방시설 작동기능 검사 용역,용역,LGQ,제36보병사단,202209271100,E8967,(주)에프이씨방재,FEC,김유태,0336421190,"강원특별자치도 강릉시 솔올로5번길43, 2층(교동)",88.165,8542000
52,LGM0021,1,39082,***,22-15차 의무물자 부대구매,물품,LGM,제11기동사단,202209271100,HBA22,주식회사 은하수팜,eunhasoopharm,이용진,0317663293,경기도 광주시 퇴촌면 광동로84,88.011,61495000
13,LGM0019,1,39076,***,22년 전차훈련용 폭음기(신형) 구매,물품,LGM,제11기동사단,202209271100,FDD40,(주) 강원이엔지,kangwonENG,양일근,0337647464,강원특별자치도 원주시 치악로1614번길16-0 (단구동),88,77808750
19,LGM0018,1,38836,***,22-1차 안전관리자 TF 진단물자 구매,물품,LGM,제11기동사단,202209271100,L7CA3,한길상사,,서용미,01057520560,강원특별자치도 강릉시 연곡면 퇴곡2길26-7,88.242,1257929
1188,LGM0022,1,39132,***,야전 전투용 앰프(600W) 구매설치,물품,LGM,제11기동사단,202209271100,GB3BA,윤영,Yoonyoung,김현정,010-9495-8049,경기도 화성시 동탄대로24길74-0 (영천동)159동102호,88,35051100
31,SCU0091,1,39167,***,제트스트림 4색볼펜 등 152종 구매,물품,SCU,해군 기동함대사령부,202209271100,J9CB3,천진유통,,김치훈,01062644720,제주특별자치도 제주시 우도면 우도로64,88.046,18562308
20,SCU0090,1,39166,***,투명라벨 등 437종 구매,물품,SCU,해군 기동함대사령부,202209271100,I63A8,알파유통 주식회사,"Alpha Distribution Co., Ltd.",정승호,01044842590,"제주특별자치도 제주시 연북로21, 1609호 (노형동, 에코에비뉴)",88.01,11275960
26,MDR0040,1,38064,***,전역차륜차량 구매,물품,MDR,제9965부대,202209271100,L61E9,주식회사 도토리,DOTORI Inc.,한덕기,0547278500,경상북도 포항시 남구 오천읍 하원로46번길19-8,88.318,40354380
195,MDR0039,1,37233,***,23년 정보월력 제작,물품,MDR,제9965부대,202209271100,D63E8,미다운,midaun,방기숙,0318775747,경기도 양주시 권율로10-0 (장흥면),88.02,42605520
35,HCC0097,1,39054,***,전원공급기 조립체 등 5종 구매(172),물품,HCC,해군제1수리창,202209271030,H5891,조양상사,JOYANGSANGSA,조금자,0335741714,"강원특별자치도 삼척시 중앙로250-1, 1호  (남양동)",88.041,2893430
16,LHN0041,1,38771,***,16FA 더 좋은 병영식당 취사기구 구매계약,물품,LHN,제7보병사단,202209271030,KAF35,주니컴퍼니,,윤인혜,010-8363-3524,강원특별자치도 화천군 화천읍 산수화로2길21-5,88.023,24536700
1324,SCQ0129,1,38739,***,에어릴 등 22종 구매,물품,SCQ,제9911부대,202209271030,L47C5,정직한은디,,이은지,01082226767,"경기도 남양주시 도농로중촌2길8-9,b동 202호(다산동)",88.014,5615800
33,SCR0057,1,39071,***,도색용 스프레이건 등 70종 구매,물품,SCR,해군제3함대사령부,202209271030,JA58E,고산기업,,최종련,010-5672-1563,전라남도 목포시 영산로93-1 (명륜동),88.204,7765700
2,SCQ0128,2,38276,***,22-평 공업용 가스 및 소방기구 실린더 검사 용역,용역,SCQ,제9911부대,202209271030,B9823,동양산업가스 주식회사,"DONG YANG INDUSTRIAL GASES.CO.,LTD.",최지호,0317646635,경기도 광주시 경충대로820-0 (곤지암읍),88.055,10540200
4,LCH0039,1,39030,***,22년 화력장비 가스총 구매(물-78),물품,LCH,특수전사령부,202209271030,H22CF,건즈앤웍스 맥스쓰로틀(GUNS N WORKS MAX THROTTLE),guns n works max throttle,윤미나,07041104220,서울특별시 서대문구 경기대로9길91-1 (충정로3가) B01호,97.18,29250000
81,LML0008,1,38962,***,'22년 '더 좋은 병영식당' 비품 구매 계약,물품,LML,제3공병여단,202209271030,A47D9,주식회사 금석건설,Steel & Stone Incorporated,김경희,0332616716,강원특별자치도 춘천시 삭주로80번길25-13 (후평동),88.485,57846760
161,SCN0137,1,39140,***,구조용 장갑 등 8종 구매,물품,SCN,제7001부대,202209271030,KC1B9,리원,,김보은,070-4772-1922,"경상남도 창원시 마산회원구 삼호로151 (양덕동, 한일타운 3차아파트) 308동 1304호",88,33260673
1403,SCN0138,1,39141,***,소독용 티슈 등 3종 구매,물품,SCN,제7001부대,202209271030,L1576,주성해,,이해옥,010-2234-1496,"대전광역시 서구 도산로11, 108동 1003호 (도마동, 효성타운)",88.001,20058181
59,LCG0101,1,39077,***,드론체험 세트장 구성,용역,LCG,육군본부,202209271030,L531C,노을,,조웅현,01047570745,"서울특별시 서대문구 증가로10길37, 3층(남가좌동)",87.771,30362973
57,SCH0100,1,39044,***,용접케이블세트 등 48종,물품,SCH,해군작전사령부,202209271030,FEE59,피앤에스,p&s,성기우,01055013502,"경상남도 창원시 성산구 중앙대로37, 519호 -5호(중앙동, 경남오피스텔)",88.004,4638890
10,LGR0017,1,38988,***,22년 의무대 부대구매 18차,물품,LGR,제1288부대,202209271030,K0CAA,효성메디,,이은상,070-8098-8719,경기도 고양시 일산동구 중산로252-0 (중산동) 606호,88.083,29783360
274,SCH0099,1,39010,***,톤백마대 등 78종,물품,SCH,해군작전사령부,202209271030,L2258,리코,,최영학,010-5828-1142,"부산광역시 남구 양지골로55번길41-18 (감만동, 동남연립)",88.001,53356049
10,LHN0042,1,38723,***,"GP, GOP 경계등 교체(부속품)",물품,LHN,제7보병사단,202209271030,K27EA,한솔컴퍼니,,이중석,01062644720,강원특별자치도 철원군 갈말읍 순담길178,88.019,33857590
