참가수,공고번호,공고차수,판단번호,항목번호,입찰명,업무구분,발주기관코드,발주기관,개찰일시,낙찰자(업체코드),낙찰자(상호),낙찰자(영문상호),낙찰자(대표자),낙찰자(연락처),낙찰자(주소),낙찰률,낙찰금액
13,LKS0028,1,33722,***,2016년 문서낭 등 0종 제조 구매,물품,LKS,육군인사사령부,201610251030,G6973,채움아이씨티,CHAEUMICT,김은영,070-7603-9643,"서울특별시 영등포구 경인로775 4동 409호 (문래동3가, 에이스하이테크시티)",88.2045,30793480
11,LKS0027,1,33718,***,계룡스파텔 조명제어 시스템 설치 납품,물품,LKS,육군인사사령부,201610251030,05400,동국중전기(주),"DONGKUK ELECTRIC MACHINERY CO.,LTD.",오명공,0518317135,부산광역시 강서구 녹산산단46로 21(),88.0657,21752420
2,PHA0002,1,7212,***,울산급 Batch-III 탐색개발,용역,EGC,함정계약팀 (구:19.09.16),201610251000,1724F,에이치디한국조선해양(주),"Korea Shipbuilding & Offshore Engineering Co.,Ltd.",정기선,027468579,경기도 성남시 분당구 분당수서로477 (정자동),90.0008,16596900000
679,SCF0054,1,33901,***,전선 등 17종,물품,SCF,해군군수사령부,201610241430,F7B26,클린톤전자,clean-tone electronics,김미화,027196779,서울특별시 용산구 원효로41가길17-0 (원효로3가),88.0719,14173430
3,MDW0026,1,34462,***,00학교 생도 수송용역(수도권 임상실습),용역,MDW,국군간호사관학교,201610241400,C0EBE,주식회사 활기찬중부관광,"VIVID JUNGBU TRAVEL CO., LTD.",안영남,0317813500,경기도 성남시 수정구 위례서일로34-0 (창곡동) 9층 906호 위례성희플라자,91.223,16524000
4,LDH0590,1,34041,***,궤도단 K1파워팩 시험장비 외주정비 용역,용역,LDH,육군종합정비창,201610241130,B8800,정현테크,jung hyun tech,이인환,051-971-0771,부산광역시 강서구 대저2동2493,90.3103,48950000
9,LCG0104,1,33600,***,플로터용지 등 0종 구매,물품,LCG,육군본부,201610241100,F5883,유한회사 한빛기업,hanbit,박미경,0622518500,"광주광역시 북구 양일로168-10, 비동 1층(양산동)",88.0634,5770890
14,LGK0044,1,34394,***,00부대 토양오염 정밀조사 용역,용역,LGK,제5897부대,201610241100,D3794,재단법인 에프아이티아이시험연구원,FITI TESTING RESEARCH INSTITUTE,윤주경,0232998132,서울특별시 강서구 마곡중앙8로3길79-0 (마곡동),88.1033,14036600
31,SDF0129,1,34081,***,'16-6-후반기 물탱크 청소용역,용역,SDF,제5738부대,201610241100,DB6A8,매일환경산업,maeilclean,고영기,0542728006,경상북도 포항시 남구 해병로269번길22-7 (오천읍),88.1067,5163830
23,LGK0045,1,34443,***,교육비품 구매,물품,LGK,제5897부대,201610241100,G81BB,가나안상사,canaan,서은숙,01028422250,강원특별자치도 동해시 전천로273-15 (북평동) 103-1호,88.0892,5896600
12,UMM0653,1,33275,***,'16년 과학수사시스템 기능개선,용역,UMM,국군재정관리단,201610241100,B37D7,(주)트리콤미디어,TRICOMMEDIA INC.,어 기호,0232750517,서울특별시 강서구 양천로401-0 (가양동) 강서한강자이 A-704,87.9596,85299760
15,UMM0652,1,32979,***,SDSL 구매,물품,UMM,국군재정관리단,201610241100,D7D63,N.P교역,NUCLEUS POWER TRADE,이영애,054-272-4034,경상북도 포항시 남구 문예로40번길27-0 (해도동),88.0014,50950800
5,SCH0258,1,33650,***,하드랙 케이스 등 19종,물품,SCH,해군작전사령부,201610241030,GBF6E,우진통상,WOOJIN,서향숙,042-841-9346,충청남도 계룡시 엄사면 엄사리비사벌아파트 상가동 207호,75.0462,44360800
14,SCR0091,1,34203,***,다목적 드릴 비트 세트 등 37종 구매,물품,SCR,해군제3함대사령부,201610241030,B9499,대건상사,DEA GUN.CO,이장현,061-244-8050,전라남도 목포시 삼학로123번길 24-1(산정동),88.067,8146980
40,SFN0087,1,34195,***,스미스 머신 등 13종 구매(연평도),물품,SFN,연평부대,201610241030,GF98C,케이에스유통,KS Retail,경금순,01054004570,충청남도 예산군 예산읍 창소서두물길19-4,88.1225,19491150
10,SCG0160,1,34123,***,수정펜 등 24종,물품,SCG,해군본부,201610241030,D7F6A,현대상사,,정상섭,042-551-1509,충청남도 계룡시 신도안면 부남리167,88.1272,1360000
130,HDR0010,1,33529,***,조16-방관사-58 군수과 스펙트럼분석기,물품,HDR,공군방공관제사령부,201610241030,H6990,SH통상,SH,정선호,010-4508-3237,강원특별자치도 동해시 감추2길34-0 (천곡동),88.5257,41455760
11,SCP0171,1,34010,***,노트패드 등 437종 구매,물품,SCP,제8385부대,201610241030,C0914,(주)동건,DONG GUN CO.,윤영현,0332422612,강원특별자치도 동해시 전천로245-2 (북평동),88.0686,8883000
4,MCS0132,1,34301,***,국악기 구매(나발외 10종),물품,MCS,국방부계룡대근무지원단,201610241030,H94CB,아름종합상사,dkfmawhdgkqtkdtk,한아름,042-633-1395,"충청남도 계룡시 새터산길4, 102호 (금암동)",88.4816,27038000
24,LHN0049,1,34261,***,블랙박스 및 가림막 구매,물품,LHN,제7보병사단,201610241030,CAAB4,강원상사,KWANG WON,김동국,0332422612,강원특별자치도 춘천시 남춘로17-0 (퇴계동),88.0033,6029000
95,LMR0034,1,34281,***,차리다련장 2차 시설공사 관급자재(CCTV),물품,LMR,제5군단사령부,201610241030,D83BD,(주)텔미전자,Telme Electronics Inc.,박찬덕,0314481180,경기도 군포시 고산로148번길17 군포IT밸리 A동 1605호,88.0044,46908950
49,LMR0033,1,34278,***,차리다련장 2차 시설공사 관급자재(AV설비),물품,LMR,제5군단사령부,201610241030,F55BC,주식회사 지인테크,JIINTECH Co.Ltd,박지현,07071160072,"경기도 안산시 단원구 동산로76, 804호 (원시동, 타원타크라2)",88.0092,36663657
2,HCL0082,1,34221,***,16-243 배개 등 2종,물품,HCL,공군사관학교,201610241030,B9B8B,예림플러스,yelim plus,임영철,0432225851,충청북도 청주시 청원구 우암로20번길28-1 (우암동),91.9939,18800000
14,SCG0161,1,34219,***,포장용테이프 등 86종,물품,SCG,해군본부,201610241030,E9019,드림으뜸상사,Dreamtop Corp.,김범규,07077172948,"충청남도 계룡시 신도안면 신도안1길43, 1층",88.1613,2609600
8,SCR0090,1,34202,***,압력계 등 7종 구매,물품,SCR,해군제3함대사령부,201610241030,BFF14,(유)목포신도digitalOA,,김기홍,0612798424,전라남도 목포시 삼학로 282(),89.1594,564000
12,SCG0158,1,34112,***,가위 등 24종,물품,SCG,해군본부,201610241030,D7F6A,현대상사,,정상섭,042-551-1509,충청남도 계룡시 신도안면 부남리167,88.5339,2910000
14,SCG0157,1,34111,***,복사용지 등 128종,물품,SCG,해군본부,201610241030,G37AF,(주)에스티에스 충남지사,STS,이영수,042-536-8585,충청남도 계룡시 엄사면 엄사중앙로99-0,88.2203,7078640
17,LKM0059,1,34105,***,군수처 소화기 28대 구매,물품,LKM,제2632부대,201610241030,H1224,드림,DREAM,이미숙,070-8231-9565,전북특별자치도 익산시 고봉로6길16-4 (마동) 1층 1호,88.222,3398600
9,SCG0156,1,34106,***,프러스펜 등 35종,물품,SCG,해군본부,201610241030,GBF6E,우진통상,WOOJIN,서향숙,042-841-9346,충청남도 계룡시 엄사면 엄사리비사벌아파트 상가동 207호,88.4517,2765740
217,SCQ0225,1,34072,***,"볼펜수첩 10,000EA 구매",물품,SCQ,제9911부대,201610241030,H6561,남양상사,NAMYANG SANGSA,방성만,010-4059-1782,경기도 수원시 영통구 청명로21번길19-0 (영통동),88.0067,23178100
2,MCS0134,1,34508,***,행사모외 7종 제조 납품,물품,MCS,국방부계룡대근무지원단,201610241030,E1394,성지EMB,sungjiemb,이근호,0325524211,"인천광역시 계양구 봉오대로743번길29, 1동 3층 301호(작전동, 삼보아파트상가)",98.4031,6200000
6,MCS0133,1,34307,***,가죽장화 외 8종 제조 납품,물품,MCS,국방부계룡대근무지원단,201610241030,G3FB3,주식회사 이안제화,"ianco.,ltd",장혜순,01062983838,경기도 광주시 도척면 다람로57번길135-0,98.6338,13251000
3,LHM0012,1,34541,***,00부대 경계작전 시설물보강 자재납품,물품,LHM,제15보병사단,201610241030,C1ACD,진영기업,,김태헌,0334529853,강원특별자치도 철원군 갈말읍 삼부연로8번길 17-14(),98.0179,23350000
8,MCS0136,1,34526,***,등채복외 7종 제조 납품,물품,MCS,국방부계룡대근무지원단,201610241030,GCD18,주식회사 삼국트레이딩,"SAMKUKTRADING Co., Ltd.",박석하,031-739-0014,"경기도 성남시 중원구 마지로163번길11(하대원동, 삼영빌딩)",88.2971,30512820
24,MCS0135,1,34516,***,기류(태극기 정기외 26종) 제조 납품,물품,MCS,국방부계룡대근무지원단,201610241030,GECD1,(주)한일,hanil,김동신,0612798502,전라남도 목포시 용당로225-1 (용당동),88.0407,11418950
230,SCF0490,1,34494,***,레이저 조각기 1종,물품,SCF,해군군수사령부,201610241030,F5779,상원씨앤피,sangwon cnp,정기창,042-521-3900,"대전광역시 서구 대덕대로83-36, 3층 (갈마동)",88.0043,17982200
5,SCN0297,1,34073,***,16-군항 준설토투기에 따른 하반기 해양환경영향조사,용역,SCN,제7001부대,201610241030,A03C6,주식회사 덕신건설,"DEOKSIN CONSTRUCTION CO.,LTD",오상태,0557625615,"경상남도 함양군 함양읍 운림길27, 2층",88.6041,17109000
14,SCG0159,1,34119,***,보드마카 등 78종,물품,SCG,해군본부,201610241030,H7742,현대상사,hyundaesangsa,정재원,0425511509,충청남도 계룡시 엄사면 번영3길46-0,88.0506,3850000
436,SEE0049,1,34062,***,사각휴지통 등 453품목 구매,물품,SEE,제9해병여단,201610241030,CC139,현대산업,,정연희,02-6052-2588,서울특별시 강서구 초원로14길 13-3(),88.0182,16769610
2,LHN0047,1,34025,***,"팔꿈치, 무릎보호대 구매",물품,LHN,제7보병사단,201610241030,CBAEE,흥남건재,,정옥랑,033-441-4240,강원특별자치도 화천군 사내면 수밀리길 6(),88.0336,8206500
6,SCP0170,1,34002,***,배터리 16EA 구매,물품,SCP,제8385부대,201610241030,H6297,신성유통,SINSUNG,최주성,010-4059-1782,강원특별자치도 동해시 향로봉길9-0 (발한동),89.5076,700460
7,LNT0018,1,33993,***,00부대 지정폐기물처리 용역,물품,LNT,제28보병사단,201610241030,G8B3B,씨엔피건설 주식회사,CNP CO. LTD,손삼성,0318215611,경기도 의정부시 시민로434번길9-19 (용현동),88.4267,18890630
2,SCF0137,3,32078,***,00호정 크레인 MOMENT LIMITER 정비,물품,SCF,해군군수사령부,201610241030,H7F8E,삼광정밀,SAMKWANG PRECISION.CO,손병옥,0552962225,경상남도 창원시 의창구 죽전로82번길21-0 (팔용동),88.1063,8088000
225,SCF0251,1,33934,***,토규렌치 등 11종,물품,SCF,해군군수사령부,201610241030,H6C3A,신비코리아,SIN BEE KOREA,정유정,010-5184-7878,인천광역시 남구 매소홀로561번길10-44 (문학동),88.0064,5602110
4,SEE0047,1,33954,***,의약품 및 의료기재 25품목 구매,물품,SEE,제9해병여단,201610241030,E1BD4,주식회사 이레팜,jirehpharm,이동현,0314273851,"경기도 안양시 동안구 경수대로604-0 (호계동, 대명빌딩)",88.374,3360000
66,SCF0249,1,33898,***,사무용 의자 수선,물품,SCF,해군군수사령부,201610241030,H66C1,주식회사 제이제이물산,JJ PRODUCE,배희정,051-265-3134,부산광역시 사하구 윤공단로18번길3-0 (다대동) 1층,88.04,2860300
579,LDG0041,1,33849,***,위생장화소독기 등 16종 구매,물품,LDG,육군 탄약지원사령부,201610211630,H5C49,휴앤프로,,김용선,010-2772-3540,"충청남도 천안시 동남구 천안천공원5길24 (영성동, 금성아파트) 1003호",88.0032,42502900
75,LPC0009,1,33655,***,'16년 통신용 축전지 구매,물품,LPC,제25보병사단,201610211400,FBEE2,월드비젼,World Vision,신혜영,032-257-0700,경기도 고양시 일산동구 강촌로26번길15-9 (백석동)102호,88.0428,4299980
4,LPC0010,1,33656,***,"28차 부대구매(의약품, 의료기재, 장비운영소모품)",물품,LPC,제25보병사단,201610211400,E1BD4,주식회사 이레팜,jirehpharm,이동현,0314273851,"경기도 안양시 동안구 경수대로604-0 (호계동, 대명빌딩)",88.5405,6344000
18,MCL0008,2,32630,***,전산운용품 구매(16-3차),물품,MCL,국방정보본부,201610211100,AE074,주식회사 원우테크,"WONWOOTECH Co.,Ltd",오혜정,02-999-0606,"서울특별시 노원구 월계로45길 28, 월계아파트 형공장 702호(월계동)",92.0954,43932000
5,SDF0120,2,33480,***,'16-전세버스(45인승) 2대 임차 용역,용역,SDF,제5738부대,201610211100,C75CB,파라다이스관광(주),,천송죽,0542753800,경상북도 포항시 남구 송림로 27(),90.2739,3385800
195,MDD0063,1,33768,***,의무비품(2차) 구매,물품,MDD,국군수도병원,201610211100,G0FCB,한림헬스케어,Hanlim Healthcare,오연호,0317534281,충청북도 청주시 청원구 오창읍 과학산업5로8(A동101호공장일부),89.773,23750000
5,MCS0022,1,33688,***,부대 의약품 30종 구매,물품,MCS,국방부계룡대근무지원단,201610211100,F5FCE,주식회사 지에프메디팜,GF MEDIPHARM,성광용,033-765-0016,강원특별자치도 원주시 운곡로48-0 (행구동),89.0635,6462440
10,UMM0651,1,33470,***,00부대 경계용 CCTV 제조설치,물품,UMM,국군재정관리단,201610211100,H143D,(사)장애인인권센터ICT사업단,HUMANRIGHTS CENTER for DISABLED PEOPLE,박호상,0261234400,"경기도 고양시 덕양구 향동로217, 3층 F336,F337,F338,F346호(향동동, DMC플렉스데시앙)",88.2213,77449580
26,UMM0538,1,33388,***,사이버 군기강 검색체계 구축사업,물품,UMM,국군재정관리단,201610211100,FBC5C,주식회사 에이블정보기술,"Able IT co.,Ltd",여준영,0449057367,"세종특별자치시  집현동로77, 4층(집현동, 에이블빌딩)",88.1195,85677340
36,UMM0650,1,32693,***,TOD 운용장비(6종) 구매,물품,UMM,국군재정관리단,201610211100,H041E,주식회사 시스텍,"systec co,.Ltd.",고윤안,070-8709-0666,"경기도 안성시 대덕면 서동대로4726, 중앙대학교 생활과학관 609관 2층",88.2632,111993000
2,MDI0016,1,33259,***,디지털 무전기용 계측기 구매,물품,MDI,제7016부대,201610211100,B28C3,(주)장수커뮤니케이션즈,JANG SOO Communications,김현수,0226787900,"서울특별시 영등포구 양산로 57-5, 이노플렉스 906호(양평동3가)",94.9039,39600000
6,MDG0124,1,33265,***,일동병원 리모델링 관급자재 설치납품(급탕탱크),물품,MDG,국군의무사령부,201610211100,A4BE6,주식회사 서흥산업,"SEO HUNG INDUSTRIAL CO,,LTD",임승순,024692271,"서울특별시 성동구 성수이로10길14, 209호(성수동2가, 에이스하이엔드성수타워)",88.4528,41636480
3,MDG0123,1,33264,***,00부대 이전사업 관급자재(타일 4종) 설치납품,물품,MDG,국군의무사령부,201610211100,F53F3,(주)대동세라믹,"DAEDONG CERAMIC.,Ltd",김정희,0415836012,세종특별자치시  전의면 산단길22-63,90.4308,36240000
5,MDG0122,1,33185,***,16-9차 일반물자 소방기구(소방용방열복) 구매,물품,MDG,국군의무사령부,201610211100,FBD4E,아폴론주식회사,"APOLLON CO.,LTD.",류정의,07075831755,"경기도 안양시 동안구 흥안대로415-0 (평촌동), 717호",88.5102,13798000
3,MDG0121,1,33184,***,대량전상자처치 훈련셋 구매,물품,MDG,국군의무사령부,201610211100,GA667,엔씨메디칼,nc medical,지소연,061-727-1905,전라남도 순천시 이수로295-1 (조례동 4층),79.1105,32380000
3,MDG0120,1,33183,***,2016년 고단가 수술기구 8차 구매,물품,MDG,국군의무사령부,201610211100,GF095,So Med,So Med,소병일,062-234-9911,"광주광역시 남구 효우2로26번길 25, 404호 (행암동)",93.022,7848493
5,MDG0119,1,33182,***,16-2차 복지기금(가전제품) 구매,물품,MDG,국군의무사령부,201610211100,D3013,(주)바로컴,barcom,이재준,027981379,"서울특별시 용산구 새창로181, 21동  3층 3272호(한강로2가, 선인상가)",88.4404,8130150
13,MDG0118,1,33180,***,16-2차 복지기금(운동기구) 구매,물품,MDG,국군의무사령부,201610211100,F6C18,주식회사 티앤제이커뮤니케이션,TnJCommunication,양금식,0319381571,"경기도 고양시 덕양구 마상로140번길48-0 304호 (주교동, 신양빌딩)",88.545,13931770
3,HDP0028,1,33322,***,모터그레이더 구매,물품,HDP,공군제19전투비행단,201610211030,8314R,주식회사 혜인,Hae In Corp,원경희,0234984500,"서울특별시 서초구 동산로 86, 혜인빌딩(양재동)",86.4085,246290000
43,SCN0291,1,33880,***,고전 어떻게 읽을까 등 315종(도서),물품,SCN,제7001부대,201610211030,F901F,동아스포츠,dongasports,박정주,055-296-9800,"경상남도 창원시 마산합포구 합포로137-0 (산호동, 주택)",90.0427,5907100
47,SCI0041,1,33749,***,복사용지 등 494종 구매,물품,SCI,제9121부대,201610211030,H1450,주식회사 우영물산,"WooYoung Mulsan Co.,Ltd",박미순,0557141129,부산광역시 강서구 미음산단로139번길9 (구랑동) 202호,88.0079,23200000
71,MDF0018,1,33680,***,자운대 노후케이블 교체 실시 설계용역,용역,MDF,국군지휘통신사령부,201610211030,BE84D,(주)디에이치기술단,DAE HAN engineering,정병훈,0518679548,"부산광역시 연제구 중앙대로1054번길6, 5층 (연산동)",88.0663,12752900
50,SCN0295,1,33884,***,물용안전변 등 17종 구매,물품,SCN,제7001부대,201610211030,H64EA,주식회사 권민,GWONMIN,이현석,010-3582-8303,"경상남도 창원시 마산회원구 석전남23길6-0 (석전동, 일우맨션아파트) 가동 702호",88.0288,21479700
21,SFC0170,1,33816,***,복사용지 등 26품목,물품,SFC,제9691부대,201610211030,FBEE2,월드비젼,World Vision,신혜영,032-257-0700,경기도 고양시 일산동구 강촌로26번길15-9 (백석동)102호,88.0684,857840
125,SFC0169,1,33815,***,잉크 카트리지 등 366품목,물품,SFC,제9691부대,201610211030,ED820,이즈컴넷,iscomnet,김창범,031-965-4380,경기도 연천군 청산면 학담로107번길12-2,88.0211,11295680
50,SCH0262,1,33814,***,양손가위 등 294종,물품,SCH,해군작전사령부,201610211030,H64EA,주식회사 권민,GWONMIN,이현석,010-3582-8303,"경상남도 창원시 마산회원구 석전남23길6-0 (석전동, 일우맨션아파트) 가동 702호",88.0401,5417800
15,SCH0261,1,33812,***,네비게이션 등 2종,물품,SCH,해군작전사령부,201610211030,H482B,케이-부영,K-BU YOUNG,이성섭,051-302-0930,부산광역시 사상구 낙동대로1318번길36-0 (삼락동),88.0144,1310800
174,SFG0138,1,33805,***,복사용지 등 30종,물품,SFG,제9181부대,201610211030,GF0AE,오더코리아,orderkorea,고석기,010-9905-9808,인천광역시 계양구 형제봉길100-0 (귤현동) 계양센트레빌 112- 1501,88.0822,8303700
29,HCS0039,1,33804,***,(조달)3훈비 집초기 1품목(16-4-258) 구매,물품,HCS,제3훈련비행단,201610211030,H64EA,주식회사 권민,GWONMIN,이현석,010-3582-8303,"경상남도 창원시 마산회원구 석전남23길6-0 (석전동, 일우맨션아파트) 가동 702호",88.0195,23545200
33,LHN0046,1,33777,***,00부대 병영생활관 급수시설 설치납품 등 3건,물품,LHN,제7보병사단,201610211030,H22B4,유한회사 강전산업,Kang Jeon Industry,최두용,063-466-1622,전라북도 군산시 산단남북로154-21 (오식도동),88.0206,7655830
225,LMN0036,1,33795,***,병영도서관 희망도서 구매,물품,LMN,제6955부대,201610211030,GF2F3,주식회사 위즈덤스퀘어,WisdomSquare,윤덕옥,07040704027,"인천광역시 연수구 청량로217, 207호(옥련동,인화빌딩)",90.0006,10679880
39,LKG0030,1,33769,***,병영도서관 도서 2차 구매,물품,LKG,육군제53보병사단,201610211030,D6583,예일문화,Yeilbooks,허관욱,0514684848,"부산광역시 부산진구 시민공원로19번길65, B104호 (부암동, 타워베르빌)",90.0014,9204310
10,LFP0008,1,33745,***,전투실험사업추진 자산취득비(430-01) 2차 집행의뢰,물품,LFP,육군보병학교,201610211030,H636B,동해산업,dong hae,김해리,05026923000,전라남도 순천시 주암면 창동주암길114-0,88.4785,14618530
34,HCS0038,1,33737,***,(조달)3훈비 보일러 등 5품목(16-3-242) 구매,물품,HCS,제3훈련비행단,201610211030,H4435,주식회사 서진컨설팅,seojin consulting,김서영,010-7522-0443,"경상남도 창원시 마산회원구 삼호로263-0 , 3층(회성동)",88.0192,26240000
10,MCT0062,1,33983,***,설비자재 구매(밸브 등 41건),물품,MCT,국군체육부대,201610211030,E5B60,기원상사,,강기용,0542727007,경상북도 포항시 남구 동해면 호미로3065,88.1025,4337000
6,LPM0022,1,33960,***,금촌어린이집 가전비품 구매(16종),물품,LPM,제9보병사단사령부,201610211030,C5EA1,파주차일드,PAJU CHILD,조영구,031-941-8072,경기도 파주시 문화로5-0 (금촌동),88.789,5876880
8,LPM0021,1,33953,***,금촌어린이집 유아용 교구비품 구매(94종),물품,LPM,제9보병사단사령부,201610211030,GDAB4,무한씨엔씨,MUHANC&C,윤수경,02-702-2115,경상남도 창원시 마산회원구 합포로274-0 (양덕동)한진오피스텔 401-C24호,88.1345,15894510
33,SCN0294,1,33883,***,타이어 등 4종 구매,물품,SCN,제7001부대,201610211030,H9695,기룡아이엔씨,KIRYONG lnc,태용원,010-3298-1251,경상남도 창원시 마산회원구 합포로274-0 (양덕동) 한진오피스텔 4층C1호,88.1042,5228500
47,SCN0292,1,33881,***,재생토너 등 9종,물품,SCN,제7001부대,201610211030,A81ED,클린톤전자(주),Cleantone Electronics,이지희,023236013,경기도 고양시 일산동구 성현로268번길267-45 (성석동),88.1444,7624600
22,SCN0290,1,33876,***,운동장용 소금 등 2종 구매,물품,SCN,제7001부대,201610211030,F03EC,효원,HYOWON,김경란,01058156633,경상남도 창원시 진해구 웅천동로100-0 (남문동) 209동 2301호,88.1402,1624700
2,SDQ0050,1,33442,***,"처리장치,통신접속장치용",물품,SDQ,해군제2수리창,201610211030,B5251,지에스 주식회사,gs ltd,김영미,0314526350,"경기도 군포시 엘에스로 172, 한림휴먼타워 411(금정동)",89.5198,2990229
4,SCQ0222,1,33465,***,'16-평 00관사(아파트) 싱크대 제조 설치,물품,SCQ,제9911부대,201610211030,G10F4,주식회사 비스트가구,bistmall,김현호,031-321-2301,경기도 용인시 처인구 모현읍 곡현로663번길45,88.2573,62789000
20,HDK0035,1,33635,***,"어린이집 폐쇄형배전반, 분전반 제조 설치",물품,HDK,공군제11전투비행단,201610201530,C62DD,(주)대성기전,"DAE SUNG ELECTRIC CO.,LTD.",원기백,0533828642,대구광역시 북구 검단로31길 56-8(검단동),88.0021,84927340
19,HDK0036,1,33639,***,어린이집 조명기구 제조 납품,물품,HDK,공군제11전투비행단,201610201530,B2A8B,주식회사 효성이엔씨,"HYOSUNG LIGHT CO., LTD",유용준,027041161,경기도 화성시 정남면 괘랑2길17번길45-12,88.0868,39441836
4,HCM0043,1,33604,***,16-식기세척기 임차,용역,HCM,공군교육사령부,201610201400,D5EFD,주식회사 티앤티,"T&T CO., LTD.",백성복,0314349181,"경기도 시흥시 공단2대로139번길14 (정왕동,(주)티앤티) 2마712호",88.1382,28068980
3,MDG0117,1,32915,***,일동병원 리모델링 관급자재 설치납품(목재창호),물품,MDG,국군의무사령부,201610201400,H712F,주식회사 임정,"IMJUNG CO.,LTD",채기석,0319874231,"경기도 김포시 대곶면 대곶로434 , 1,2,3동",89.0572,32629000
7,LDH0561,2,32398,***,무전기세트트랜지스터구매,물품,LDH,육군종합정비창,201610201130,FAFA5,주식회사 애덱스,addex,안영현,0313721821,경기도 군포시 엘에스로13-0 (당정동). 606호 (신일아이티유토지식산업센터),91.4896,23540000
16,LDH0584,1,33610,***,K200궤도보듸 금형 2종 구매,물품,LDH,육군종합정비창,201610201130,EBC18,주식회사부명,BUMEONG,이서윤,054-246-2450,경상북도 포항시 북구 성실로50-0 (장성동),88.09,32408200
2,LDH0574,1,33117,***,천마회로카드조립체등5종구매,물품,LDH,육군종합정비창,201610201130,H328A,진성,JINSUNGELC,허수정,0517143590,"부산광역시 사하구 사리로84, 501호(괴정동, 창업보육센터)",88.2317,17900000
11,LCF0928,1,32971,***,"핀, 발사용 등 2항목 제조(궤도)",물품,LCF,육군군수사령부,201610201100,H9654,비전산업,vision industy,김나경,070-5133-5705,경상남도 김해시 김해대로2662번길24-0 (안동),88.3901,29175500
258,UMM0646,1,32435,***,00부대 시설공사 관급자재(AV설비) 설치(1),물품,UMM,국군재정관리단,201610201100,A8378,(주)성우음향정보통신,"SUNG WOO ACOUSTIC CO., LTD.",송민자,0222630012,"서울특별시 중구 을지로 157, 대림상가 라열454(을지로4가)",88.0009,120610535
10,UMM0644,1,32993,***,차기다련장 2차사업 CCTV 제조 설치,물품,UMM,국군재정관리단,201610201100,F47D7,정립전자(장애인근로사업장),KOREA POLIO FOUNDATION,윤선희,070-7457-8508,서울특별시 광진구 워커힐로93-0 (구의동),88.0659,45376410
7,UMM0645,1,32740,***,`14-본-육-07  000대대 이전사업 조명기구 제조설치,물품,UMM,국군재정관리단,201610201100,F0A06,(사)꿈드래장애인협회 꿈드래작업장,KKUMDEURAE ASSOCIATION WORKSHOP,하태복,0632617023,전북특별자치도 완주군 고산면 남봉신기길6 꿈드래작업장,88.1497,144976526
253,UMM0648,1,32437,***,00부대 시설공사 관급자재(AV설비) 설치(3),물품,UMM,국군재정관리단,201610201100,E6D3A,주식회사 샤인뷰,Shine View,정은경,0333752549,강원특별자치도 영월군 영월읍 팔괴로130-74,87.9955,161266465
250,UMM0647,1,32436,***,00부대 시설공사 관급자재(AV설비) 설치(2),물품,UMM,국군재정관리단,201610201100,GECE8,주식회사 거북이정보통신,kuobooki tech,신생균,07086563511,"전북특별자치도 익산시 인북로27, 3층 (인화동1가)",88.0194,73892058
258,UMM0646,2,32435,***,00부대 시설공사 관급자재(AV설비) 설치(1),물품,UMM,국군재정관리단,201610201100,A8378,(주)성우음향정보통신,"SUNG WOO ACOUSTIC CO., LTD.",송민자,0222630012,"서울특별시 중구 을지로 157, 대림상가 라열454(을지로4가)",88.0009,120610535
6,SDF0127,1,33644,***,의료기재(후레쉬라인 덴탈 마스크 등 37종)구매,물품,SDF,제5738부대,201610201100,E6533,온케어메디홀주식회사,ONCAREMEDIHOLE,유민재,0432557767,충청북도 청주시 흥덕구 상신로77번길16(상신동),76.3705,3865000
2,SDF0126,1,33643,***,철직자 등 189종,물품,SDF,제5738부대,201610201100,C9F91,드림오피스,,이미숙,054-285-7733,경상북도 포항시 남구 동해안로 5934(),74.8593,9350000
2,SDF0125,1,33640,***,의약품(글루코파지 정 등 87종)구매,물품,SDF,제5738부대,201610201100,C7162,(주)세이팜,saypharm,박영식,02-849-6610,서울특별시 영등포구 가마산로46길3-0 (대림동),92.847,78498500
3,SDF0124,1,33633,***,의료기재(SST TUBE 5ml 등 33종)구매,물품,SDF,제5738부대,201610201100,H58EE,케이투메디칼,k2medical,전유미,0314556773,"경기도 군포시 금당로23-0 (당동, 루시아) 102동 101호",86.3778,5853200
2,SDF0123,1,33629,***,나일론비 등 206종,물품,SDF,제5738부대,201610201100,CA88F,포항케이피엘(KPL),phohang kpl,김순선,054-247-8226,경상북도 포항시 북구 중앙로245번길 7(),82.6772,2378000
4,SDF0109,2,30108,***,MT표준 시험편 JIS-A1 SET(직성형)등 4종,물품,SDF,제5738부대,201610201100,A4A6B,경도양행(주),KYUNG DO ENTERPRISE,윤상원,025558181,서울특별시 강남구 봉은사로50길 45(),84.9301,4180000
2,LMS0084,1,33170,***,4분기 식품검사 재료 구매,물품,LMS,제7789부대,201610201100,CFDF7,랩피온,LABPION,박웅,0260129945,"경기도 남양주시 순화궁로249, M동 8층 820호(별내동, 별내역 파라곤스퀘어)",97.5482,14366000
9,LCG0102,1,33254,***,광스위치 등 4종 구매,물품,LCG,육군본부,201610201100,A73BC,(주)유니썬코리아,"UnisonKorea Co., Ltd",김형중,02-563-2652,"서울특별시 송파구 법원로11길7,  12층 1213호 (문정동,문정현대지식산업센터1-2)",88.0959,12963190
